"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,6361,16256981,14629406,1627575,603932,391683,631960,4407,151,4256,4455,190,4265,1214769
2011,7568,7568,7578,6322,27260071,22357548,4902523,2528296,872296,1501931,1411,195,1216,1449,230,1219,6779790
2012,7568,7568,7578,6295,17495216,15635631,1859585,223810,576115,1059660,4402,170,4232,4452,214,4238,100
2013,7568,7568,7578,6322,29964819,24009045,5955774,3298630,1101902,1555242,828,196,632,866,232,634,7296472
2014,7568,7568,7578,6320,22845295,18986039,3859256,2050154,676451,1132651,460,191,269,495,227,268,16468909
2015,7568,7568,7578,6314,40682412,33727052,6955360,3614082,1174274,2167004,206,188,18,244,226,18,0
2016,7568,7568,7578,6272,10110053,9279270,830783,545185,165273,120325,247,183,64,293,227,66,30415613
2017,7568,7568,7578,6268,30445714,26045716,4399998,1357743,928175,2114080,2058,187,1871,2106,231,1875,2546
2018,7568,7568,7578,6343,14370565,12810397,1560168,245072,299976,1015120,4534,141,4393,4584,184,4400,2404659
2019,7568,7568,7578,6288,36377658,32038961,4338697,1510532,785843,2042322,985,182,803,1032,227,805,0
2020,7568,7568,7578,6314,35731116,33112207,2618909,1079481,470614,1068814,1102,197,905,1141,234,907,0
2021,7568,7568,7578,6317,25875661,21349201,4526460,2326950,869063,1330447,930,190,740,968,227,741,10831930
2022,7568,7568,7578,6268,23293950,19000967,4292983,2851898,796944,644141,492,185,307,538,229,309,15841379
2023,7568,7568,7578,6310,37189980,34550256,2639724,1295980,527543,816201,838,192,646,879,230,649,0
2024,7568,7568,7578,6322,27846280,27693281,152999,47551,33727,71721,1703,196,1507,1742,231,1511,4574841
2025,7568,7568,7578,6285,29966993,26097378,3869615,2160922,808681,900012,1561,184,1377,1613,231,1382,3233614
2026,7568,7568,7578,6325,13558086,12027481,1530605,291528,312494,926583,3907,165,3742,3951,201,3750,6701281
2027,7568,7568,7578,6343,17777142,16397933,1379209,89097,293666,996446,4351,144,4207,4399,187,4212,0
2028,7568,7568,7578,7501,696276,467364,228912,6884,51310,170718,7442,22,7420,7452,27,7425,0
2029,7568,7568,7578,6483,11936160,11005433,930727,43449,194606,692672,5408,119,5289,5440,148,5292,0
2030,7568,7568,7578,6322,22534134,18737506,3796628,1550806,761869,1483953,2025,192,1833,2066,228,1838,8120549
2031,7568,7568,7578,6286,37862451,30698417,7164034,3590337,1645622,1928075,715,183,532,763,229,534,7227
2032,7568,7568,7578,6325,20591699,17737053,2854646,1045171,577671,1231804,3834,164,3670,3877,197,3680,42385
2033,7568,7568,7578,6312,39831408,32537345,7294063,3546197,1619892,2127974,360,186,174,399,226,173,0
2034,7568,7568,7578,6452,15583320,14048467,1534853,288504,342587,903762,4748,134,4614,4796,178,4618,0
2035,7568,7568,7578,6280,26751366,22337338,4414028,1596777,969884,1847367,2727,184,2543,2777,227,2550,0
2036,7568,7568,7578,6322,39693258,33928374,5764884,2306464,948677,2509743,385,197,188,420,232,188,0
2037,7568,7568,7578,6343,15859282,14403511,1455771,260628,302230,892913,3927,161,3766,3976,202,3774,4274494
2038,7568,7568,7578,6310,31586616,25870869,5715747,2421612,1160067,2134068,1852,190,1662,1895,229,1666,0
2039,7568,7568,7578,6292,23303142,19324710,3978432,1570764,854198,1553470,3351,178,3173,3397,218,3179,0
2040,7568,7568,7578,6331,19063369,16832640,2230729,622030,535503,1073196,3034,175,2859,3079,212,2867,6008348
2041,7568,7568,7578,6323,28188126,24880126,3308000,1082765,767021,1458214,2467,191,2276,2507,225,2282,0
2042,7568,7568,7578,7324,2343024,1912463,430561,21670,89429,319462,7144,36,7108,7146,29,7117,0
2043,7568,7568,7578,6361,16152498,14510729,1641769,260694,488407,892668,4645,161,4484,4693,201,4492,0
2044,7568,7568,7578,7240,3405334,3089934,315400,4403,79820,231177,6951,62,6889,6958,63,6895,4208
2045,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,28,7550,0
2046,7568,7568,7578,6607,10654128,10233128,421000,14216,103637,303147,5640,111,5529,5670,132,5538,0
2047,7568,7568,7578,7011,5537052,5214314,322738,5440,80510,236788,6566,108,6458,6594,127,6467,0
2048,7568,7568,7578,6324,19899126,18099967,1799159,414481,454164,930514,3967,166,3801,4012,201,3811,0
2049,7568,7568,7578,6322,27834462,24149575,3684887,1343918,706866,1634103,2531,192,2339,2572,226,2346,0
2050,7568,7568,7578,6321,30481169,27315160,3166009,1709773,743766,712470,1767,183,1584,1806,221,1585,1576461
2051,7568,7568,7578,6323,31835286,27188767,4646519,2015839,1010065,1620615,1807,198,1609,1848,234,1614,0
2052,7568,7568,7578,6324,23115258,19792928,3322330,1416628,663635,1242067,3385,163,3222,3427,199,3228,0
2053,7568,7568,7578,6326,17379270,15640819,1738451,205833,382539,1150079,4423,150,4273,4474,194,4280,0
2054,7568,7568,7578,7558,176832,107801,69031,10300,15218,43513,7536,44,7492,7546,47,7499,0
2055,7568,7568,7578,6305,24632846,21778535,2854311,1291785,632147,930379,2477,189,2288,2523,230,2293,3508060
2056,7568,7568,7578,6322,28078099,23574952,4503147,1646550,1131385,1725212,1595,192,1403,1634,228,1406,4941007
2057,7568,7568,7578,6359,12275175,11314381,960794,49866,363052,547876,4740,152,4588,4782,185,4597,3366944
2058,7568,7568,7578,6956,5984658,5711877,272781,1582,48765,222434,6485,79,6406,6507,93,6414,0
2059,7568,7568,7578,7578,0,0,0,0,0,0,7568,53,7515,7578,56,7522,0
2060,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,11,7567,0
2061,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,0,7578,0
2062,7568,7568,7578,7578,0,0,0,0,0,0,7568,28,7540,7578,33,7545,0
2063,7568,7568,7578,7321,2315394,2016713,298681,7330,65112,226239,7149,51,7098,7144,39,7105,0
2064,7568,7568,7578,7519,442054,425750,16304,3679,5210,7415,7470,45,7425,7480,51,7429,99494
2065,7568,7568,7578,6374,13183277,12105881,1077396,89843,274988,712565,4803,156,4647,4844,190,4654,2105428
2066,7568,7568,7578,7578,0,0,0,0,0,0,7568,21,7547,7578,25,7553,0
2067,7568,7568,7578,6322,32001066,26989908,5011158,2151639,1384213,1475306,1777,196,1581,1817,232,1585,0
2068,7568,7568,7578,7578,0,0,0,0,0,0,7568,18,7550,7578,20,7558,0
2069,7568,7568,7578,7578,0,0,0,0,0,0,7568,1,7567,7578,3,7575,0
2070,7568,7568,7578,7578,0,0,0,0,0,0,7568,19,7549,7578,22,7556,0
2071,7568,7568,7578,7325,1713418,1499248,214170,7016,73768,133386,7157,62,7095,7156,55,7101,560480
2072,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,16,7562,0
2073,7568,7568,7578,7204,3458436,3147229,311207,30739,92411,188057,6939,66,6873,6963,85,6878,17518
2074,7568,7568,7578,7539,337086,194280,142806,30598,50708,61500,7507,46,7461,7516,49,7467,0
2075,7568,7568,7578,7540,187037,112061,74976,16086,24873,34017,7509,43,7466,7517,49,7468,138997
2076,7568,7568,7578,6637,5265396,4882756,382640,85811,122059,174770,5726,118,5608,5757,143,5614,4939866
2077,7568,7568,7578,7399,519381,386791,132590,30937,36072,65581,7285,56,7229,7293,57,7236,1044477
2078,7568,7568,7578,6349,1700938,1597899,103039,6392,23915,72732,4773,151,4622,4820,185,4635,13804707
2079,7568,7568,7578,7006,3222563,3099907,122656,37530,41286,43840,6596,62,6534,6621,82,6539,2155994
2080,7568,7568,7578,7200,3531114,3229877,301237,2473,96402,202362,6929,85,6844,6952,101,6851,0
2081,7568,7568,7578,7578,0,0,0,0,0,0,7568,7,7561,7578,11,7567,0
2082,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,34,7544,0
2083,7568,7568,7578,7574,33156,20767,12389,3626,3554,5209,7562,22,7540,7571,27,7544,0
2084,7568,7568,7578,6358,10605182,9488324,1116858,336187,269538,511133,4679,155,4524,4725,197,4528,5383099
2085,7568,7568,7578,7063,4671202,4259869,411333,16764,147019,247550,6617,118,6499,6644,140,6504,586436
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,1,7567,7578,4,7574,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,31,7547,0
2088,7568,7568,7578,7269,2901150,2428002,473148,94301,185653,193194,7043,84,6959,7057,88,6969,0
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,34,7544,0
2090,7568,7568,7578,7578,0,0,0,0,0,0,7568,24,7544,7578,28,7550,0
2091,7568,7568,7578,6848,6386756,6040122,346634,16993,104111,225530,6357,91,6266,6381,106,6275,306987
