"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,14629406,1999608,1504876,0,856108,3606939,6661875,0,391683,216453,45751,0,0,0,129479,0,3161,1906
2011,22357548,6181771,2060360,0,1797670,5968892,6348855,0,872296,545645,0,0,0,0,326651,0,6157,4873
2012,15635631,2763022,1631810,0,101016,4022295,7117488,0,576115,198595,256822,0,0,0,120698,0,3166,1843
2013,24009045,7421850,3049539,0,1162711,5990002,6384943,0,1101902,644341,71189,0,0,0,386372,0,6740,5456
2014,18986039,5720255,1910485,0,1762326,4636765,4956208,0,676451,418488,7733,0,0,0,250230,0,7108,5825
2015,33727052,10524388,4063535,0,4250491,7406434,7482204,0,1174274,723086,17879,0,0,0,433309,0,7362,6070
2016,9279270,1859927,1085667,0,1699370,2113349,2520957,0,165273,97281,10569,0,0,0,57423,0,7321,5979
2017,26045716,7250937,3782073,0,536418,7010662,7465626,0,928175,409090,272059,0,0,0,247026,0,5510,4162
2018,12810397,2109468,748607,0,119452,3587085,6245785,0,299976,187655,256,0,0,0,112065,0,3034,1759
2019,32038961,9045735,6096261,0,2238070,7171165,7487730,0,785843,398212,148230,0,0,0,239401,0,6583,5256
2020,33112207,7283821,2863970,0,8197450,7317918,7449048,0,470614,275157,30702,0,0,0,164755,0,6466,5173
2021,21349201,5796917,4054198,0,915287,4976773,5606026,0,869063,488070,88355,0,0,0,292638,0,6638,5349
2022,19000967,4756796,1797681,0,2586260,4701389,5158841,0,796944,492279,9983,0,0,0,294682,0,7076,5730
2023,34550256,8608773,3193969,0,7767647,7503189,7476678,0,527543,293485,58310,0,0,0,175748,0,6730,5431
2024,27693281,3893153,1765388,0,9008669,6288869,6737202,0,33727,19736,2807,0,0,0,11184,0,5865,4580
2025,26097378,5560101,3303956,0,4052796,6034614,7145911,0,808681,457674,76602,0,0,0,274405,0,6007,4672
2026,12027481,2291003,1153583,0,120920,3469731,4992244,0,312494,171515,38362,0,0,0,102617,0,3661,2374
2027,16397933,2905550,1807329,0,33213,4495671,7156170,0,293666,118770,103271,0,0,0,71625,0,3217,1944
2028,467364,306016,103327,0,51020,7001,0,0,51310,25192,11177,0,0,0,14941,0,126,49
2029,11005433,1513250,482181,0,288583,2720183,6001236,0,194606,102397,30973,0,0,0,61236,0,2160,1043
2030,18737506,5113410,2521192,0,536492,4831030,5735382,0,761869,400913,120191,0,0,0,240765,0,5543,4256
2031,30698417,9235532,4759289,0,1492400,7552160,7659036,0,1645622,736597,464143,0,0,0,444882,0,6853,5523
2032,17737053,3477157,1235529,0,451175,5212560,7360632,0,577671,356201,8478,0,0,0,212992,0,3734,2448
2033,32537345,10387473,6069772,0,1102145,7451543,7526412,0,1619892,716325,470885,0,0,0,432682,0,7208,5913
2034,14048467,2173700,1103760,0,633714,3826601,6310692,0,342587,190902,37504,0,0,0,114181,0,2820,1656
2035,22337338,5707478,2234220,0,644212,6296854,7454574,0,969884,476738,206087,0,0,0,287059,0,4841,3503
2036,33928374,9861372,7969591,0,857037,7581338,7659036,0,948677,510629,131228,0,0,0,306820,0,7183,5902
2037,14403511,2596886,1142095,0,671503,4014142,5978885,0,302230,148184,65253,0,0,0,88793,0,3641,2367
2038,25870869,7426667,2890708,0,1020110,7056706,7476678,0,1160067,596464,204668,0,0,0,358935,0,5716,4415
2039,19324710,4756879,1330858,0,324641,5529596,7382736,0,854198,468741,104100,0,0,0,281357,0,4217,2895
2040,16832640,3581364,2218928,0,478489,4554991,5998868,0,535503,222212,179086,0,0,0,134205,0,4534,3252
2041,24880126,5643605,2694261,0,1880821,6703999,7957440,0,767021,319989,253586,0,0,0,193446,0,5101,3816
2042,1912463,565885,191966,0,9621,912899,232092,0,89429,52197,6381,0,0,0,30851,0,424,178
2043,14510729,2198259,800623,0,480905,3952136,7078806,0,488407,201020,166094,0,0,0,121293,0,2923,1668
2044,3089934,576754,320413,0,194894,1373435,624438,0,79820,31663,29226,0,0,0,18931,0,617,282
2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,10233128,878413,851186,0,408536,2209803,5885190,0,103637,39399,40590,0,0,0,23648,0,1928,937
2047,5214314,620263,424996,0,150068,1637281,2381706,0,80510,31759,29709,0,0,0,19042,0,1002,417
2048,18099967,2673319,1365093,0,1337861,5108866,7614828,0,454164,203767,127803,0,0,0,122594,0,3601,2312
2049,24149575,5845395,1759681,0,2143394,6957583,7443522,0,706866,395946,73439,0,0,0,237481,0,5037,3750
2050,27315160,5793622,3649499,0,4187721,6197026,7487292,0,743766,367122,155794,0,0,0,220850,0,5801,4515
2051,27188767,7374130,4187913,0,1514607,6674121,7437996,0,1010065,490089,224726,0,0,0,295250,0,5761,4475
2052,19792928,4163123,1535699,0,1172374,5505840,7415892,0,663635,410683,7110,0,0,0,245842,0,4183,2897
2053,15640819,2682048,1650894,0,39753,4123006,7145118,0,382539,184757,86785,0,0,0,110997,0,3145,1852
2054,107801,69506,22231,0,16064,0,0,0,15218,9482,195,0,0,0,5541,0,32,12
2055,21778535,4600697,2109901,0,2368067,5780666,6919204,0,632147,329630,104637,0,0,0,197880,0,5091,3782
2056,23574952,6633796,3422151,0,722457,6159672,6636876,0,1131385,436092,430869,0,0,0,264424,0,5973,4688
2057,11314381,1585844,1180207,0,52991,2871827,5623512,0,363052,99501,202888,0,0,0,60663,0,2828,1577
2058,5711877,614326,490152,0,173469,1897496,2536434,0,48765,24719,9448,0,0,0,14598,0,1083,449
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,2016713,453988,188728,0,137512,1015445,221040,0,65112,35042,9315,0,0,0,20755,0,419,177
2064,425750,105315,45535,0,274900,0,0,0,5210,1886,2617,0,0,0,707,0,98,39
2065,12105881,1647774,1225928,0,105855,3112043,6014281,0,274988,122404,79049,0,0,0,73535,0,2765,1530
2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
