"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6361,16256981,14629406,1627575,603932,391683,631960,4407,151,4256,4455,190,4265,1214769,2010,14629406,1999608,1504876,0,856108,3606939,6661875,0,391683,216453,45751,0,0,0,129479,0,3161,1906
2011,7568,7568,7578,6322,27260071,22357548,4902523,2528296,872296,1501931,1411,195,1216,1449,230,1219,6779790,2011,22357548,6181771,2060360,0,1797670,5968892,6348855,0,872296,545645,0,0,0,0,326651,0,6157,4873
2012,7568,7568,7578,6295,17495216,15635631,1859585,223810,576115,1059660,4402,170,4232,4452,214,4238,100,2012,15635631,2763022,1631810,0,101016,4022295,7117488,0,576115,198595,256822,0,0,0,120698,0,3166,1843
2013,7568,7568,7578,6322,29964819,24009045,5955774,3298630,1101902,1555242,828,196,632,866,232,634,7296472,2013,24009045,7421850,3049539,0,1162711,5990002,6384943,0,1101902,644341,71189,0,0,0,386372,0,6740,5456
2014,7568,7568,7578,6320,22845295,18986039,3859256,2050154,676451,1132651,460,191,269,495,227,268,16468909,2014,18986039,5720255,1910485,0,1762326,4636765,4956208,0,676451,418488,7733,0,0,0,250230,0,7108,5825
2015,7568,7568,7578,6314,40682412,33727052,6955360,3614082,1174274,2167004,206,188,18,244,226,18,0,2015,33727052,10524388,4063535,0,4250491,7406434,7482204,0,1174274,723086,17879,0,0,0,433309,0,7362,6070
2016,7568,7568,7578,6272,10110053,9279270,830783,545185,165273,120325,247,183,64,293,227,66,30415613,2016,9279270,1859927,1085667,0,1699370,2113349,2520957,0,165273,97281,10569,0,0,0,57423,0,7321,5979
2017,7568,7568,7578,6268,30445714,26045716,4399998,1357743,928175,2114080,2058,187,1871,2106,231,1875,2546,2017,26045716,7250937,3782073,0,536418,7010662,7465626,0,928175,409090,272059,0,0,0,247026,0,5510,4162
2018,7568,7568,7578,6343,14370565,12810397,1560168,245072,299976,1015120,4534,141,4393,4584,184,4400,2404659,2018,12810397,2109468,748607,0,119452,3587085,6245785,0,299976,187655,256,0,0,0,112065,0,3034,1759
2019,7568,7568,7578,6288,36377658,32038961,4338697,1510532,785843,2042322,985,182,803,1032,227,805,0,2019,32038961,9045735,6096261,0,2238070,7171165,7487730,0,785843,398212,148230,0,0,0,239401,0,6583,5256
2020,7568,7568,7578,6314,35731116,33112207,2618909,1079481,470614,1068814,1102,197,905,1141,234,907,0,2020,33112207,7283821,2863970,0,8197450,7317918,7449048,0,470614,275157,30702,0,0,0,164755,0,6466,5173
2021,7568,7568,7578,6317,25875661,21349201,4526460,2326950,869063,1330447,930,190,740,968,227,741,10831930,2021,21349201,5796917,4054198,0,915287,4976773,5606026,0,869063,488070,88355,0,0,0,292638,0,6638,5349
