"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2066,27645477,8197435,3702568,0,1316566,6780206,7648702,0,1336181,678927,248648,0,0,0,408606,0,6425,5143
2067,44104,30479,13625,0,0,0,0,0,11068,5636,2242,0,0,0,3190,0,15,5
2068,586218,340393,139803,0,13499,92523,0,0,83155,52189,0,0,0,0,30966,0,179,68
2069,29318385,7574924,5820544,0,2160192,6364718,7398007,0,1273063,725763,111820,0,0,0,435480,0,6538,5204
2070,1699404,331362,225958,0,0,852152,289932,0,96246,41648,29626,0,0,0,24972,0,509,196
2071,1259880,414854,307998,0,24018,513010,0,0,60315,27419,16509,0,0,0,16387,0,284,109
2072,16683491,3243231,1804323,0,77443,4402324,7156170,0,677360,310995,179076,0,0,0,187289,0,3499,2222
2073,10919040,2049692,987410,0,32117,2848791,5001030,0,459402,195314,146274,0,0,0,117814,0,2266,1283
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,11453954,2695141,1068059,0,83256,3229522,4377976,0,588964,255016,180369,0,0,0,153579,0,4385,3100
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,385073,206416,119083,0,59574,0,0,0,56040,34556,1045,0,0,0,20439,0,112,43
2079,12446849,1810719,939952,0,318433,3127839,6249906,0,454961,214259,111989,0,0,0,128713,0,2541,1362
2080,14786294,2354549,1102877,0,455268,3866632,7006968,0,529353,227924,164145,0,0,0,137284,0,3003,1750
2081,5586204,623847,389897,0,41460,1473985,3057015,0,129813,65119,25981,0,0,0,38713,0,1797,811
2082,14906685,2258357,978064,0,2981,4395067,7272216,0,572440,257985,158988,0,0,0,155467,0,3056,1776
2083,4490897,621262,378606,0,98395,1046348,2346286,0,172552,72566,56575,0,0,0,43411,0,2102,1087
