"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6601,10250730,9803842,446888,851,64617,381420,5713,98,5615,5735,112,5623,0,2010,9803842,1121446,763415,0,358476,2465533,5094972,0,64617,38619,3144,0,0,0,22854,0,1855,866
2011,7568,7568,7578,6361,14864940,13523311,1341629,227641,342361,771627,4878,136,4742,4927,180,4747,0,2011,13523311,1884368,868889,0,274217,3533077,6962760,0,342361,171422,68126,0,0,0,102813,0,2690,1434
2012,7568,7568,7578,6323,29204339,24257962,4946377,2058665,1038702,1849010,2211,192,2019,2256,229,2027,398619,2012,24257962,6314726,3301589,0,823246,6352950,7465451,0,1038702,530140,189724,0,0,0,318838,0,5357,4067
2013,7568,7568,7578,6684,9559159,8847308,711851,15351,123300,573200,5823,122,5701,5849,140,5709,83961,2013,8847308,1376721,689067,0,2288,2367430,4411802,0,123300,65833,18349,0,0,0,39118,0,1745,835
2014,7568,7568,7578,6497,13309479,12126212,1183267,143926,259744,779597,5158,130,5028,5184,149,5035,8181,2014,12126212,1667124,938160,0,418608,3101084,6001236,0,259744,140754,34890,0,0,0,84100,0,2410,1313
2015,7568,7568,7578,7545,199836,126569,73267,17144,17582,38541,7516,32,7484,7526,37,7489,87516,2015,126569,69052,20852,0,36665,0,0,0,17582,10534,868,0,0,0,6180,0,52,19
2016,7568,7568,7578,6699,9079218,8578438,500780,2892,115829,382059,5925,114,5811,5947,128,5819,0,2016,8578438,1003942,525891,0,318844,2375273,4354488,0,115829,46198,41836,0,0,0,27795,0,1643,752
2017,7568,7568,7578,6741,7620853,7277672,343181,13858,58068,271255,5937,115,5822,5954,123,5831,1398485,2017,7277672,778675,608144,0,470895,1750964,3668994,0,58068,35528,1736,0,0,0,20804,0,1631,787
2018,7568,7568,7578,6336,38134926,33346575,4788351,1675112,975363,2137876,667,193,474,703,230,473,0,2018,33346575,9481977,6876878,0,1743122,7685030,7559568,0,975363,400022,333254,0,0,0,242087,0,6901,5633
2019,7568,7568,7578,6687,9720134,8753046,967088,68344,319871,578873,5809,112,5697,5841,136,5705,100,2019,8753046,1317512,437923,0,37123,2036822,4923666,0,319871,111336,141093,0,0,0,67442,0,1759,846
2020,7568,7568,7578,7453,1138356,958453,179903,1896,42548,135459,7362,72,7290,7374,80,7294,0,2020,958453,306847,180857,0,125651,345098,0,0,42548,18504,13028,0,0,0,11016,0,206,79
2021,7568,7568,7578,7268,2522996,2197852,325144,14760,84390,225994,7021,72,6949,7029,73,6956,502438,2021,2197852,462793,216411,0,83506,1033028,402114,0,84390,37797,24193,0,0,0,22400,0,547,239
