"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2068,11685996,1992176,1098793,0,248466,3304498,5042063,0,340719,185548,44170,0,0,0,111001,0,3519,2240
2069,11742716,1453521,637146,0,359017,3142594,6150438,0,414776,209852,79027,0,0,0,125897,0,2388,1245
2070,7646802,1229413,631085,0,1076,2112328,3672900,0,280523,106610,109541,0,0,0,64372,0,1618,785
2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,1393200,256143,196528,0,11614,630497,298418,0,56039,27577,12332,0,0,0,16130,0,688,292
2073,1853339,257298,126675,0,30175,511268,927923,0,67882,29979,20421,0,0,0,17482,0,1846,929
2074,140332,94279,34718,0,11335,0,0,0,33273,11716,14614,0,0,0,6943,0,42,15
2075,1918292,240260,122895,0,156720,690178,708239,0,27451,17038,743,0,0,0,9670,0,1071,462
2076,137658,12788,76406,0,786,47678,0,0,628,467,1,0,0,0,160,0,3770,2479
2077,419650,254461,141795,0,0,23394,0,0,98296,40336,33840,0,0,0,24120,0,154,60
2078,793360,332403,232134,0,65123,163700,0,0,117000,46350,42946,0,0,0,27704,0,204,79
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,8265773,1025153,764919,0,339597,2201592,3934512,0,274545,96232,120082,0,0,0,58231,0,1631,785
2081,111804,59034,39224,0,13546,0,0,0,11979,5175,3812,0,0,0,2992,0,38,14
2082,15386476,2858133,1491776,0,1101325,4090864,5844378,0,576352,246366,181525,0,0,0,148461,0,4075,2798
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,21728461,4746295,3735517,0,363379,5472904,7410366,0,729614,275063,287698,0,0,0,166853,0,4444,3158
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,7065120,804136,653281,0,140511,1729447,3737745,0,132602,37509,72402,0,0,0,22691,0,1777,767
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,778771,111650,78712,0,26952,284817,276640,0,27981,13061,7645,0,0,0,7275,0,1255,622
2091,3062576,355931,251253,0,0,960106,1495286,0,88470,40612,23857,0,0,0,24001,0,1297,546
2092,948523,393782,154773,0,2953,397015,0,0,155117,65737,49944,0,0,0,39436,0,252,96
2093,7658,2122,5536,0,0,0,0,0,316,214,0,0,0,0,102,0,195,76
2094,8124025,1183223,1000479,0,281179,2092368,3566776,0,323975,154473,76978,0,0,0,92524,0,3388,2585
2095,880177,119958,137803,0,396,235100,386920,0,21488,8553,8328,0,0,0,4607,0,2782,1526
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,6839649,976152,593526,0,1040,1594315,3674616,0,135885,56416,45828,0,0,0,33641,0,2060,999
2098,1554854,454437,170813,0,10424,841816,77364,0,122454,62869,22076,0,0,0,37509,0,361,142
2099,99962,27578,72384,0,0,0,0,0,0,0,0,0,0,0,0,0,129,76
