"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2064,15950003,2452595,1238914,0,179017,4729897,7349580,0,445672,270018,14218,0,0,0,161436,0,3261,1976
2065,25036822,6670255,3567008,0,684701,6654758,7460100,0,854294,507908,41851,0,0,0,304535,0,5388,4102
2066,29361375,8428596,5823710,0,566722,7032513,7509834,0,986172,360837,406110,0,0,0,219225,0,6100,4814
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,17939927,3060276,2070756,0,1696598,4459536,6652761,0,550759,246670,155650,0,0,0,148439,0,4571,3287
2069,20955662,3116416,1732969,0,3753537,5097102,7255638,0,115130,70889,2180,0,0,0,42061,0,3894,2617
2070,30620754,9160682,5243292,0,1235978,7487546,7493256,0,1190372,467786,439006,0,0,0,283580,0,6494,5161
2071,6987357,862398,788212,0,69012,1902401,3365334,0,89268,47731,13142,0,0,0,28395,0,1347,590
2072,943368,374543,251045,0,9024,308756,0,0,62755,23232,25644,0,0,0,13879,0,213,84
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,20433680,3860197,3277305,0,742416,4994194,7559568,0,478636,211415,139959,0,0,0,127262,0,4081,2796
2075,229918,84443,40342,0,6200,94849,4084,0,16572,5574,7731,0,0,0,3267,0,280,118
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,22631163,4296929,1586669,0,2976412,6327631,7443522,0,462929,289692,0,0,0,0,173237,0,4551,3264
2078,20421831,4709353,1762781,0,618936,5876187,7454574,0,663335,401246,21783,0,0,0,240306,0,4335,3036
2079,25132201,5557555,2993096,0,3176620,5983512,7421418,0,737757,431719,47263,0,0,0,258775,0,5200,3904
2080,23930592,6467906,3818715,0,772855,6012530,6858586,0,1227283,625297,225776,0,0,0,376210,0,6183,4898
2081,11484330,1792258,1055820,0,26820,3016867,5592565,0,286420,150118,46479,0,0,0,89823,0,2953,1701
2082,29163748,5858182,1927570,0,6832291,7074553,7471152,0,375842,205685,47065,0,0,0,123092,0,5601,4306
2083,23814704,6077884,3446875,0,334977,6484341,7470627,0,1121431,590291,176132,0,0,0,355008,0,5385,4097
2084,9795067,1126076,705418,0,537345,2303626,5122602,0,78594,49447,1,0,0,0,29146,0,1848,852
2085,16477407,2719275,1395545,0,314979,4736710,7310898,0,549284,261425,130626,0,0,0,157233,0,3364,2067
2086,16233813,3062813,1114286,0,49828,4806508,7200378,0,717176,361991,137689,0,0,0,217496,0,3453,2174
2087,5636928,688232,334468,0,2957,2080363,2530908,0,149431,65368,44818,0,0,0,39245,0,1115,447
2088,20803587,4522726,2654809,0,822158,5437736,7366158,0,940522,411439,280653,0,0,0,248430,0,4433,3153
