"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2066,14209398,2490375,1122846,0,36612,3884157,6675408,0,540481,237091,160404,0,0,0,142986,0,2930,1721
2067,106418,53668,42486,0,10264,0,0,0,13393,3095,8491,0,0,0,1807,0,25,9
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,13128673,1814112,1139133,0,1331,3255545,6918552,0,415304,190864,109556,0,0,0,114884,0,2646,1404
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,7113718,896643,877486,0,1460,1691299,3646830,0,210136,94487,59067,0,0,0,56582,0,2740,1475
2072,1455050,434904,254498,0,33359,683559,48730,0,103167,44195,32658,0,0,0,26314,0,371,160
2073,29013,18634,4110,0,6269,0,0,0,3593,1922,877,0,0,0,794,0,8,3
2074,3200722,603263,269434,0,0,1609645,718380,0,112971,40402,48409,0,0,0,24160,0,648,252
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,746869,384913,135122,0,10459,216375,0,0,70351,44010,273,0,0,0,26068,0,197,75
2078,20610191,4013059,2709234,0,1015457,5583647,7288794,0,893376,392625,263864,0,0,0,236887,0,4345,3069
2079,2081519,547495,315881,0,135370,939097,143676,0,111936,46935,37040,0,0,0,27961,0,444,195
2080,2648728,525852,281317,0,0,1327641,513918,0,134630,58379,41420,0,0,0,34831,0,559,220
2081,5423816,721599,421229,0,35107,1365661,2880220,0,154743,75397,34367,0,0,0,44979,0,2018,981
2082,7631133,864807,448281,0,124545,2122683,4070817,0,168351,85306,32284,0,0,0,50761,0,1598,701
2083,4829168,586659,371915,0,0,1159326,2711268,0,142970,78560,17898,0,0,0,46512,0,2204,1062
