"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2067,7568,7568,7578,7418,1027924,723172,304752,76789,84151,143812,7306,45,7261,7316,49,7267,419888
2068,7568,7568,7578,6748,7891128,7326510,564618,166530,178343,219745,6140,122,6018,6156,130,6026,0
2069,7568,7568,7578,6562,5792085,5382922,409163,33630,143373,232160,5547,119,5428,5573,139,5434,5396969
2070,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,28,7550,0
2071,7568,7568,7578,7379,879137,675751,203386,33246,62373,107767,7251,57,7194,7250,49,7201,875368
2072,7568,7568,7578,7576,32400,21283,11117,1140,4695,5282,7562,5,7557,7575,5,7570,756
2073,7568,7568,7578,7578,0,0,0,0,0,0,7568,1,7567,7578,0,7578,0
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,43,7525,7578,50,7528,0
2075,7568,7568,7578,7577,4924,3280,1644,411,240,993,7566,10,7556,7577,15,7562,6128
2076,7568,7568,7578,7578,0,0,0,0,0,0,7568,9,7559,7578,12,7566,0
2077,7568,7568,7578,7578,0,0,0,0,0,0,7568,21,7547,7578,24,7554,0
2078,7568,7568,7578,7578,0,0,0,0,0,0,7568,26,7542,7578,32,7546,0
2079,7568,7568,7578,7578,0,0,0,0,0,0,7568,9,7559,7578,12,7566,0
2080,7568,7568,7578,7541,76284,49548,26736,7844,9319,9573,7509,35,7474,7519,36,7483,249750
2081,7568,7568,7578,7456,770395,487877,282518,77373,91416,113729,7375,56,7319,7383,59,7324,296123
2082,7568,7568,7578,7198,3020718,2769933,250785,77379,82065,91341,6908,78,6830,6938,102,6836,628402
2083,7568,7568,7578,6997,4151266,3790778,360488,48140,103492,208856,6597,75,6522,6625,94,6531,1220760
2084,7568,7568,7578,7505,369186,193964,175222,74181,56866,44175,7453,45,7408,7462,45,7417,266304
2085,7568,7568,7578,7463,545843,375827,170016,58722,64221,47073,7382,40,7342,7391,43,7348,481993
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,2,7566,7578,3,7575,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,17,7551,7578,22,7556,0
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,36,7532,7578,42,7536,0
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,39,7529,7578,44,7534,0
2090,7568,7568,7578,7576,15900,9869,6031,216,1184,4631,7565,36,7529,7575,40,7535,678
2091,7568,7568,7578,7457,345720,208760,136960,48824,45318,42818,7375,67,7308,7384,73,7311,720798
2092,7568,7568,7578,7577,2016,1254,762,182,158,422,7566,18,7548,7577,25,7552,9036
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,9,7559,7578,12,7566,0
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,22,7546,7578,30,7548,0
2095,7568,7568,7578,7189,3699526,3364687,334839,19952,112924,201963,6895,67,6828,6927,93,6834,19572
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,11,7557,7578,16,7562,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,13,7565,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,28,7550,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,2,7566,7578,4,7574,0
