"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2037,7568,7568,7578,6322,22937344,18998392,3938952,1614636,769413,1554903,2223,192,2031,2265,228,2037,6618895,2037,18998392,5015411,1833441,0,553376,5505826,6090338,0,769413,422113,93893,0,0,0,253407,0,5345,4057
2038,7568,7568,7578,6338,22601152,18898075,3703077,1478476,827869,1396732,3478,166,3312,3525,206,3319,188,2038,18898075,4360228,1785686,0,303441,5237290,7211430,0,827869,428948,141124,0,0,0,257797,0,4090,2813
2039,7568,7568,7578,6361,16644312,15047768,1596544,404373,332699,859472,4556,142,4414,4606,185,4421,0,2039,15047768,2162305,1089481,0,787617,3957189,7051176,0,332699,204037,6773,0,0,0,121889,0,3012,1755
2040,7568,7568,7578,6322,36333450,29566625,6766825,3098808,1796329,1871688,993,196,797,1032,232,800,0,2040,29566625,9524607,3742887,0,1031013,7537244,7730874,0,1796329,672962,714597,0,0,0,408770,0,6575,5290
2041,7568,7568,7578,6809,4725720,4347364,378356,91339,90801,196216,6211,124,6087,6234,137,6097,2787307,2041,4347364,452474,273728,0,75462,1398735,2146965,0,90801,52891,6761,0,0,0,31149,0,1357,575
2042,7568,7568,7578,6324,19628352,17087481,2540871,662260,756970,1121641,4016,170,3846,4060,204,3856,0,2042,17087481,3180739,1382484,0,46724,5089272,7388262,0,756970,299362,276473,0,0,0,181135,0,3552,2264
2043,7568,7568,7578,6605,10449666,9479811,969855,84329,281663,603863,5677,120,5557,5700,136,5564,0,2043,9479811,1312276,598072,0,125067,2388106,5056290,0,281663,114355,98462,0,0,0,68846,0,1891,905
2044,7568,7568,7578,7552,223052,145525,77527,4629,20457,52441,7526,48,7478,7537,51,7486,9040,2044,145525,91016,31071,0,23438,0,0,0,20457,9567,5287,0,0,0,5603,0,42,15
2045,7568,7568,7578,7576,11956,8834,3122,17,649,2456,7564,37,7527,7575,42,7533,10148,2045,8834,4716,2515,0,1603,0,0,0,649,166,404,0,0,0,79,0,4,1
2046,7568,7568,7578,6345,18939439,16914871,2024568,732489,483859,808220,4096,152,3944,4143,194,3949,246983,2046,16914871,2448021,1746852,0,1131180,4097887,7490931,0,483859,256000,74352,0,0,0,153507,0,3472,2202
2047,7568,7568,7578,6374,6888107,6639357,248750,29397,56594,162759,4978,134,4844,5025,176,4849,7457689,2047,6639357,679389,708064,0,304242,1522424,3425238,0,56594,29174,10200,0,0,0,17220,0,2590,1349
2048,7568,7568,7578,6323,23303142,20908863,2394279,485826,590012,1318441,3351,158,3193,3395,194,3201,0,2048,20908863,4501006,2858921,0,250650,5838186,7460100,0,590012,230069,220773,0,0,0,139170,0,4217,2928
