"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,26946160,7146531,2958495,0,2651476,6718506,7471152,0,950692,592568,3209,0,0,0,354915,0,5891,4607
2011,28570889,7780482,2449648,0,3344454,7436737,7559568,0,834114,520613,1735,0,0,0,311766,0,6014,4716
2012,25724814,7079436,4285172,0,400049,6489005,7471152,0,1140480,541762,272165,0,0,0,326553,0,5639,4343
2013,26915060,7957426,4136535,0,566845,6794154,7460100,0,1593835,471193,833855,0,0,0,288787,0,5801,4516
2014,23560,15186,4558,0,3816,0,0,0,3931,1787,1509,0,0,0,635,0,7,3
2015,23558074,5428268,2256249,0,1810650,6608333,7454574,0,506009,288156,45180,0,0,0,172673,0,4758,3471
2016,244597,17457,44706,0,0,89122,93312,0,773,280,358,0,0,0,135,0,2782,1508
2017,34163674,9406919,4250143,0,5806047,7218361,7482204,0,1244477,692648,135932,0,0,0,415897,0,7316,6033
2018,29338149,8166737,3603530,0,2822588,7235460,7509834,0,1362409,625374,359755,0,0,0,377280,0,6365,5080
2019,13759043,2276873,947836,0,20226,3722654,6791454,0,489407,208233,155506,0,0,0,125668,0,2809,1582
2020,3410210,529757,193049,0,151784,1645934,889686,0,85886,44948,14323,0,0,0,26615,0,683,273
2021,22341702,5528310,2764276,0,370691,6234903,7443522,0,663278,250467,260892,0,0,0,151919,0,4574,3286
2022,12081311,1838256,710839,0,459386,3143432,5929398,0,399821,192847,91141,0,0,0,115833,0,2460,1371
2023,27880364,8275126,4544257,0,730160,6806835,7523986,0,889988,527880,45725,0,0,0,316383,0,6442,5158
2024,24230783,5207818,3340683,0,1869688,6407754,7404840,0,435981,194168,124775,0,0,0,117038,0,4784,3498
2025,8308834,1868746,619526,0,201000,2406229,3213333,0,322018,155725,72948,0,0,0,93345,0,5294,4011
2026,30647735,9149554,2914343,0,2563892,8278020,7741926,0,1339198,670864,264453,0,0,0,403881,0,6754,5469
2027,24744044,7452117,2363748,0,333720,7095677,7498782,0,1508005,690541,400415,0,0,0,417049,0,5639,4353
2028,7694145,1090901,507370,0,0,2277408,3818466,0,169293,64191,66406,0,0,0,38696,0,1510,679
2029,9248753,1226223,619956,0,314545,2313565,4774464,0,149876,62135,50514,0,0,0,37227,0,1790,868
2030,8010,4174,2188,0,1648,0,0,0,422,182,158,0,0,0,82,0,2,1
2031,28713945,9079968,3499830,0,849540,7647675,7636932,0,1408151,812019,108871,0,0,0,487261,0,6594,5311
2032,14188317,2150516,1081628,0,2680,3880213,7073280,0,307244,128481,101450,0,0,0,77313,0,2793,1530
2033,4949515,546913,472162,0,142780,1825930,1961730,0,84264,47840,8016,0,0,0,28408,0,964,387
2034,21371157,5054512,2661141,0,228654,5976632,7450218,0,999661,416293,331717,0,0,0,251651,0,4719,3426
