"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,49,7519,7578,53,7525,0
2068,7568,7568,7578,7576,9244,5902,3342,124,732,2486,7566,32,7534,7575,35,7540,1808
2069,7568,7568,7578,7578,0,0,0,0,0,0,7568,38,7530,7578,41,7537,0
2070,7568,7568,7578,6501,9610104,8864848,745256,97548,247382,400326,5195,122,5073,5218,142,5076,3518571
2071,7568,7568,7578,7425,846466,738166,108300,2304,20625,85371,7321,54,7267,7329,55,7274,518456
2072,7568,7568,7578,7567,93942,53225,40717,6317,12791,21609,7551,43,7508,7560,47,7513,0
2073,7568,7568,7578,7564,95312,58226,37086,10217,10579,16290,7545,76,7469,7556,78,7478,31786
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,36,7532,7578,37,7541,0
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,41,7527,7578,45,7533,0
2076,7568,7568,7578,6474,11865572,10810266,1055306,199606,226682,629018,5276,128,5148,5315,159,5156,803331
2077,7568,7568,7578,6336,17778142,15333085,2445057,799290,686539,959228,4321,166,4155,4366,203,4163,164780
2078,7568,7568,7578,7002,5570208,5028971,541237,81854,164431,294952,6560,83,6477,6584,102,6482,0
2079,7568,7568,7578,6347,6802990,6159840,643150,88977,202100,352073,4578,175,4403,4622,213,4409,9760571
2080,7568,7568,7578,7578,0,0,0,0,0,0,7568,26,7542,7578,30,7548,0
2081,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,39,7539,0
2082,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,28,7550,0
2083,7568,7568,7578,6368,9183383,8301781,881602,285819,264557,331226,4996,139,4857,5046,180,4866,5052397
2084,7568,7568,7578,6370,15594372,13907472,1686900,315394,548753,822753,4746,145,4601,4794,186,4608,0
2085,7568,7568,7578,7576,16578,11115,5463,20,2437,3006,7565,23,7542,7575,26,7549,0
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,17,7551,7578,21,7557,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,40,7538,0
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,37,7541,0
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,40,7538,0
2090,7568,7568,7578,6705,4592958,4213643,379315,92908,99096,187311,6041,113,5928,6065,132,5933,3865340
2091,7568,7568,7578,7393,1435465,1074388,361077,53080,172373,135624,7281,60,7221,7283,53,7230,150497
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,34,7544,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,24,7544,7578,28,7550,0
2094,7568,7568,7578,7005,5071518,4693942,377576,28617,104305,244654,6650,101,6549,6677,122,6555,1350
2095,7568,7568,7578,7578,0,0,0,0,0,0,7568,17,7551,7578,18,7560,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,18,7550,7578,13,7565,0
2097,7568,7568,7578,6462,10831607,9727779,1103828,266444,296090,541294,5237,123,5114,5281,160,5121,2058893
2098,7568,7568,7578,7277,1697836,1420688,277148,68647,85708,122793,7078,86,6992,7084,88,6996,1015698
2099,7568,6737,7578,6739,198936,28852,0,0,0,0,6701,72,6629,6724,86,6638,0
