"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6903,6680934,6075539,605395,65260,165290,374845,6359,67,6292,6386,84,6302,0,2010,6075539,831392,353634,0,41115,2125080,2724318,0,165290,75234,45071,0,0,0,44985,0,1209,517
2011,7568,7568,7578,6324,19772028,16947539,2824489,779737,749963,1294789,3990,170,3820,4035,205,3830,0,2011,16947539,3340524,839539,0,64712,5314502,7388262,0,749963,340333,204460,0,0,0,205170,0,3578,2289
2012,7568,7568,7578,6323,34979580,29728617,5250963,1975860,1046704,2228399,1238,197,1041,1279,234,1045,0,2012,29728617,8634310,3669096,0,2009412,7712555,7703244,0,1046704,480917,275685,0,0,0,290102,0,6330,5044
2013,7568,7568,7578,6915,7106436,6496029,610407,42460,121723,446224,6282,94,6188,6307,112,6195,0,2013,6496029,950428,358799,0,270972,2003628,2912202,0,121723,66302,16086,0,0,0,39335,0,1286,608
2014,7568,7568,7578,6322,38438856,31794239,6644617,2965289,1181028,2498300,612,191,421,649,227,422,0,2014,31794239,9502937,4890324,0,1834608,7890756,7675614,0,1181028,649405,141691,0,0,0,389932,0,6956,5673
2015,7568,7568,7578,6322,18480004,15757745,2722259,872460,600205,1249594,2505,188,2317,2545,223,2322,9524790,2015,15757745,3981882,1684264,0,289952,4559913,5241734,0,600205,275847,158366,0,0,0,165992,0,5063,3777
2016,7568,7568,7578,6597,10692810,9711974,980836,149221,237651,593964,5633,138,5495,5660,162,5498,0,2016,9711974,1272687,666134,0,250630,2410973,5111550,0,237651,125207,37599,0,0,0,74845,0,1935,937
2017,7568,7568,7578,6369,16831696,15440587,1391109,141962,323939,925208,4522,155,4367,4570,195,4375,500,2017,15440587,2473084,1122737,0,866954,4004000,6973812,0,323939,137220,104064,0,0,0,82655,0,3046,1799
2018,7568,7568,7578,6329,30415104,26767851,3647253,1154191,566073,1926989,2064,178,1886,2107,218,1889,0,2018,26767851,6547075,4599888,0,429829,6664441,8526618,0,566073,323426,48758,0,0,0,193889,0,5504,4222
2019,7568,7568,7578,6322,5188016,4812444,375572,79525,99004,197043,2022,204,1818,2061,240,1821,25529035,2019,4812444,598281,390181,0,175658,1393221,2255103,0,99004,38759,37161,0,0,0,23084,0,5546,4261
