"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2065,16612035,3069747,1169929,0,376619,4795362,7200378,0,660775,292267,192211,0,0,0,176297,0,3453,2175
2066,19583124,4492579,1888116,0,326685,5542742,7333002,0,833502,379428,225195,0,0,0,228879,0,4167,2889
2067,1193883,403038,332577,0,70923,387345,0,0,81453,18893,51020,0,0,0,11540,0,253,98
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,18325773,3678046,2048893,0,165906,5022562,7410366,0,720067,341314,173209,0,0,0,205544,0,3847,2560
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,18784693,3661488,2357269,0,342243,4985697,7437996,0,713890,324334,194069,0,0,0,195487,0,3912,2622
2072,9321941,1147645,643142,0,103391,2321739,5106024,0,232604,98958,74120,0,0,0,59526,0,1839,848
2073,503157,319796,69721,0,103924,9716,0,0,65931,33064,13117,0,0,0,19750,0,137,52
2074,8833510,1018544,456689,0,0,2418033,4940244,0,185122,66383,78810,0,0,0,39929,0,1714,739
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,4209282,710520,323477,0,37780,1695219,1442286,0,94107,58978,208,0,0,0,34921,0,853,367
2078,25778789,6139654,3697543,0,1554504,6816468,7570620,0,1234490,558794,338431,0,0,0,337265,0,5601,4316
2079,7829851,978558,550159,0,276863,2178175,3846096,0,174193,75624,53250,0,0,0,45319,0,1527,690
2080,12906391,1821835,787275,0,2252,3409633,6885396,0,448634,197840,131712,0,0,0,119082,0,2615,1376
2081,9658412,1522228,747522,0,106081,2809281,4473300,0,292835,143018,64262,0,0,0,85555,0,3241,1965
2082,14289320,2016372,881849,0,488500,3845897,7056702,0,368609,191617,62169,0,0,0,114823,0,2856,1598
2083,12370317,1852650,945175,0,12139,3642259,5918094,0,406324,221237,52588,0,0,0,132499,0,3183,1898
2084,22655401,5371393,3338676,0,495374,6011962,7437996,0,804775,360710,226451,0,0,0,217614,0,4733,3449
2085,520906,263434,136140,0,107949,13383,0,0,52401,23380,15138,0,0,0,13883,0,127,47
2086,17830903,3343397,1908083,0,47756,5126827,7404840,0,504229,227466,139758,0,0,0,137005,0,3636,2347
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,6912902,819213,550541,0,268421,1732387,3542340,0,129501,53358,44350,0,0,0,31793,0,1813,860
2089,6740930,821343,326123,0,28799,2254591,3310074,0,81528,51085,0,0,0,0,30443,0,1307,528
2090,14677315,2288399,1212314,0,398677,4347093,6430832,0,466792,215841,121059,0,0,0,129892,0,3469,2161
2091,966188,345258,190200,0,60358,370372,0,0,99109,51787,16470,0,0,0,30852,0,252,96
2092,12770240,1734632,1129242,0,947,3112067,6793352,0,551107,133244,335768,0,0,0,82095,0,2599,1356
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,10296278,1193665,601830,0,389775,2419228,5691780,0,151614,92935,3577,0,0,0,55102,0,1992,879
2095,12356540,3041906,1596632,0,652363,3228046,3837593,0,631851,304493,144358,0,0,0,183000,0,5683,4363
2096,6074,4476,1598,0,0,0,0,0,1189,310,721,0,0,0,158,0,2,1
2097,89764,66265,17483,0,6016,0,0,0,28020,8828,13891,0,0,0,5301,0,32,12
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,15754,3755,11703,0,296,0,0,0,0,0,0,0,0,0,0,0,18,7
