"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6309,31586868,28609686,2977182,1708490,556116,712576,1196,189,1007,1237,228,1009,3632142,2010,28609686,6720783,3535309,0,5086795,6270427,6996372,0,556116,342294,9118,0,0,0,204704,0,6372,5072
2011,7568,7568,7578,6309,12195495,11067798,1127697,585870,279203,262624,2614,172,2442,2660,211,2449,15226983,2011,11067798,1960825,1229102,0,1585077,2731017,3561777,0,279203,138749,57671,0,0,0,82783,0,4954,3649
2012,7568,7568,7578,6322,31990014,26749678,5240336,1904404,1105571,2230361,1779,194,1585,1821,230,1591,0,2012,26749678,7911796,3902077,0,412027,7047100,7476678,0,1105571,507509,291783,0,0,0,306279,0,5789,4501
2013,7568,7568,7578,6322,26790961,22811842,3979119,1659176,730277,1589666,2640,187,2453,2683,223,2460,441167,2013,22811842,5241612,2140923,0,1654913,6320120,7454274,0,730277,455419,2134,0,0,0,272724,0,4928,3639
2014,7568,7568,7578,6275,39709836,33633914,6075922,2500532,1133014,2442376,382,184,198,427,228,199,0,2014,33633914,10497290,7342321,0,1324539,6993086,7476678,0,1133014,570800,218825,0,0,0,343389,0,7186,5848
2015,7568,7568,7578,6492,11360495,10154117,1206378,223366,396932,586080,5325,119,5206,5350,140,5210,1039020,2015,10154117,1423186,587648,0,88678,2603774,5450831,0,396932,154994,148341,0,0,0,93597,0,2243,1142
2016,7568,7568,7578,6340,14746632,13181184,1565448,364011,308062,893375,3678,179,3499,3724,217,3507,6770808,2016,13181184,2578238,1272109,0,624259,3461786,5244792,0,308062,167877,39783,0,0,0,100402,0,3890,2616
2017,7568,7568,7578,6323,25408548,21409421,3999127,1359386,951690,1688051,2970,182,2788,3011,219,2792,0,2017,21409421,5373936,1948340,0,538181,6122020,7426944,0,951690,430643,261016,0,0,0,260031,0,4598,3312
2018,7568,7568,7578,6322,32564718,29293244,3271474,1195678,583357,1492439,1675,197,1478,1712,232,1480,0,2018,29293244,7031821,5913486,0,2278563,6603748,7465626,0,583357,332146,52124,0,0,0,199087,0,5893,4610
2019,7568,7568,7578,6322,8487499,7674858,812641,186379,178387,447875,2194,196,1998,2237,232,2005,21268733,2019,7674858,1462752,894870,0,215760,2195708,2905768,0,178387,78853,52451,0,0,0,47083,0,5374,4085
2020,7568,7568,7578,6323,19027009,16744661,2282348,1017886,437981,826481,2585,174,2411,2626,211,2415,8532239,2020,16744661,3611021,1603416,0,1624026,4365359,5540839,0,437981,264664,15075,0,0,0,158242,0,4983,3697
2021,7568,7568,7578,6285,39936402,31324495,8611907,5398524,1951601,1261782,341,181,160,388,227,161,0,2021,31324495,9197300,5092229,0,2484662,7057048,7493256,0,1951601,939991,444897,0,0,0,566713,0,7227,5897
2022,7568,7568,7578,6325,20330154,18200290,2129864,713398,527202,889264,3889,167,3722,3932,205,3727,0,2022,18200290,3183191,1870262,0,708612,5061015,7377210,0,527202,269518,95943,0,0,0,161741,0,3679,2393
