"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,20435616,4600381,2117211,0,818236,5483896,7415892,0,823145,396562,187701,0,0,0,238882,0,4317,3030
2011,15446892,2941796,1423967,0,41482,4474165,6565482,0,457276,204358,129828,0,0,0,123090,0,3589,2301
2012,18022213,3305945,1701118,0,956068,4853178,7205904,0,458344,203483,132232,0,0,0,122629,0,3627,2354
2013,8084604,860783,308692,0,721479,2126514,4067136,0,97839,61531,0,0,0,0,36308,0,1550,714
2014,31996049,6701382,4291695,0,6925282,6589960,7487730,0,653977,409240,0,0,0,0,244737,0,6421,5085
2015,1026144,85106,126774,0,8266,305520,500478,0,10892,6959,388,0,0,0,3545,0,5212,3884
2016,25506728,6087972,4065940,0,1423088,6464102,7465626,0,661943,410018,6575,0,0,0,245350,0,5301,4004
2017,27172482,7803868,2859323,0,1764228,7252335,7492728,0,1335632,812756,35533,0,0,0,487343,0,6358,5071
2018,30004617,7379261,3222183,0,4988532,6937963,7476678,0,961465,567171,54304,0,0,0,339990,0,6332,5040
2019,8786884,2033891,1354688,0,188500,2299669,2910136,0,298794,135388,82441,0,0,0,80965,0,6304,5001
2020,11375561,1700250,749936,0,245198,2933137,5747040,0,219006,136932,416,0,0,0,81658,0,2272,1196
2021,12682812,2133901,795084,0,424911,3277946,6050970,0,514984,241006,129011,0,0,0,144967,0,2634,1514
2022,21945269,5596519,1849030,0,1494050,5926864,7078806,0,844338,428785,157627,0,0,0,257926,0,4667,3415
2023,23608104,6180304,3441521,0,240914,6329473,7415892,0,948139,301821,462068,0,0,0,184250,0,4907,3620
2024,16583067,2236062,1596446,0,1092028,4474731,7183800,0,184782,75991,63090,0,0,0,45701,0,3161,1895
2025,21909011,4728250,1833671,0,1425072,6472970,7449048,0,590593,269508,158717,0,0,0,162368,0,4471,3183
2026,33490475,10349653,7567668,0,578427,7396477,7598250,0,2027748,511179,1200552,0,0,0,316017,0,7166,5884
2027,11166187,1564898,862396,0,239891,2707754,5791248,0,358166,153322,112562,0,0,0,92282,0,2246,1183
2028,13697204,2104344,1075480,0,605841,3628477,6283062,0,330527,115892,144465,0,0,0,70170,0,2693,1533
