"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2066,7568,7568,7578,7479,889686,680076,209610,5970,52705,150935,7407,49,7358,7420,56,7364,0
2067,7568,7568,7578,6520,10853064,10074201,778863,165195,168234,445434,5604,117,5487,5630,134,5496,0
2068,7568,7568,7578,6310,34018286,29070832,4947454,2112794,1152044,1682616,1280,190,1090,1325,231,1094,729604
2069,7568,7568,7578,6333,18467892,15973522,2494370,729357,782883,982130,4226,162,4064,4271,199,4072,0
2070,7568,7568,7578,7347,1521242,1261681,259561,6589,69663,183309,7184,69,7115,7186,63,7123,602299
2071,7568,7568,7578,7571,43104,30229,12875,209,2551,10115,7556,38,7518,7567,43,7524,23208
2072,7568,7568,7578,7375,1795950,1484798,311152,53968,72363,184821,7243,58,7185,7241,51,7190,0
2073,7568,7568,7578,6324,24337726,20204652,4133074,1454343,1024972,1653759,2902,180,2722,2944,217,2727,1448318
2074,7568,7568,7578,7571,52551,35672,16879,206,3957,12716,7558,47,7511,7567,51,7516,2709
2075,7568,7568,7578,7496,326036,251715,74321,787,15929,57605,7430,44,7386,7440,50,7390,436552
2076,7568,7568,7578,6448,15251760,14005323,1246437,266862,305794,673781,4808,133,4675,4858,178,4680,0
2077,7568,7568,7578,6416,13450284,12078479,1371805,195531,345392,830882,5134,113,5021,5192,163,5029,0
2078,7568,7568,7578,6377,15207552,13950046,1257506,305500,299738,652268,4816,139,4677,4868,182,4686,0
2079,7568,7568,7578,6550,6382240,6009233,373007,7180,81276,284551,5720,97,5623,5758,129,5629,3852468
2080,7568,7568,7578,7578,0,0,0,0,0,0,7568,32,7536,7578,35,7543,0
2081,7568,7568,7578,7578,2286,1478,808,81,59,668,7567,33,7534,7578,37,7541,3240
2082,7568,7568,7578,6319,16741169,14618311,2122858,471234,548333,1103291,3755,170,3585,3798,207,3591,4346077
2083,7568,7568,7578,7576,16578,8900,7678,1045,1975,4658,7565,37,7528,7575,42,7533,0
2084,7568,7568,7578,7137,4238442,3888503,349939,3546,139775,206618,6801,58,6743,6836,86,6750,0
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,6,7572,0
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,28,7540,7578,33,7545,0
2087,7568,7568,7578,7573,49734,29418,20316,2459,4554,13303,7559,39,7520,7570,44,7526,0
2088,7568,7568,7578,6403,12499812,11473292,1026520,172521,300895,553104,5306,121,5185,5358,168,5190,0
2089,7568,7568,7578,7541,326034,184101,141933,13678,34332,93923,7509,35,7474,7519,40,7479,0
2090,7568,7568,7578,6546,10473392,9672696,800696,65049,243507,492140,5561,116,5445,5581,129,5452,620326
2091,7568,7568,7578,7505,668646,434783,233863,30988,96573,106302,7447,56,7391,7458,62,7396,0
2092,7568,7568,7578,7114,4702626,4135843,566783,195814,139964,231005,6717,84,6633,6751,111,6640,0
2093,7568,7568,7578,6338,9348234,8473272,874962,213400,240686,420876,4438,157,4281,4486,196,4290,7979791
2094,7568,7568,7578,7576,16578,10598,5980,215,682,5083,7565,31,7534,7575,36,7539,0
2095,7568,7568,7578,6322,29166228,23676085,5490143,2469019,1225072,1796052,2290,191,2099,2333,227,2106,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,29,7549,0
2097,7568,7568,7578,7548,269549,148131,121418,34898,34953,51567,7519,28,7491,7530,34,7496,1225
2098,7568,7568,7578,7487,795744,516534,279210,16502,91362,171346,7424,29,7395,7434,33,7401,0
2099,7568,7410,7578,7415,33156,3415,0,0,0,0,7404,49,7355,7414,52,7362,0
