"cnrmcm3","gfdlcm21","miroc32med","mpiecham5","ncarccsm3","ncarpcm1","meanSFsurv","sdSFsurv"
0.840644820295983,0.568842494714588,0.147859408033827,0.437896405919662,0.389138477801268,0.966173361522199,0.558425828047921,0.276213821576573
0.649709302325581,0.468683932346723,0.505813953488372,0.515988372093023,0.37869978858351,0.474365750528541,0.498876849894292,0.0806704082797377
0.756871035940803,0.466041226215645,0.828488372093023,0.700449260042283,0.679571881606765,0.960623678646934,0.732007575757576,0.150928010772601
0.644556025369979,0.171379492600423,0.169793868921776,0.661865750528541,0.253567653276956,0.666490486257928,0.427942212825934,0.231451408839029
0.947410147991543,0.841173361522199,0.899445031712474,0.249471458773784,0.314746300211416,0.759645877378435,0.668648696264975,0.279873961180328
0.264931289640592,0.676400634249471,0.661072938689218,0.973440803382664,0.0100422832980973,0.834698731501057,0.57009778012685,0.331427413016068
0.486125792811839,0.67904334038055,0.19119978858351,0.265327695560254,0.0451902748414376,0.567389006342495,0.372379316420014,0.222241836524897
0.573863636363636,0.82399577167019,0.412130021141649,0,0.22938689217759,0.758324524312896,0.46628347427766,0.289047983146877
0.758060253699789,0.819371035940803,0.72396934460888,0.638742071881607,0.971855179704017,0.973705073995772,0.814283826638478,0.124098380727909
0.674022198731501,0.806818181818182,0.697013742071882,0.949788583509514,0.200184989429175,0.927193446088795,0.709170190274841,0.250138487213698
0.609275898520085,0.24088266384778,0.0696353065539112,0.777219873150106,0.0406976744186047,0.641781183932347,0.396582100070472,0.290985853485765
0.949392177589852,0.27669133192389,0.916754756871036,0.467626849894292,0.162658562367865,0.947145877378435,0.620044926004228,0.330107713325858
0.459038054968288,0.550475687103594,0.897066596194503,0.470798097251586,0.613768498942918,0.969873150105708,0.660170014094433,0.20105461816751
0.320428118393235,0.578224101479915,0.859011627906977,0.549815010570824,0.675607822410148,0.519027484143763,0.58368569415081,0.16274537114676
0.637420718816068,0.360068710359408,0.837869978858351,0.836416490486258,0.867600422832981,0.913583509513742,0.742159971811135,0.191542021494201
0.97026955602537,0.528409090909091,0.390063424947146,0.865750528541226,0.805761099365751,0.912922832980973,0.745529422128259,0.212174049831611
0.857558139534884,0.939482029598309,0.384778012684989,0.207056025369979,0.508853065539112,0.821220930232558,0.619824700493305,0.269937667440528
0.00700317124735729,0.208905919661734,0.237050739957717,0.963927061310782,0,0.47938689217759,0.316045630725863,0.331547359288034
