"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,32242094,9679769,4185462,0,3039198,7744941,7592724,0,1366500,815859,61431,0,0,0,489210,0,7221,5939
2011,19616811,4511132,2317594,0,3565689,4564819,4657577,0,722356,451410,970,0,0,0,269976,0,7027,5687
2012,33103656,11058081,4411800,0,3602579,6847396,7183800,0,1327154,778472,81655,0,0,0,467027,0,7383,6083
2013,32965262,10762933,6580638,0,2114497,6351024,7156170,0,1513029,749623,311970,0,0,0,451436,0,7378,6096
2014,2343713,704618,286288,0,76874,1082523,193410,0,130401,69610,19582,0,0,0,41209,0,524,265
2015,29063670,8326008,5057432,0,2716292,6304478,6659460,0,1018860,519812,186383,0,0,0,312665,0,7286,6005
2016,33995154,10511669,5324081,0,3610914,7154702,7393788,0,1616729,664578,549798,0,0,0,402353,0,7372,6089
2017,612385,345161,118151,0,6484,142589,0,0,87459,41081,22015,0,0,0,24363,0,213,87
2018,27347856,8833032,3494919,0,2425358,5736781,6857766,0,1554932,748922,354653,0,0,0,451357,0,6241,4979
2019,25212165,7638946,2780894,0,601550,6852247,7338528,0,1152312,571610,236421,0,0,0,344281,0,5582,4251
2020,35062679,9878943,7001668,0,4375790,6628004,7178274,0,1002990,566928,96059,0,0,0,340003,0,7378,6096
2021,32669221,10380657,5925437,0,1703920,7154899,7504308,0,1474013,669559,400312,0,0,0,404142,0,7198,5917
2022,17506044,4126036,1926811,0,366778,4329369,6757050,0,802559,329167,274336,0,0,0,199056,0,3940,2635
2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2370538,657015,318410,0,148967,1069314,176832,0,83670,37609,23563,0,0,0,22498,0,496,242
2025,3535519,720637,219976,0,85929,1552979,955998,0,119060,68540,9922,0,0,0,40598,0,735,319
2026,32024467,10481347,5017714,0,924433,8071435,7529538,0,1922141,800468,637141,0,0,0,484532,0,7382,6506
2027,3320142,776106,393565,0,36179,1500906,613386,0,137552,60206,41441,0,0,0,35905,0,696,333
2028,989272,359764,233363,0,32974,363171,0,0,133682,68792,24081,0,0,0,40809,0,275,115
2029,6227471,1010773,457974,0,223478,1559910,2975336,0,140925,83976,7119,0,0,0,49830,0,2075,1108
2030,20368437,4323828,2625856,0,1623894,5019983,6774876,0,576730,238399,194184,0,0,0,144147,0,4110,2887
2031,131116,77166,34455,0,19495,0,0,0,22710,6949,11719,0,0,0,4042,0,35,16
2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,18343668,5712390,2321347,0,1652712,4029605,4627614,0,725225,405661,76391,0,0,0,243173,0,7203,5922
2034,32359622,8579828,7997724,0,3265898,6407472,6108700,0,1275620,463189,531058,0,0,0,281373,0,7386,6040
2035,121621,93577,20826,0,7218,0,0,0,20877,10007,4988,0,0,0,5882,0,43,17
