"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6322,39903246,32242094,7661152,4709162,1366500,1585490,347,195,152,383,231,152,0,2010,32242094,9679769,4185462,0,3039198,7744941,7592724,0,1366500,815859,61431,0,0,0,489210,0,7221,5939
2011,7568,7568,7578,6270,23627734,19616811,4010923,2506885,722356,781682,541,185,356,583,229,354,15238834,2011,19616811,4511132,2317594,0,3565689,4564819,4657577,0,722356,451410,970,0,0,0,269976,0,7027,5687
2012,7568,7568,7578,6309,40798458,33103656,7694802,3986171,1327154,2381477,185,185,0,226,226,0,0,2012,33103656,11058081,4411800,0,3602579,6847396,7183800,0,1327154,778472,81655,0,0,0,467027,0,7383,6083
2013,7568,7568,7578,6322,40770828,32965262,7805566,3902239,1513029,2390298,190,190,0,226,226,0,0,2013,32965262,10762933,6580638,0,2114497,6351024,7156170,0,1513029,749623,311970,0,0,0,451436,0,7378,6096
2014,7568,7568,7578,7299,2895624,2343713,551911,56022,130401,365488,7044,93,6951,7034,76,6958,0,2014,2343713,704618,286288,0,76874,1082523,193410,0,130401,69610,19582,0,0,0,41209,0,524,265
2015,7568,7568,7578,6323,34419806,29063670,5356136,2493187,1018860,1844089,282,197,85,318,234,84,5846022,2015,29063670,8326008,5057432,0,2716292,6304478,6659460,0,1018860,519812,186383,0,0,0,312665,0,7286,6005
2016,7568,7568,7578,6322,40737672,33995154,6742518,3453302,1616729,1672487,196,190,6,233,226,7,0,2016,33995154,10511669,5324081,0,3610914,7154702,7393788,0,1616729,664578,549798,0,0,0,402353,0,7372,6089
2017,7568,7568,7578,7454,925397,612385,313012,34694,87459,190859,7355,43,7312,7367,47,7320,251641,2017,612385,345161,118151,0,6484,142589,0,0,87459,41081,22015,0,0,0,24363,0,213,87
2018,7568,7568,7578,6346,34487766,27347856,7139910,3784431,1554932,1800547,1327,194,1133,1367,229,1138,0,2018,27347856,8833032,3494919,0,2425358,5736781,6857766,0,1554932,748922,354653,0,0,0,451357,0,6241,4979
2019,7568,7568,7578,6282,30846132,25212165,5633967,2315687,1152312,2165968,1986,183,1803,2031,225,1806,0,2019,25212165,7638946,2780894,0,601550,6852247,7338528,0,1152312,571610,236421,0,0,0,344281,0,5582,4251
2020,7568,7568,7578,6322,40770828,35062679,5708149,2891253,1002990,1813906,190,190,0,226,226,0,0,2020,35062679,9878943,7001668,0,4375790,6628004,7178274,0,1002990,566928,96059,0,0,0,340003,0,7378,6096
2021,7568,7568,7578,6322,39773769,32669221,7104548,3154457,1474013,2476078,370,194,176,405,228,177,2379,2021,32669221,10380657,5925437,0,1703920,7154899,7504308,0,1474013,669559,400312,0,0,0,404142,0,7198,5917
2022,7568,7568,7578,6311,20617263,17506044,3111219,938080,802559,1370580,3628,163,3465,3676,205,3471,1157741,2022,17506044,4126036,1926811,0,366778,4329369,6757050,0,802559,329167,274336,0,0,0,199056,0,3940,2635
2023,7568,7568,7578,7578,0,0,0,0,0,0,7568,44,7524,7578,48,7530,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
