"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2065,15055193,2528297,1061079,0,272838,4058913,7134066,0,589030,259603,172955,0,0,0,156472,0,3120,1849
2066,17979146,3798421,1639423,0,220858,5081384,7239060,0,754729,341738,206836,0,0,0,206155,0,3798,2526
2067,459674,232847,182008,0,44819,0,0,0,58327,13714,36243,0,0,0,8370,0,108,43
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,17349728,3147176,1859093,0,103852,4845819,7393788,0,656531,307242,164249,0,0,0,185040,0,3602,2313
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,17692775,3135996,2156487,0,198306,4802672,7399314,0,652887,294056,181751,0,0,0,177080,0,3652,2363
2072,6335122,827381,520615,0,66925,2052207,2867994,0,176096,75013,56178,0,0,0,44905,0,1259,549
2073,43861,28630,5967,0,9264,0,0,0,5382,2804,1226,0,0,0,1352,0,12,4
2074,6353367,783170,350553,0,0,2191396,3028248,0,143868,50997,61995,0,0,0,30876,0,1238,505
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,1377286,470535,186792,0,15945,659806,44208,0,75755,47518,215,0,0,0,28022,0,318,133
2078,24474194,5524439,3561141,0,1388331,6512553,7487730,0,1159663,525376,317242,0,0,0,317045,0,5288,4002
2079,4892090,744561,462076,0,184178,1871105,1630170,0,133452,57042,42505,0,0,0,33905,0,969,420
2080,10830438,1464219,680421,0,0,2601672,6084126,0,399833,179685,112091,0,0,0,108057,0,2203,1073
2081,8343540,1188141,648107,0,69197,2303605,4134490,0,240402,116590,54068,0,0,0,69744,0,2928,1664
2082,12546648,1595272,781245,0,348558,3247948,6573625,0,301664,156160,51898,0,0,0,93606,0,2574,1353
2083,10694276,1519486,852044,0,4047,2992405,5326294,0,352832,192212,45612,0,0,0,115008,0,2987,1710
2084,20881245,4681296,2967716,0,360641,5466752,7404840,0,753800,335885,215290,0,0,0,202625,0,4354,3071
2085,44822,23648,10880,0,10294,0,0,0,4302,1964,1570,0,0,0,768,0,12,4
2086,16207179,2739480,1685023,0,26313,4665879,7090484,0,441046,195947,127112,0,0,0,117987,0,3430,2144
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,4350752,477616,352525,0,134581,1403426,1982604,0,70399,28535,24981,0,0,0,16883,0,1253,530
2089,4182540,680798,260044,0,12816,1891590,1337292,0,75069,47080,0,0,0,0,27989,0,834,328
2090,12554400,1788728,1036786,0,287256,3629330,5812300,0,383625,173706,105438,0,0,0,104481,0,3167,1868
2091,258491,152632,77570,0,28289,0,0,0,54361,29287,7668,0,0,0,17406,0,94,36
2092,10441946,1334903,915203,0,0,2402998,5788842,0,453410,110194,275408,0,0,0,67808,0,2287,1109
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,8842734,878407,505564,0,255680,2307047,4896036,0,105731,64626,2804,0,0,0,38301,0,1691,684
2095,10831071,2575881,1430934,0,538543,2824412,3461301,0,557071,268924,126562,0,0,0,161585,0,5493,4172
2096,2997,2449,548,0,0,0,0,0,646,165,400,0,0,0,81,0,1,0
2097,4846,3594,892,0,360,0,0,0,1416,250,1032,0,0,0,134,0,2,1
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,8778,1939,6645,0,194,0,0,0,0,0,0,0,0,0,0,0,9,4
