"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,6322,39971724,32619855,7351869,4012862,1208294,2130713,304,196,108,339,231,108,169140
2011,7568,7568,7578,6313,40776354,34354336,6422018,3637652,1086342,1698024,189,189,0,227,227,0,0
2012,7568,7568,7578,6266,40212809,32598394,7614415,3964654,1515296,2134465,182,182,0,226,226,0,602427
2013,7568,7568,7578,6322,40295592,33184658,7110934,2916218,2035781,2158935,276,194,82,311,229,82,0
2014,7568,7568,7578,7576,16578,9763,6815,109,1635,5071,7565,25,7540,7575,23,7552,0
2015,7568,7568,7578,6322,39925350,35016740,4908610,2218580,842459,1847571,343,196,147,379,232,147,0
2016,7568,7568,7578,6323,478884,457525,21359,11893,2540,6926,693,206,487,729,242,487,37609896
2017,7568,7568,7578,6322,40770828,34413757,6357071,3999042,1261445,1096584,190,190,0,226,226,0,0
2018,7568,7568,7578,6322,40770828,33493911,7276917,4068295,1614693,1593929,190,190,0,226,226,0,0
2019,7568,7568,7578,6346,24120990,19997426,4123564,1629023,1005974,1488567,3203,156,3047,3250,198,3052,0
2020,7568,7568,7578,7332,2249082,1894821,354261,33344,86547,234370,7161,57,7104,7160,47,7113,0
2021,7568,7568,7578,6322,40671360,34461527,6209833,2012085,1301898,2895850,208,193,15,243,228,15,0
2022,7568,7568,7578,6574,12820320,11225209,1595111,460072,394722,740317,5248,126,5122,5270,142,5128,0
2023,7568,7568,7578,6271,36092507,29873330,6219177,3052598,1006978,2159601,183,183,0,227,227,0,4724741
2024,7568,7568,7578,6328,32476302,29265780,3210522,1021658,618441,1570423,1691,190,1501,1731,227,1504,0
2025,7568,7568,7578,6279,10309801,8633902,1675899,686881,369763,619255,1277,184,1093,1319,225,1094,24516276
2026,7568,7568,7578,6322,39709836,32327980,7381856,3769184,1463678,2148994,382,194,188,418,230,188,0
2027,7568,7568,7578,6322,40715568,31108104,9607464,5537285,1911621,2158558,200,191,9,237,227,10,0
2028,7568,7568,7578,6859,8101116,7229192,871924,46587,232614,592723,6102,106,5996,6127,122,6005,0
2029,7568,7568,7578,6818,8581878,7901508,680370,32242,161587,486541,6015,95,5920,6033,105,5928,0
2030,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,13,7565,0
2031,7568,7568,7578,6322,40770828,31497971,9272857,5407011,1636207,2229639,190,190,0,226,226,0,0
2032,7568,7568,7578,6345,24994098,21526566,3467532,1028220,776627,1662685,3045,158,2887,3091,198,2893,0
2033,7568,7568,7578,7250,3082279,2726574,355705,41585,82307,231813,7010,72,6938,7019,74,6945,1229
2034,7568,7568,7578,6317,35173867,28380200,6793667,3556882,1505452,1731333,392,196,196,429,233,196,4488047
2035,7568,7568,7578,7569,71838,39447,32391,5674,9183,17534,7555,54,7501,7565,62,7503,0
2036,7568,7568,7578,6347,17118309,14806403,2311906,871377,541355,899174,2897,153,2744,2942,193,2749,8717151
