"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,14381017,1955845,1485168,0,832248,3531602,6576154,0,384583,212362,45306,0,0,0,126915,0,3130,1876
2011,22070491,6073437,2044411,0,1763948,5906815,6281880,0,860022,537941,0,0,0,0,322081,0,6130,4844
2012,15353361,2665026,1571939,0,87945,3927541,7100910,0,572302,197631,254631,0,0,0,120040,0,3110,1787
2013,23447634,7189432,3041694,0,1123219,5843422,6249867,0,1086418,636148,68840,0,0,0,381430,0,6708,5424
2014,18803097,5660525,1918296,0,1743900,4591001,4889375,0,674645,417113,8083,0,0,0,249449,0,7085,5801
2015,33682657,10482056,4097549,0,4233223,7387625,7482204,0,1185801,729276,19589,0,0,0,436936,0,7360,6068
2016,8777036,1748418,1053500,0,1585272,2003407,2386439,0,158890,93673,9981,0,0,0,55236,0,7305,5963
2017,25548104,6991082,3657945,0,503670,6929781,7465626,0,916345,402066,271332,0,0,0,242947,0,5399,4051
2018,12002718,1887477,696953,0,94617,3301463,6022208,0,278749,174330,317,0,0,0,104102,0,2917,1649
2019,31459978,8806843,5952293,0,2140014,7073098,7487730,0,800730,404379,153231,0,0,0,243120,0,6477,5151
2020,32084308,6943414,2755507,0,7825341,7127576,7432470,0,466305,272462,30814,0,0,0,163029,0,6268,4976
2021,19915898,5284457,3870473,0,843764,4617182,5300022,0,813768,457080,82688,0,0,0,274000,0,6534,5243
2022,17533618,4314021,1739514,0,2350400,4349014,4780669,0,737288,454925,10171,0,0,0,272192,0,7006,5661
2023,33827486,8286803,3260830,0,7466858,7336317,7476678,0,527166,293178,58350,0,0,0,175638,0,6593,5296
2024,24771803,3406974,1644498,0,7837254,5671892,6211185,0,31346,18380,2695,0,0,0,10271,0,5659,4374
2025,24255497,5009842,3131447,0,3612967,5665860,6835381,0,750490,424113,72102,0,0,0,254275,0,5792,4459
2026,10433294,1861978,962423,0,76859,3010860,4521174,0,273069,148586,35733,0,0,0,88750,0,3432,2149
2027,14704429,2414758,1492403,0,15035,3907889,6874344,0,259791,103351,93994,0,0,0,62446,0,2874,1635
2028,46980,31889,10081,0,5010,0,0,0,5357,2619,1339,0,0,0,1399,0,13,5
2029,8945004,1097806,356877,0,173128,2470891,4846302,0,143596,74964,23896,0,0,0,44736,0,1742,779
2030,16517848,4293860,2205220,0,429179,4296278,5293311,0,678295,355096,109919,0,0,0,213280,0,5256,3969
2031,29877485,8780411,4750329,0,1400993,7325398,7620354,0,1631488,728021,463801,0,0,0,439666,0,6669,5339
2032,15818738,2740298,1077982,0,235403,4735305,7029750,0,498411,306385,8780,0,0,0,183246,0,3429,2152
2033,32222653,10150977,6084493,0,1083305,7377466,7526412,0,1643162,729801,472577,0,0,0,440784,0,7159,5862
2034,11060350,1635702,883955,0,441550,2871547,5227596,0,285009,159061,30871,0,0,0,95077,0,2223,1217
2035,20912962,5082288,2048097,0,493169,5840360,7449048,0,926452,452931,200682,0,0,0,272839,0,4522,3185
2036,33255928,9496534,7882015,0,822318,7412603,7642458,0,962784,514594,138957,0,0,0,309233,0,7048,5763
2037,11632947,1868930,850643,0,457047,3082157,5374170,0,238997,115959,53657,0,0,0,69381,0,3105,1853
2038,25025057,6922311,2866762,0,922245,6842587,7471152,0,1138960,585778,200743,0,0,0,352439,0,5521,4219
2039,18198546,4106474,1174737,0,228944,5349863,7338528,0,782102,425145,101707,0,0,0,255250,0,3928,2608
2040,14150907,2779014,1729440,0,348385,3691304,5602764,0,447785,184040,152734,0,0,0,111011,0,3915,2639
2041,22180298,4678934,2305989,0,1534016,5930485,7730874,0,692952,284236,236960,0,0,0,171756,0,4527,3250
2042,309985,236538,71509,0,1938,0,0,0,50510,29648,3410,0,0,0,17452,0,97,37
2043,12352107,1768286,661393,0,346307,3265429,6310692,0,422332,172291,146052,0,0,0,103989,0,2483,1327
2044,849336,332473,159688,0,108596,248579,0,0,61811,24783,22295,0,0,0,14733,0,211,86
2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,5164311,514708,530929,0,227133,1432471,2459070,0,63562,23775,25765,0,0,0,14022,0,980,427
2047,1898684,455945,295256,0,80560,796149,270774,0,73678,29844,26019,0,0,0,17815,0,394,160
2048,16964014,2294567,1263122,0,1117257,4795812,7493256,0,409489,181824,118340,0,0,0,109325,0,3353,2071
2049,22543261,5169701,1612060,0,1848423,6486133,7426944,0,668695,372687,72402,0,0,0,223606,0,4687,3401
2050,25700548,5295173,3578658,0,3813380,5790618,7222719,0,702072,346909,146529,0,0,0,208634,0,5628,4337
2051,25412575,6590599,3807084,0,1331623,6278429,7404840,0,962725,466661,214984,0,0,0,281080,0,5379,4097
