"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,6387,16274070,15388930,885140,51324,127769,706047,4623,132,4491,4678,179,4499,0
2011,7568,7568,7578,6349,15837516,14345623,1491893,259754,369298,862841,4702,138,4564,4755,184,4571,0
2012,7568,7568,7578,6322,28420218,23643243,4776975,1929087,1005434,1842454,2425,193,2232,2466,230,2236,0
2013,7568,7568,7578,6603,10590402,9791574,798828,20859,138230,639739,5649,123,5526,5672,139,5533,13992
2014,7568,7568,7578,6473,13159522,12033900,1125622,119372,248046,758204,5186,132,5054,5220,160,5060,3410
2015,7568,7568,7578,7529,311144,196414,114730,27381,27256,60093,7492,33,7459,7500,38,7462,108832
2016,7568,7568,7578,7379,1889892,1627622,262270,693,60865,200712,7226,100,7126,7231,102,7129,0
2017,7568,7568,7578,6710,7889390,7528396,360994,14729,61127,285138,5832,120,5712,5851,132,5719,1711178
2018,7568,7568,7578,6322,40643730,35455548,5188182,1879050,1038988,2270144,213,191,22,250,227,23,0
2019,7568,7568,7578,6770,8371890,7591787,780103,46150,255906,478047,6053,109,5944,6078,124,5954,0
2020,7568,7568,7578,7396,1702008,1496086,205922,1958,47576,156388,7260,77,7183,7264,77,7187,0
2021,7568,7568,7578,6896,5733583,5281219,452364,28752,116101,307511,6337,89,6248,6364,111,6253,1074047
2022,7568,7568,7578,6325,25668270,21800020,3868250,1630037,795647,1442566,2923,173,2750,2964,211,2753,0
2023,7568,7568,7578,6323,28254438,24401034,3853404,2171706,823488,858210,2455,182,2273,2498,220,2278,0
2024,7568,7568,7578,6302,36283716,27633998,8649718,5465582,1848151,1335985,1002,194,808,1045,235,810,0
2025,7568,7568,7578,6322,33551151,28075182,5475969,1977351,1104782,2393836,1470,196,1274,1511,232,1279,146397
2026,7568,7568,7578,6336,21280626,18420107,2860519,797578,887681,1175260,3717,164,3553,3762,205,3557,0
2027,7568,7568,7578,7578,0,0,0,0,0,0,7568,11,7557,7578,15,7563,0
2028,7568,7568,7578,6322,22176345,20551835,1624510,789513,360506,474491,1747,198,1549,1784,233,1551,10018084
2029,7568,7568,7578,6322,15690450,13349354,2341096,903347,453471,984278,737,192,545,774,228,546,22107011
