"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2037,7568,7568,7578,6324,18841964,16854777,1987187,746984,432563,807640,2508,187,2321,2547,223,2324,9144161,2037,16854777,3564707,2486382,0,1235993,4177620,5390075,0,432563,221438,78397,0,0,0,132728,0,5060,3777
2038,7568,7568,7578,6469,5302209,4875959,426250,42067,108334,275849,5207,125,5082,5246,159,5087,7780042,2038,4875959,627971,298089,0,75497,1311503,2562899,0,108334,49751,29061,0,0,0,29522,0,2361,1223
2039,7568,7568,7578,6323,28724148,25229215,3494933,1197010,695462,1602461,2370,189,2181,2411,225,2186,0,2039,25229215,6025640,4468828,0,1309784,5992493,7432470,0,695462,349605,135794,0,0,0,210063,0,5198,3912
2040,7568,7568,7578,6336,18467892,16817838,1650054,178323,393516,1078215,4226,169,4057,4269,206,4063,0,2040,16817838,2914348,2010066,0,183582,4526042,7183800,0,393516,161984,133698,0,0,0,97834,0,3342,2067
2041,7568,7568,7578,6796,7791660,7289660,502000,17607,123600,360793,6158,106,6052,6176,116,6060,0,2041,7289660,828031,563249,0,194166,2007320,3696894,0,123600,53500,38069,0,0,0,32031,0,1410,620
2042,7568,7568,7578,7578,0,0,0,0,0,0,7568,45,7523,7578,48,7530,0,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,7568,7568,7578,6502,9443310,8667939,775371,137322,172907,465142,5467,96,5371,5499,123,5376,2172996,2043,8667939,1025129,484691,0,285067,2093804,4779248,0,172907,102126,9916,0,0,0,60865,0,2101,1003
2044,7568,7568,7578,6302,26071668,22720829,3350839,1109960,986663,1254216,2850,160,2690,2899,202,2697,0,2044,22720829,5258221,2814899,0,1266839,5942874,7437996,0,986663,353627,418000,0,0,0,215036,0,4718,3403
2045,7568,7568,7578,6426,13361868,12029403,1332465,182027,381731,768707,5150,122,5028,5204,171,5033,0,2045,12029403,1662894,803414,0,2,3020309,6542784,0,381731,165763,116175,0,0,0,99793,0,2418,1222
2046,7568,7568,7578,6628,10825434,9717034,1108400,308388,356598,443414,5609,107,5502,5636,127,5509,0,2046,9717034,1295440,475719,0,497587,2530148,4918140,0,356598,152961,111575,0,0,0,92062,0,1959,992
2047,7568,7568,7578,7566,110520,62674,47846,7313,16644,23889,7548,22,7526,7559,25,7534,0,2047,62674,46179,10506,0,5989,0,0,0,16644,6507,6304,0,0,0,3833,0,20,7
