"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,36,7532,7578,39,7539,0
2068,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,34,7544,0
2069,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,15,7563,0
2070,7568,7568,7578,7562,58882,37867,21015,4311,3982,12722,7542,46,7496,7551,49,7502,84794
2071,7568,7568,7578,6322,40682062,33163689,7518373,4765161,1478009,1275203,206,194,12,241,229,12,350
2072,7568,7568,7578,6323,30327887,24524403,5803484,3692952,1389386,721146,771,190,581,806,226,580,7244622
2073,7568,7568,7578,6409,13055676,11040583,2015093,904712,508516,601865,3897,148,3749,3949,192,3757,7254262
2074,7568,7568,7578,6324,26408882,21312753,5096129,2551994,1240015,1304120,1247,199,1048,1283,234,1049,8542261
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,46,7522,7578,50,7528,0
2076,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,44,7534,0
2077,7568,7568,7578,7578,0,0,0,0,0,0,7568,14,7554,7578,15,7563,0
2078,7568,7568,7578,6322,12326866,10518854,1808012,901910,433450,472652,192,192,0,227,227,0,28495082
2079,7568,7568,7578,7578,0,0,0,0,0,0,7568,19,7549,7578,23,7555,0
2080,7568,7568,7578,7049,7764812,6666500,1098312,621125,232487,244700,2465,174,2291,2501,202,2299,20485711
2081,7568,7568,7578,7027,29056063,23021409,6034654,3686665,1244878,1103111,396,195,201,427,227,200,10596976
2082,7568,7568,7578,7046,3187761,2798890,388871,68767,113808,206296,6549,148,6401,6576,166,6410,2451898
2083,7568,7568,7578,6728,7269766,6308608,961158,330024,243365,387769,5768,97,5671,5777,98,5679,2682962
2084,7568,7568,7578,6349,2234830,2111984,122846,44335,23642,54869,2764,181,2583,2806,218,2588,24383302
2085,7568,7568,7578,7004,4225144,3542567,682577,442139,138210,102228,295,194,101,328,227,101,36042938
2086,7568,7568,7578,7026,11401185,10044707,1356478,841026,329384,186068,285,180,105,323,218,105,28909531
2087,7568,7568,7578,6594,12888025,10946892,1941133,722752,554922,663459,4719,127,4592,4744,147,4597,2864589
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,42,7526,7578,45,7533,0
2089,7568,7568,7578,6862,4104263,3629392,474871,123619,121150,230102,5990,101,5889,6013,117,5896,4635806
2090,7568,7568,7578,6941,1758196,1591055,167141,44675,52151,70315,6313,104,6209,6339,125,6214,5201498
2091,7568,7568,7578,7544,0,0,0,0,0,0,7515,50,7465,7522,54,7468,292878
2092,7568,7568,7578,7578,678,504,174,0,20,154,7567,38,7529,7578,43,7535,4848
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,39,7539,0
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,28,7550,0
2095,7568,7568,7578,7575,0,0,0,0,0,0,7563,52,7511,7574,58,7516,27630
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,42,7526,7578,46,7532,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,40,7538,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,38,7540,0
2099,7568,4909,7578,4877,185938,53427,0,0,0,0,4804,154,4650,4815,158,4657,12545938
