"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,7020,40826088,32894197,7931891,4056891,1436807,2438193,180,180,0,214,214,0,0,2010,32894197,10881289,6858677,0,1250436,7200757,6703038,0,1436807,780510,187294,0,0,0,469003,0,7388,6806
2011,7568,7568,7578,6322,40770828,34185678,6585150,3389262,1048243,2147645,190,190,0,226,226,0,0,2011,34185678,9686871,5270291,0,3868968,7694986,7664562,0,1048243,650617,7917,0,0,0,389709,0,7378,6096
2012,7568,7568,7578,7012,40815036,33496116,7318920,2884229,1462161,2972530,182,182,0,215,215,0,0,2012,33496116,11779904,4868950,0,3043077,7637169,6167016,0,1462161,665713,394636,0,0,0,401812,0,7386,6797
2013,7568,7568,7578,6323,39941928,34452692,5489236,2466629,1059408,1963199,340,198,142,378,236,142,0,2013,34452692,8961069,7854585,0,2566240,7461496,7609302,0,1059408,515490,233453,0,0,0,310465,0,7228,5945
2014,7568,7568,7578,6359,21867563,17942714,3924849,1738549,864515,1321785,2827,178,2649,2870,216,2654,4333111,2014,17942714,4582207,2292691,0,271825,4742735,6053256,0,864515,428212,178650,0,0,0,257653,0,4741,3489
2015,7568,7568,7578,6531,14146718,12591552,1555166,214170,277808,1063188,4814,118,4696,4832,131,4701,1075197,2015,12591552,2691802,1299986,0,160243,3146596,5292925,0,277808,151645,35261,0,0,0,90902,0,2754,1699
2016,7568,7568,7578,6322,40721094,34370473,6350621,3071488,1289450,1989683,199,192,7,235,228,7,0,2016,34370473,9755135,3137192,0,4672653,8964099,7841394,0,1289450,599376,328541,0,0,0,361533,0,7369,6087
2017,7568,7568,7578,6336,16509994,14006746,2503248,1230891,519584,752773,2302,174,2128,2347,213,2134,12621200,2017,14006746,3040553,1550852,0,1056653,3754581,4604107,0,519584,275234,79410,0,0,0,164940,0,5266,3989
2018,7568,7568,7578,6322,40770828,33035312,7735516,3922879,1316044,2496593,190,190,0,226,226,0,0,2018,33035312,11512774,4289668,0,2759754,7051698,7421418,0,1316044,767345,88194,0,0,0,460505,0,7378,6096
2019,7568,7568,7578,7028,40820562,32531383,8289179,4230151,1385290,2673738,181,181,0,213,213,0,0,2019,32531383,11161500,4086758,0,3046508,7179915,7056702,0,1385290,845265,33368,0,0,0,506657,0,7387,6815
2020,7568,7568,7578,6322,40765302,36067457,4697845,1548817,917079,2231949,191,191,0,227,227,0,0,2020,36067457,10921901,7556275,0,3743086,6662395,7183800,0,917079,390556,290346,0,0,0,236177,0,7377,6095
2021,7568,7568,7578,6343,26220870,22883407,3337463,1457230,634640,1245593,2823,179,2644,2863,215,2648,0,2021,22883407,4843726,1820369,0,2816096,6191786,7211430,0,634640,378699,29132,0,0,0,226809,0,4745,3480
