"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2036,7568,7568,7578,7495,757062,467357,289705,34667,80921,174117,7431,57,7374,7442,60,7382,0,2036,467357,299878,164349,0,3130,0,0,0,80921,38037,20339,0,0,0,22545,0,137,53
2037,7568,7568,7578,6364,19864772,16881824,2982948,1505214,659130,818604,3574,168,3406,3617,206,3411,2210237,2037,16881824,3176579,1422044,0,699037,4581334,7002830,0,659130,369493,68127,0,0,0,221510,0,3994,2747
2038,7568,7568,7578,6322,38805962,32205486,6600476,3790710,1156538,1653228,190,190,0,226,226,0,1966548,2038,32205486,8736850,4270925,0,5501270,6582073,7114368,0,1156538,702318,33535,0,0,0,420685,0,7378,6096
2039,7568,7568,7578,6324,36228456,30303777,5924679,2346845,1062785,2515049,1012,195,817,1048,233,815,0,2039,30303777,9381000,5332708,0,733902,7280021,7576146,0,1062785,550215,181649,0,0,0,330921,0,6556,5276
2040,7568,7568,7578,7574,11244,6512,4732,480,676,3576,7562,31,7531,7572,39,7533,21912,2040,6512,4938,1463,0,111,0,0,0,676,267,279,0,0,0,130,0,6,2
2041,7568,7568,7578,6534,13328712,11912737,1415975,225169,282186,908620,5156,112,5044,5181,127,5054,0,2041,11912737,1972383,1093825,0,244764,2771835,5829930,0,282186,163007,21793,0,0,0,97386,0,2412,1353
2042,7568,7568,7578,7033,38770694,29235201,9535493,5956068,1778555,1800870,187,187,0,213,213,0,2021704,2042,29235201,10340842,4763408,0,225329,6892572,7013050,0,1778555,968014,228818,0,0,0,581723,0,7381,6820
2043,7568,7568,7578,6459,20326115,17208708,3117407,1261905,707716,1147786,3573,141,3432,3616,183,3433,1753968,2043,17208708,3812119,2134284,0,1492914,4095041,5674350,0,707716,361709,128658,0,0,0,217349,0,3995,2843
2044,7568,7568,7578,6301,38621214,31755435,6865779,3511288,1436783,1917708,579,203,376,619,242,377,0,2044,31755435,9536879,6487031,0,765366,7340279,7625880,0,1436783,674248,355981,0,0,0,406554,0,6989,5682
2045,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,33,7545,0,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,7568,7568,7578,7578,4622,3477,1145,99,146,900,7567,40,7527,7578,43,7535,904,2046,3477,1787,363,0,1327,0,0,0,146,64,48,0,0,0,34,0,1,0
2047,7568,7568,7578,6322,40770828,33782404,6988424,4042573,1291594,1654257,190,190,0,226,226,0,0,2047,33782404,9074409,6885941,0,4612974,6102644,7106436,0,1291594,753033,86973,0,0,0,451588,0,7378,6096
2048,7568,7568,7578,6320,40770828,32229232,8541596,5010307,1512113,2019176,190,190,0,226,226,0,0,2048,32229232,10090912,4764959,0,4271967,6348622,6752772,0,1512113,886576,93737,0,0,0,531800,0,7378,6094
2049,7568,7568,7578,7275,12626810,9684536,2942274,1465331,642007,834936,5283,99,5184,5302,109,5193,100,2049,9684536,3107933,973810,0,700826,2116863,2785104,0,642007,372682,46138,0,0,0,223187,0,2285,1973
2050,7568,7568,7578,6322,31752711,24562027,7190684,4425658,1225389,1539637,338,192,146,376,228,148,8216370,2050,24562027,7702967,4042784,0,1674168,5197441,5944667,0,1225389,750628,25004,0,0,0,449757,0,7230,5946
2051,7568,7568,7578,6298,26747185,21648346,5098839,3061752,946196,1090891,1770,190,1580,1816,232,1584,5304844,2051,21648346,5215870,3778002,0,2000617,4550225,6103632,0,946196,590838,1648,0,0,0,353710,0,5798,4482
2052,7568,7568,7578,6283,40814237,34210461,6603776,3213025,1166974,2223777,181,181,0,228,228,0,6325,2052,34210461,11175618,5129214,0,2817677,7506280,7581672,0,1166974,650266,126344,0,0,0,390364,0,7387,6055
2053,7568,7568,7578,6322,30808027,24354783,6453244,3409180,1234825,1809239,191,191,0,226,226,0,9978072,2053,24354783,8055157,3376148,0,1746261,5429631,5747586,0,1234825,640207,209666,0,0,0,384952,0,7377,6096
2054,7568,7568,7578,7578,0,0,0,0,0,0,7568,24,7544,7578,29,7549,0,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,7568,7568,7578,6322,40765302,32978576,7786726,4600593,1317669,1868464,191,191,0,226,226,0,0,2055,32978576,10048922,3994153,0,3928174,7519597,7487730,0,1317669,824006,0,0,0,0,493663,0,7377,6096
2056,7568,7568,7578,7006,30394834,25276930,5117904,2737107,1103743,1277054,175,175,0,215,215,0,10482444,2056,25276930,6910123,3903898,0,4566371,4717814,5178724,0,1103743,517641,274243,0,0,0,311859,0,7393,6791
2057,7568,7568,7578,7376,1069334,825163,244171,24960,65546,153665,7175,101,7074,7180,102,7078,1105147,2057,825163,299274,144221,0,34441,338938,8289,0,65546,30256,17512,0,0,0,17778,0,393,196
2058,7568,7568,7578,7573,99468,56390,43078,7603,12038,23437,7550,16,7534,7560,20,7540,0,2058,56390,39782,15787,0,821,0,0,0,12038,5838,3060,0,0,0,3140,0,18,13
2059,7568,7568,7578,6327,31533263,28286967,3246296,1289238,692772,1264286,1783,196,1587,1821,232,1589,434647,2059,28286967,6157028,4832147,0,3154451,6697313,7446028,0,692772,308926,197492,0,0,0,186354,0,5785,4506
2060,7568,7568,7578,7544,239736,133488,106248,22521,33334,50393,7511,54,7457,7519,58,7461,75246,2060,133488,95538,36724,0,1226,0,0,0,33334,14599,10103,0,0,0,8632,0,57,25
2061,7568,7568,7578,7267,2913117,2589877,323240,27840,73480,221920,6997,71,6926,7006,74,6932,243360,2061,2589877,474977,364235,0,174047,1102910,473708,0,73480,39604,10480,0,0,0,23396,0,571,261
2062,7568,7568,7578,6322,40748724,33074305,7674419,4316386,1542778,1815255,194,192,2,229,227,2,0,2062,33074305,9684305,5262196,0,2770480,7786704,7570620,0,1542778,764170,318385,0,0,0,460223,0,7374,6093
2063,7568,7568,7578,7578,0,0,0,0,0,0,7568,27,7541,7578,32,7546,0,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,7568,7568,7578,6267,40614539,35027910,5586629,3341436,1037447,1207746,211,189,22,256,233,23,40243,2064,35027910,8949196,5877694,0,6263114,7091192,6846714,0,1037447,578699,111521,0,0,0,347227,0,7357,6011
2065,7568,7568,7578,7296,5936921,4882538,1054383,379521,253106,421756,6186,109,6077,6212,135,6077,1706041,2065,4882538,1032776,471653,0,293818,1533411,1550880,0,253106,149912,13774,0,0,0,89420,0,1382,1084
2066,7568,7568,7578,6320,36879679,29437907,7441772,4740884,1622780,1078108,457,205,252,494,241,253,2418414,2066,29437907,7799687,5072082,0,3577129,6113673,6875336,0,1622780,809616,325598,0,0,0,487566,0,7111,5826
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,43,7525,7578,47,7531,0,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,7568,7568,7578,7578,0,0,0,0,0,0,7568,36,7532,7578,42,7536,0,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,7568,7568,7578,7578,0,0,0,0,0,0,7568,11,7557,7578,14,7564,0,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,7568,7568,7578,7562,58882,38214,20668,4241,3900,12527,7542,46,7496,7551,49,7502,84794,2070,38214,20387,11469,0,6358,0,0,0,3900,2624,331,0,0,0,945,0,26,11
2071,7568,7568,7578,6322,40682062,33393729,7288333,4612651,1349999,1325683,206,194,12,241,229,12,350,2071,33393729,8961761,6108284,0,5311896,6109814,6901974,0,1349999,775003,109910,0,0,0,465086,0,7362,6081
2072,7568,7568,7578,6268,30390380,24937427,5452953,3600919,1246071,605963,755,182,573,799,226,573,7270545,2072,24937427,5638273,5560684,0,3055033,4818822,5864615,0,1246071,610620,267876,0,0,0,367575,0,6813,5469
2073,7568,7568,7578,6409,13055676,11046382,2009294,906306,506868,596120,3897,148,3749,3949,192,3757,7254262,2073,11046382,2174164,1386137,0,537309,2584828,4363944,0,506868,249009,108347,0,0,0,149512,0,3671,2460
2074,7568,7568,7578,6324,26408882,21448386,4960496,2504022,1197737,1258737,1247,199,1048,1283,234,1049,8542261,2074,21448386,6092977,3628111,0,1566191,4697860,5463247,0,1197737,503192,390289,0,0,0,304256,0,6321,5041
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,49,7519,7578,54,7524,0,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,44,7534,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,7568,7568,7578,7578,0,0,0,0,0,0,7568,14,7554,7578,15,7563,0,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,7568,7568,7578,6322,12326866,10518854,1808012,901910,433450,472652,192,192,0,227,227,0,28495082,2078,10518854,2440826,1630051,0,798435,2662108,2987434,0,433450,186148,135484,0,0,0,111818,0,7376,6095
2079,7568,7568,7578,7578,0,0,0,0,0,0,7568,17,7551,7578,24,7554,0,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,7568,7568,7578,6356,7762878,6669159,1093719,622819,230784,240116,2466,174,2292,2514,215,2299,20482119,2080,6669159,1239471,801351,0,534289,1729595,2364453,0,230784,135885,14127,0,0,0,80772,0,5102,3842
2081,7568,7568,7578,6313,29024161,23231300,5792861,3622355,1176358,994148,403,202,201,440,240,200,10591326,2081,23231300,6180958,3902838,0,2484965,4947623,5714916,0,1176358,638652,154213,0,0,0,383493,0,7165,5873
2082,7568,7568,7578,7033,3180351,2801884,378467,65525,105536,207406,6551,142,6409,6579,166,6413,2448256,2082,2801884,463316,382725,0,96729,1071193,787921,0,105536,48668,28058,0,0,0,28810,0,1017,454
2083,7568,7568,7578,6728,7269766,6308608,961158,330024,243365,387769,5768,97,5671,5777,98,5679,2682962,2083,6308608,1007754,661948,0,146702,1616920,2875284,0,243365,132857,31217,0,0,0,79291,0,1800,951
2084,7568,7568,7578,6355,2224246,2102319,121927,44765,23490,53672,2823,180,2643,2866,217,2649,24067852,2084,2102319,219859,247129,0,138052,580079,917200,0,23490,15360,0,0,0,0,8130,0,4745,3489
2085,7568,7568,7578,7004,4225144,3535528,689616,447896,139782,101938,295,194,101,328,227,101,36042938,2085,3535528,693066,443851,0,346376,1027444,1024791,0,139782,86822,2010,0,0,0,50950,0,7273,6676
2086,7568,7568,7578,6267,11431455,10214941,1216514,780035,279238,157241,258,187,71,302,231,71,29032231,2086,10214941,2014868,1979776,0,2378839,1740648,2100810,0,279238,135495,63039,0,0,0,80704,0,7310,5965
2087,7568,7568,7578,6594,12888025,11020707,1867318,702035,521977,643306,4719,127,4592,4744,147,4597,2864589,2087,11020707,2206934,2005518,0,601284,2195075,4011896,0,521977,219053,170981,0,0,0,131943,0,2849,1850
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,42,7526,7578,45,7533,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,7568,7568,7578,6862,4106420,3677886,428534,112568,108762,207204,5990,101,5889,6013,117,5896,4633649,2089,3677886,528550,779631,0,172323,977728,1219654,0,108762,55652,20261,0,0,0,32849,0,1578,849
