"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,31725864,11078402,3452978,0,1662806,8000948,7530730,0,1415395,739246,231529,0,0,0,444620,0,7283,5983
2011,26857253,7594445,2542827,0,2286958,6967397,7465626,0,1141503,640548,116342,0,0,0,384613,0,5918,4632
2012,28806522,8540905,6000987,0,126269,6656157,7482204,0,1297919,619783,304611,0,0,0,373525,0,6340,5056
2013,21753125,4805584,4087359,0,209694,5473786,7176702,0,273172,145628,40183,0,0,0,87361,0,4526,3248
2014,21152339,4671674,3287535,0,1261675,5641427,6290028,0,330749,170509,57990,0,0,0,102250,0,5395,4112
2015,26778987,6998151,3721692,0,1342750,7250768,7465626,0,636987,284763,180440,0,0,0,171784,0,5421,4135
2016,19783845,5083897,2195521,0,22860,5616303,6865264,0,660288,293755,189423,0,0,0,177110,0,4616,3333
2017,8943735,1138288,517277,0,424288,2194235,4669647,0,119854,72255,4830,0,0,0,42769,0,1940,976
2018,24386207,6045903,3058805,0,1394369,6438082,7449048,0,577749,282352,125506,0,0,0,169891,0,4954,3603
2019,25541020,7231140,3281718,0,500714,7056296,7471152,0,887185,439335,183374,0,0,0,264476,0,5444,4142
2020,15512981,2276583,1010433,0,1389278,3923661,6913026,0,167719,99467,8920,0,0,0,59332,0,2965,1728
2021,22088357,6492666,3597089,0,1180249,5201517,5616836,0,882236,463713,140151,0,0,0,278372,0,7261,5980
2022,27058200,8468348,3644745,0,133837,7306962,7504308,0,1019729,518443,189189,0,0,0,312097,0,5898,4613
2023,33388517,10820474,5384455,0,941304,8511410,7730874,0,1027829,541711,160422,0,0,0,325696,0,7197,5915
2024,22272681,5772059,1786232,0,459470,6756138,7498782,0,1191444,742983,3295,0,0,0,445166,0,5142,3856
2025,32260518,9782378,6203860,0,870045,7844667,7559568,0,998754,434290,302134,0,0,0,262330,0,6758,5466
2026,66263,43034,21546,0,1683,0,0,0,9310,4966,1541,0,0,0,2803,0,19,8
2027,23069811,5281869,2244994,0,1593493,6472777,7476678,0,693200,383437,79635,0,0,0,230128,0,4826,3537
2028,30658384,6134291,3180934,0,8032474,6468629,6842056,0,606292,365336,22396,0,0,0,218560,0,7059,5731
2029,18500247,3792448,2087700,0,372456,4909115,7338528,0,778948,411839,119805,0,0,0,247304,0,3958,2666
2030,30749107,9294039,4226630,0,2342940,7309352,7576146,0,1821057,933338,325927,0,0,0,561792,0,7127,5781
2031,25256393,6981368,3386552,0,531481,6841632,7515360,0,1247831,665530,182132,0,0,0,400169,0,5671,4383
2032,23960175,5750191,3382691,0,841710,6525483,7460100,0,525916,314077,23583,0,0,0,188256,0,4914,3626
2033,28013010,7520535,3167307,0,2711361,7087395,7526412,0,767353,460080,31623,0,0,0,275650,0,5835,4546
2034,24894010,7634292,4288453,0,1731187,5424412,5815666,0,719462,448603,2407,0,0,0,268452,0,7192,5895
2035,28305239,8921480,3159973,0,1130130,7554428,7539228,0,1042486,607150,71089,0,0,0,364247,0,6414,5089
2036,24958804,7319334,2837931,0,1774897,6367351,6659291,0,690956,432285,0,0,0,0,258671,0,6572,5273
2037,28020970,8474523,4016121,0,702989,7323029,7504308,0,864954,469825,113011,0,0,0,282118,0,5998,4674
2038,5962558,944719,390888,0,199645,2167172,2260134,0,126035,51308,43916,0,0,0,30811,0,1175,540
2039,19775680,3331420,1966719,0,1415255,5430880,7631406,0,267637,131308,57498,0,0,0,78831,0,3852,2573
2040,19679661,4465990,2780337,0,780287,5409786,6243261,0,544380,315821,39270,0,0,0,189289,0,5134,3847
2041,30189606,8700407,3104853,0,4198996,6971657,7213693,0,661588,399685,22600,0,0,0,239303,0,6618,5336
2042,32080083,10001903,6007054,0,1021861,7506275,7542990,0,1461097,628092,453283,0,0,0,379722,0,7008,5671
2043,7153819,943489,462664,0,82590,1841252,3823824,0,130663,53458,45157,0,0,0,32048,0,2219,1116
2044,15945341,2230400,1222402,0,1590076,4117323,6785140,0,246889,141313,21438,0,0,0,84138,0,3520,2244
2045,30009831,8876922,4306667,0,1899726,7318040,7608476,0,898385,426995,214165,0,0,0,257225,0,6586,5260
2046,28651425,9297906,2299144,0,1715628,7718393,7620354,0,1328763,722077,172781,0,0,0,433905,0,6461,5176
2047,18742323,4141846,1438838,0,430337,5326462,7404840,0,898404,449358,178624,0,0,0,270422,0,4064,2778
2048,23203322,5002573,2446602,0,2260781,6038792,7454574,0,682144,426713,0,0,0,0,255431,0,4888,3584
2049,28778111,8226534,4205612,0,1680553,7161104,7504308,0,1728050,808515,431631,0,0,0,487904,0,6544,5218
2050,131455,73518,46618,0,11319,0,0,0,15895,7115,4643,0,0,0,4137,0,50,18
2051,712312,398387,152265,0,29390,132270,0,0,63615,35398,7239,0,0,0,20978,0,184,71
2052,55611,33490,19116,0,3005,0,0,0,5019,2180,1693,0,0,0,1146,0,14,6
2053,2962140,570765,303592,0,55340,1366971,665472,0,67339,29308,20427,0,0,0,17604,0,630,274
2054,26294511,6999999,2364830,0,2174415,7134913,7620354,0,1080677,560011,183791,0,0,0,336875,0,5663,4378
2055,30644568,9416602,6326205,0,557549,6852260,7491952,0,1251378,529333,401913,0,0,0,320132,0,6774,5491
