"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6310,39316358,31725864,7590494,3608835,1415395,2566264,285,185,100,327,226,101,929802,2010,31725864,11078402,3452978,0,1662806,8000948,7530730,0,1415395,739246,231529,0,0,0,444620,0,7283,5983
2011,7568,7568,7578,6322,32702868,26857253,5845615,2791400,1141503,1912712,1650,200,1450,1690,236,1454,0,2011,26857253,7594445,2542827,0,2286958,6967397,7465626,0,1141503,640548,116342,0,0,0,384613,0,5918,4632
2012,7568,7568,7578,6321,35034840,28806522,6228318,2992436,1297919,1937963,1228,191,1037,1265,227,1038,0,2012,28806522,8540905,6000987,0,126269,6656157,7482204,0,1297919,619783,304611,0,0,0,373525,0,6340,5056
2013,7568,7568,7578,6334,23683447,21753125,1930322,268110,273172,1389040,3042,182,2860,3086,220,2866,1328807,2013,21753125,4805584,4087359,0,209694,5473786,7176702,0,273172,145628,40183,0,0,0,87361,0,4526,3248
2014,7568,7568,7578,6324,23294102,21152339,2141763,494743,330749,1316271,2173,192,1981,2212,230,1982,6536230,2014,21152339,4671674,3287535,0,1261675,5641427,6290028,0,330749,170509,57990,0,0,0,102250,0,5395,4112
2015,7568,7568,7578,6322,29956446,26778987,3177459,789575,636987,1750897,2147,196,1951,2187,232,1955,0,2015,26778987,6998151,3721692,0,1342750,7250768,7465626,0,636987,284763,180440,0,0,0,171784,0,5421,4135
2016,7568,7568,7578,6326,22887108,19783845,3103263,790448,660288,1652527,2952,167,2785,2993,203,2790,2627390,2016,19783845,5083897,2195521,0,22860,5616303,6865264,0,660288,293755,189423,0,0,0,177110,0,4616,3333
2017,7568,7568,7578,6627,9606077,8943735,662342,38832,119854,503656,5628,128,5500,5651,144,5507,1119893,2017,8943735,1138288,517277,0,424288,2194235,4669647,0,119854,72255,4830,0,0,0,42769,0,1940,976
2018,7568,7568,7578,6267,27375804,24386207,2989597,693745,577749,1718103,2614,169,2445,2664,213,2451,0,2018,24386207,6045903,3058805,0,1394369,6438082,7449048,0,577749,282352,125506,0,0,0,169891,0,4954,3603
2019,7568,7568,7578,6309,30083544,25541020,4542524,1514380,887185,2140959,2124,189,1935,2167,228,1939,0,2019,25541020,7231140,3281718,0,500714,7056296,7471152,0,887185,439335,183374,0,0,0,264476,0,5444,4142
2020,7568,7568,7578,6383,16384404,15512981,871423,138519,167719,565185,4603,141,4462,4655,186,4469,186,2020,15512981,2276583,1010433,0,1389278,3923661,6913026,0,167719,99467,8920,0,0,0,59332,0,2965,1728
2021,7568,7568,7578,6322,26629653,22088357,4541296,2142049,882236,1517011,307,191,116,342,227,115,13521363,2021,22088357,6492666,3597089,0,1180249,5201517,5616836,0,882236,463713,140151,0,0,0,278372,0,7261,5980
2022,7568,7568,7578,6322,32592348,27058200,5534148,2028375,1019729,2486044,1670,193,1477,1709,229,1480,0,2022,27058200,8468348,3644745,0,133837,7306962,7504308,0,1019729,518443,189189,0,0,0,312097,0,5898,4613
2023,7568,7568,7578,6322,39608710,33388517,6220193,2334986,1027829,2857378,371,196,175,407,232,175,161912,2023,33388517,10820474,5384455,0,941304,8511410,7730874,0,1027829,541711,160422,0,0,0,325696,0,7197,5915
2024,7568,7568,7578,6323,28414692,22272681,6142011,3765274,1191444,1185293,2426,186,2240,2467,223,2244,0,2024,22272681,5772059,1786232,0,459470,6756138,7498782,0,1191444,742983,3295,0,0,0,445166,0,5142,3856
2025,7568,7568,7578,6313,37344708,32260518,5084190,1707807,998754,2377629,810,195,615,847,231,616,0,2025,32260518,9782378,6203860,0,870045,7844667,7559568,0,998754,434290,302134,0,0,0,262330,0,6758,5466
