"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,6310,39316358,31725864,7590494,3608835,1415395,2566264,285,185,100,327,226,101,929802
2011,7568,7568,7578,6322,32702868,26857253,5845615,2791400,1141503,1912712,1650,200,1450,1690,236,1454,0
2012,7568,7568,7578,6321,35034840,28806522,6228318,2992436,1297919,1937963,1228,191,1037,1265,227,1038,0
2013,7568,7568,7578,6334,23683447,21753125,1930322,268110,273172,1389040,3042,182,2860,3086,220,2866,1328807
2014,7568,7568,7578,6324,23294102,21152339,2141763,494743,330749,1316271,2173,192,1981,2212,230,1982,6536230
2015,7568,7568,7578,6322,29956446,26778987,3177459,789575,636987,1750897,2147,196,1951,2187,232,1955,0
2016,7568,7568,7578,6326,22887108,19783845,3103263,790448,660288,1652527,2952,167,2785,2993,203,2790,2627390
2017,7568,7568,7578,6627,9606077,8943735,662342,38832,119854,503656,5628,128,5500,5651,144,5507,1119893
2018,7568,7568,7578,6267,27375804,24386207,2989597,693745,577749,1718103,2614,169,2445,2664,213,2451,0
2019,7568,7568,7578,6309,30083544,25541020,4542524,1514380,887185,2140959,2124,189,1935,2167,228,1939,0
2020,7568,7568,7578,6383,16384404,15512981,871423,138519,167719,565185,4603,141,4462,4655,186,4469,186
2021,7568,7568,7578,6322,26629653,22088357,4541296,2142049,882236,1517011,307,191,116,342,227,115,13521363
2022,7568,7568,7578,6322,32592348,27058200,5534148,2028375,1019729,2486044,1670,193,1477,1709,229,1480,0
2023,7568,7568,7578,6322,39608710,33388517,6220193,2334986,1027829,2857378,371,196,175,407,232,175,161912
2024,7568,7568,7578,6323,28414692,22272681,6142011,3765274,1191444,1185293,2426,186,2240,2467,223,2244,0
2025,7568,7568,7578,6313,37344708,32260518,5084190,1707807,998754,2377629,810,195,615,847,231,616,0
2026,7568,7568,7578,7565,104994,66263,38731,3432,9310,25989,7549,57,7492,7557,60,7497,0
2027,7568,7568,7578,6324,26668476,23069811,3598665,1394809,693200,1510656,2742,166,2576,2787,201,2586,0
2028,7568,7568,7578,6288,33834784,30658384,3176400,1955005,606292,615103,509,185,324,557,231,326,5182843
2029,7568,7568,7578,6320,21871908,18500247,3371661,1373447,778948,1219266,3610,177,3433,3654,214,3440,0
2030,7568,7568,7578,6266,39383802,30749107,8634695,5487201,1821057,1326437,441,183,258,485,227,258,0
2031,7568,7568,7578,6322,31337946,25256393,6081553,3059787,1247831,1773935,1897,195,1702,1939,231,1708,0
2032,7568,7568,7578,6322,27154764,23960175,3194589,828874,525916,1839799,2654,181,2473,2696,217,2479,0
2033,7568,7568,7578,6319,32244210,28013010,4231200,1887316,767353,1576531,1733,197,1536,1773,233,1540,0
2034,7568,7568,7578,6312,29225994,24894010,4331984,1947936,719462,1664586,376,189,187,417,229,188,10540108
2035,7568,7568,7578,6290,34322726,28305239,6017487,2531191,1042486,2443810,1154,188,966,1201,232,969,1121590
2036,7568,7568,7578,6310,29227052,24958804,4268248,1736598,690956,1840694,996,187,809,1037,226,811,7102883
2037,7568,7568,7578,6294,33144948,28020970,5123978,1669635,864954,2589389,1570,184,1386,1620,230,1390,0
2038,7568,7568,7578,6961,6493050,5962558,530492,8147,126035,396310,6393,108,6285,6421,128,6293,0
2039,7568,7568,7578,6332,21280575,19775680,1504895,252476,267637,984782,3716,177,3539,3759,212,3547,5577
2040,7568,7568,7578,6322,22613483,19679661,2933822,986914,544380,1402528,2434,196,2238,2475,232,2243,5773300
2041,7568,7568,7578,6323,33953826,30189606,3764220,1740953,661588,1361679,950,190,760,987,227,760,2621362
2042,7568,7568,7578,6277,38726208,32080083,6646125,2889843,1461097,2295185,560,185,375,606,229,377,0
2043,7568,7568,7578,6493,7695418,7153819,541599,10424,130663,400512,5349,112,5237,5377,134,5243,4588325
2044,7568,7568,7578,6337,17043811,15945341,1098470,413098,246889,438483,4048,171,3877,4093,209,3884,2415995
2045,7568,7568,7578,6290,34514046,30009831,4504215,1585579,898385,2020251,982,183,799,1030,229,801,1881169
2046,7568,7568,7578,6322,35703486,28651425,7052061,3168569,1328763,2554729,1107,192,915,1146,228,918,0
2047,7568,7568,7578,6324,22457664,18742323,3715341,1486116,898404,1330821,3504,178,3326,3546,214,3332,0
2048,7568,7568,7578,6309,26812151,23203322,3608829,1660685,682144,1266000,2680,184,2496,2725,223,2502,198937
2049,7568,7568,7578,6290,36162144,28778111,7384033,4187701,1728050,1468282,1024,185,839,1072,230,842,0
2050,7568,7568,7578,7547,189650,131455,58195,3896,15895,38404,7518,38,7480,7529,40,7489,86650
2051,7568,7568,7578,7464,1016784,712312,304472,10225,63615,230632,7384,35,7349,7393,39,7354,0
2052,7568,7568,7578,7569,77364,55611,21753,123,5019,16611,7554,71,7483,7563,73,7490,0
2053,7568,7568,7578,7219,3262851,2962140,300711,1643,67339,231729,6938,74,6864,6945,77,6868,219837
2054,7568,7568,7578,6322,31293738,26294511,4999227,2512745,1080677,1405805,1905,200,1705,1944,236,1708,0
2055,7568,7568,7578,6322,36382496,30644568,5737928,2405021,1251378,2081529,794,198,596,831,233,598,1051080
