"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,18957715,3992112,1848774,0,662066,5066501,7388262,0,743202,355886,173046,0,0,0,214270,0,3975,2689
2011,12690957,2044262,999140,0,9461,3411601,6226493,0,335665,147405,99473,0,0,0,88787,0,2943,1672
2012,18172799,3419470,1768151,0,998246,4808658,7178274,0,474585,211077,136318,0,0,0,127190,0,3669,2403
2013,6702568,715602,270850,0,575817,2012583,3127716,0,78411,49416,0,0,0,0,28995,0,1286,572
2014,35196816,7737440,5007887,0,8089829,6873930,7487730,0,737541,461441,0,0,0,0,276100,0,7099,5764
2015,199873,17586,66851,0,1388,75855,38193,0,696,466,0,0,0,0,230,0,4767,3437
2016,15911321,2651964,1817714,0,350301,3990432,7100910,0,342173,211696,4183,0,0,0,126294,0,3200,1922
2017,24207044,6285008,2458893,0,1304489,6707636,7451018,0,1136080,688514,34926,0,0,0,412640,0,5674,4389
2018,29256140,7058746,3185958,0,4707611,6827147,7476678,0,943056,555118,55099,0,0,0,332839,0,6171,4878
2019,8331764,1915812,1325017,0,182220,2164112,2744603,0,288304,131407,78428,0,0,0,78469,0,6748,5444
2020,9156469,1240683,571738,0,170737,2382269,4791042,0,165504,103432,640,0,0,0,61432,0,1816,862
2021,10267662,1615605,639127,0,284573,2484183,5244174,0,417326,194477,105965,0,0,0,116884,0,2124,1116
2022,10533841,2731286,892742,0,580158,2478033,3851622,0,496891,246200,102803,0,0,0,147888,0,2275,1437
2023,20438122,4975977,2778163,0,165508,5273888,7244586,0,830154,265240,403157,0,0,0,161757,0,4231,2951
2024,13356798,1580020,1157821,0,760048,3294021,6564888,0,140840,57661,48652,0,0,0,34527,0,2533,1343
2025,19835296,3948666,1558432,0,1175741,5775247,7377210,0,528029,240024,143343,0,0,0,144662,0,4023,2737
2026,33012368,10095496,7491395,0,562086,7276193,7587198,0,2068885,520712,1226182,0,0,0,321991,0,7079,5796
2027,8016817,1215998,696606,0,172756,2002471,3928986,0,295002,126656,92189,0,0,0,76157,0,1634,811
2028,10066767,1362146,686975,0,371840,2478996,5166810,0,239043,82165,107270,0,0,0,49608,0,1967,965
2029,4066726,516140,238530,0,189270,1283181,1839605,0,102185,45309,30012,0,0,0,26864,0,1174,529
2030,21137826,3154783,1682348,0,3594513,5295816,7410366,0,471015,229262,104219,0,0,0,137534,0,4171,2887
