"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2068,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,28,7550,0
2069,7568,7568,7578,7577,11052,7040,4012,604,728,2680,7566,45,7521,7577,48,7529,0
2070,7568,7568,7578,6785,4670469,4387183,283286,36690,81395,165201,6215,101,6114,6232,109,6123,2820210
2071,7568,7568,7578,7574,18965,11402,7563,530,1353,5680,7563,42,7521,7571,45,7526,8665
2072,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,39,7539,0
2073,7568,7568,7578,6601,8210219,7488546,721673,135782,243433,342458,5796,116,5680,5821,135,5686,1590643
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,33,7545,0
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,10,7568,0
2076,7568,7568,7578,6900,6203054,5906498,296556,4683,83180,208693,6418,105,6313,6441,123,6318,152602
2077,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,9,7569,0
2078,7568,7568,7578,7548,253096,178398,74698,10044,32854,31800,7522,54,7468,7531,58,7473,1100
2079,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,11,7567,0
2080,7568,7568,7578,7497,701802,448772,253030,63027,81104,108899,7441,60,7381,7449,60,7389,0
2081,7568,7568,7578,6394,6342930,5871608,471322,101479,162703,207140,5182,139,5043,5228,180,5048,6862504
2082,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,27,7551,0
2083,7568,7568,7578,7569,42570,22540,20030,6979,7073,5978,7553,52,7501,7564,59,7505,40320
2084,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,35,7543,0
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,26,7552,0
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,35,7543,0
2087,7568,7568,7578,6448,4550064,4087491,462573,221287,169848,71438,5291,142,5149,5334,182,5152,8067777
2088,7568,7568,7578,7445,898081,616593,281488,65233,121128,95127,7357,49,7308,7366,57,7309,267905
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,34,7544,0
2090,7568,7568,7578,7263,1325626,1154841,170785,12757,95254,62774,7044,63,6981,7060,68,6992,1579040
2091,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,12,7566,0
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,22,7546,7578,25,7553,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,27,7541,7578,31,7547,0
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,26,7552,0
2095,7568,7568,7578,7578,0,0,0,0,0,0,7568,3,7565,7578,3,7575,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,0,7578,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,1,7567,7578,3,7575,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,16,7552,7578,19,7559,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,26,7542,7578,30,7548,0
