"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6305,26772710,22159213,4613497,2060305,836550,1716642,1795,187,1608,1841,229,1612,5143112,2010,22159213,6122665,3479260,0,703565,5389963,6463760,0,836550,501862,34020,0,0,0,300668,0,5773,4464
2011,7568,7568,7578,6310,25952028,20082001,5870027,3501816,1152248,1215963,715,186,529,757,226,531,11947819,2011,20082001,6358066,2543136,0,942828,5001824,5236147,0,1152248,635609,134972,0,0,0,381667,0,6853,5553
2012,7568,7568,7578,6323,27552636,23362961,4189675,1683223,883547,1622905,2582,177,2405,2625,215,2410,0,2012,23362961,5860851,2534287,0,1120748,6403553,7443522,0,883547,464051,140540,0,0,0,278956,0,4986,3698
2013,7568,7568,7578,6322,37388916,31897447,5491469,1652775,1262854,2575840,802,192,610,841,228,613,0,2013,31897447,10235167,5630239,0,890819,7631388,7509834,0,1262854,444581,547737,0,0,0,270536,0,6766,5481
2014,7568,7568,7578,7551,237618,131779,105839,17400,26479,61960,7525,77,7448,7535,83,7452,0,2014,131779,100935,29990,0,854,0,0,0,26479,14566,3317,0,0,0,8596,0,43,16
2015,7568,7568,7578,6322,38236849,29295007,8941842,5599835,2121463,1220544,238,190,48,275,226,49,2269913,2015,29295007,9433581,2519151,0,2546250,7318831,7477194,0,2121463,973334,560571,0,0,0,587558,0,7330,6047
2016,7568,7568,7578,6541,7332511,6698258,634253,36419,114080,483754,5514,134,5380,5541,156,5385,4038892,2016,6698258,937351,473038,0,36296,1623722,3627851,0,114080,71596,0,0,0,0,42484,0,2054,1000
2017,7568,7568,7578,7193,2579423,2310006,269417,14167,79009,176241,6896,90,6806,6926,115,6811,1140781,2017,2310006,386184,168827,0,73354,1158993,522648,0,79009,32503,27115,0,0,0,19391,0,672,267
2018,7568,7568,7578,6324,24253614,20294095,3959519,1592053,1015690,1351776,3179,174,3005,3222,212,3010,0,2018,20294095,4722699,2341776,0,257448,5539702,7432470,0,1015690,457754,281691,0,0,0,276245,0,4389,3102
2019,7568,7568,7578,6463,8114760,7458893,655867,17503,166339,472025,5117,114,5003,5164,152,5012,5452951,2019,7458893,1129732,531713,0,581,1988774,3808093,0,166339,64462,63179,0,0,0,38698,0,2451,1299
2020,7568,7568,7578,7390,1729638,1544094,185544,133,43508,141903,7255,67,7188,7258,63,7195,0,2020,1544094,426167,287271,0,98573,693401,38682,0,43508,15846,18269,0,0,0,9393,0,313,132
2021,7568,7568,7578,7433,1337292,1137600,199692,1301,47648,150743,7326,45,7281,7336,49,7287,0,2021,1137600,344942,154706,0,93328,528046,16578,0,47648,20243,15469,0,0,0,11936,0,242,97
2022,7568,7568,7578,6876,7029072,6375892,653180,91210,176857,385113,6296,91,6205,6319,106,6213,0,2022,6375892,825198,266057,0,149571,1775258,3359808,0,176857,85573,40151,0,0,0,51133,0,1272,557
2023,7568,7568,7578,6342,20180952,17525889,2655063,734349,662695,1258019,3916,162,3754,3963,202,3761,0,2023,17525889,3633816,1308345,0,638444,4783588,7161696,0,662695,301425,179613,0,0,0,181657,0,3652,2379
2024,7568,7568,7578,6312,39030138,32636145,6393993,2575006,1131984,2687003,505,193,312,544,232,312,0,2024,32636145,10460862,4792065,0,1371721,8291675,7719822,0,1131984,582084,199778,0,0,0,350122,0,7063,5768
2025,7568,7568,7578,6463,13693428,12678107,1015321,59896,314769,640656,5090,104,4986,5139,146,4993,0,2025,12678107,1690195,661465,0,562906,3441797,6321744,0,314769,106979,143096,0,0,0,64694,0,2478,1324
2026,7568,7568,7578,7397,1608066,1269273,338793,20911,91576,226306,7277,46,7231,7282,40,7242,0,2026,1269273,411222,142828,0,35099,641442,38682,0,91576,42855,23182,0,0,0,25539,0,291,115
2027,7568,7568,7578,6323,30498209,25523052,4975157,2547323,998919,1428915,1994,197,1797,2035,234,1801,303715,2027,25523052,5877876,3352463,0,2451558,6354025,7487130,0,998919,561098,101005,0,0,0,336816,0,5574,4288
2028,7568,7568,7578,6388,13349312,11959620,1389692,177130,394203,818359,4760,151,4609,4810,194,4616,2177011,2028,11959620,1908492,922749,0,79124,3102496,5946759,0,394203,160307,137209,0,0,0,96687,0,2808,1578
2029,7568,7568,7578,6647,5141049,4690513,450536,58161,106792,285583,5796,116,5680,5820,133,5687,4676893,2029,4690513,588200,262412,0,54116,1272940,2512845,0,106792,55406,18755,0,0,0,32631,0,1772,827
2030,7568,7568,7578,7578,0,0,0,0,0,0,7568,21,7547,7578,25,7553,0,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,7568,7568,7578,6761,8150850,7490576,660274,25747,151828,482699,6093,107,5986,6109,118,5991,0,2031,7490576,1025268,456704,0,0,2256450,3752154,0,151828,71345,37805,0,0,0,42678,0,1475,652
2032,7568,7568,7578,6322,20670774,17512077,3158697,1285766,562438,1310493,905,196,709,942,232,710,16185312,2032,17512077,4934424,2149066,0,810669,4559008,5058910,0,562438,312145,63269,0,0,0,187024,0,6663,5380
2033,7568,7568,7578,6313,24599926,20460204,4139722,2149320,928486,1061916,2720,180,2540,2764,218,2546,2191828,2033,20460204,4376597,2568530,0,624194,5509347,7381536,0,928486,504549,120939,0,0,0,302998,0,4848,3549
2034,7568,7568,7578,6805,6539252,6069298,469954,25987,105285,338682,6238,101,6137,6255,106,6149,812840,2034,6069298,708664,461840,0,0,1876728,3022066,0,105285,52758,21069,0,0,0,31458,0,1330,550
2035,7568,7568,7578,6350,16246440,14785081,1461359,294896,336402,830061,4628,148,4480,4674,189,4485,0,2035,14785081,2080964,1301766,0,557790,3743651,7100910,0,336402,185730,39544,0,0,0,111128,0,2940,1676
2036,7568,7568,7578,6335,10033113,9066494,966619,102006,218745,645868,4425,159,4266,4472,196,4276,7360413,2036,9066494,1419464,864032,0,12516,2468586,4301896,0,218745,107090,47690,0,0,0,63965,0,3143,1863
2037,7568,7568,7578,6753,8405046,7824775,580271,21039,115566,443666,6047,106,5941,6065,115,5950,0,2037,7824775,961617,642493,0,203314,2193359,3823992,0,115566,63543,14162,0,0,0,37861,0,1521,688
