"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,22159213,6122665,3479260,0,703565,5389963,6463760,0,836550,501862,34020,0,0,0,300668,0,5773,4464
2011,20082001,6358066,2543136,0,942828,5001824,5236147,0,1152248,635609,134972,0,0,0,381667,0,6853,5553
2012,23362961,5860851,2534287,0,1120748,6403553,7443522,0,883547,464051,140540,0,0,0,278956,0,4986,3698
2013,31897447,10235167,5630239,0,890819,7631388,7509834,0,1262854,444581,547737,0,0,0,270536,0,6766,5481
2014,131779,100935,29990,0,854,0,0,0,26479,14566,3317,0,0,0,8596,0,43,16
2015,29295007,9433581,2519151,0,2546250,7318831,7477194,0,2121463,973334,560571,0,0,0,587558,0,7330,6047
2016,6698258,937351,473038,0,36296,1623722,3627851,0,114080,71596,0,0,0,0,42484,0,2054,1000
2017,2310006,386184,168827,0,73354,1158993,522648,0,79009,32503,27115,0,0,0,19391,0,672,267
2018,20294095,4722699,2341776,0,257448,5539702,7432470,0,1015690,457754,281691,0,0,0,276245,0,4389,3102
2019,7458893,1129732,531713,0,581,1988774,3808093,0,166339,64462,63179,0,0,0,38698,0,2451,1299
2020,1544094,426167,287271,0,98573,693401,38682,0,43508,15846,18269,0,0,0,9393,0,313,132
2021,1137600,344942,154706,0,93328,528046,16578,0,47648,20243,15469,0,0,0,11936,0,242,97
2022,6375892,825198,266057,0,149571,1775258,3359808,0,176857,85573,40151,0,0,0,51133,0,1272,557
2023,17525889,3633816,1308345,0,638444,4783588,7161696,0,662695,301425,179613,0,0,0,181657,0,3652,2379
2024,32636145,10460862,4792065,0,1371721,8291675,7719822,0,1131984,582084,199778,0,0,0,350122,0,7063,5768
2025,12678107,1690195,661465,0,562906,3441797,6321744,0,314769,106979,143096,0,0,0,64694,0,2478,1324
2026,1269273,411222,142828,0,35099,641442,38682,0,91576,42855,23182,0,0,0,25539,0,291,115
2027,25523052,5877876,3352463,0,2451558,6354025,7487130,0,998919,561098,101005,0,0,0,336816,0,5574,4288
2028,11959620,1908492,922749,0,79124,3102496,5946759,0,394203,160307,137209,0,0,0,96687,0,2808,1578
2029,4690513,588200,262412,0,54116,1272940,2512845,0,106792,55406,18755,0,0,0,32631,0,1772,827
2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,7490576,1025268,456704,0,0,2256450,3752154,0,151828,71345,37805,0,0,0,42678,0,1475,652
2032,17512077,4934424,2149066,0,810669,4559008,5058910,0,562438,312145,63269,0,0,0,187024,0,6663,5380
2033,20460204,4376597,2568530,0,624194,5509347,7381536,0,928486,504549,120939,0,0,0,302998,0,4848,3549
2034,6069298,708664,461840,0,0,1876728,3022066,0,105285,52758,21069,0,0,0,31458,0,1330,550
2035,14785081,2080964,1301766,0,557790,3743651,7100910,0,336402,185730,39544,0,0,0,111128,0,2940,1676
2036,9066494,1419464,864032,0,12516,2468586,4301896,0,218745,107090,47690,0,0,0,63965,0,3143,1863
2037,7824775,961617,642493,0,203314,2193359,3823992,0,115566,63543,14162,0,0,0,37861,0,1521,688
2038,153016,83027,35561,0,22719,11709,0,0,21809,12169,2492,0,0,0,7148,0,146,55
2039,12357310,1540911,1187009,0,260859,3074417,6294114,0,152395,63182,51351,0,0,0,37862,0,2363,1200
2040,4809312,613218,428073,0,147699,1791216,1829106,0,69080,32944,16681,0,0,0,19455,0,930,387
2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,16818799,3015614,1485744,0,414708,4713407,7189326,0,488451,249754,88727,0,0,0,149970,0,3445,2168
2045,13137981,1788640,846075,0,9010,3509392,6984864,0,461267,250496,60668,0,0,0,150103,0,2698,1448
2046,13236959,1948220,769235,0,227093,3583847,6708564,0,556618,186698,256378,0,0,0,113542,0,2672,1453
2047,8952942,1101407,585245,0,443,2347707,4918140,0,243830,98876,85514,0,0,0,59440,0,1768,795
2048,5438063,840172,369374,0,17294,2024545,2186678,0,186682,106354,16917,0,0,0,63411,0,1147,518
2049,8687637,982030,700363,0,542,2235764,4768938,0,196634,98315,39650,0,0,0,58669,0,1712,762
2050,5127484,759941,331420,0,175366,2092437,1768320,0,180249,58652,86076,0,0,0,35521,0,1019,451
2051,1244335,365510,161717,0,98972,601858,16278,0,95128,31693,44455,0,0,0,18980,0,279,110
2052,1079307,374360,174671,0,92061,438215,0,0,80924,36953,21828,0,0,0,22143,0,249,94
2053,2386284,289923,278402,0,31713,695437,1090809,0,48020,20422,16274,0,0,0,11324,0,3987,2702
2054,704241,298815,87320,0,82517,235589,0,0,68342,33410,15005,0,0,0,19927,0,173,66
2055,15589291,2229676,846780,0,1768245,4305245,6439345,0,199848,116381,14232,0,0,0,69235,0,3494,2211
2056,12529633,1649139,1247208,0,37247,3129551,6466488,0,331759,170060,59942,0,0,0,101757,0,2719,1467
2057,6548745,759475,519288,0,0,1588646,3681336,0,219253,62139,119450,0,0,0,37664,0,1885,856
2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,12345,6480,2063,0,3802,0,0,0,896,269,510,0,0,0,117,0,3,1
2061,12767526,1858653,757242,0,571334,3613391,5966906,0,414018,233331,41095,0,0,0,139592,0,3199,1925
2062,16066641,2437355,1464504,0,657535,4301443,7205804,0,534081,243534,143985,0,0,0,146562,0,3290,2012
2063,21891649,5457252,2391651,0,315577,6278121,7449048,0,1313346,507601,497802,0,0,0,307943,0,4794,3507
2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,747241,315804,207003,0,0,224434,0,0,93953,38844,31885,0,0,0,23224,0,228,87
2066,2593912,577024,454643,0,184761,1084606,292878,0,123902,28252,78382,0,0,0,17268,0,522,239
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,7040,4150,1836,0,1054,0,0,0,728,252,342,0,0,0,134,0,2,0
2070,4387183,401514,284926,0,81806,1384967,2233970,0,81395,35960,24065,0,0,0,21370,0,1353,553
2071,11402,7911,2360,0,1131,0,0,0,1353,556,585,0,0,0,212,0,5,3
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,7488546,837886,332175,0,14140,2029105,4275240,0,243433,94517,92105,0,0,0,56811,0,1772,780
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,5906498,583353,477242,0,153321,2014182,2678400,0,83180,30511,34428,0,0,0,18241,0,1150,459
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,178398,83034,67726,0,27638,0,0,0,32854,9618,17428,0,0,0,5808,0,46,17
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,448772,263926,95152,0,89694,0,0,0,81104,37115,21753,0,0,0,22236,0,127,48
2081,5871608,585926,610644,0,50029,1430533,3194476,0,162703,60636,66047,0,0,0,36020,0,2386,1166
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,22540,15091,7377,0,72,0,0,0,7073,2670,3488,0,0,0,915,0,15,5
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,4087491,412022,396214,0,33719,987596,2257940,0,169848,68655,60428,0,0,0,40765,0,2277,1114
2088,616593,258432,200019,0,0,158142,0,0,121128,39318,58077,0,0,0,23733,0,211,79
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
