"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,6526,15130188,13041210,2088978,581253,536201,971524,4830,106,4724,4848,120,4728,0
2011,7568,7568,7578,6322,40770828,30724727,10046101,5780634,1963070,2302397,190,190,0,226,226,0,0
2012,7568,7568,7578,6322,37985724,32171605,5814119,2290313,1134764,2389042,694,196,498,731,232,499,0
2013,7568,7568,7578,6915,7156170,6531293,624877,46910,124290,453677,6273,98,6175,6300,116,6184,0
2014,7568,7568,7578,6322,40770828,33671770,7099058,3326570,1233089,2539399,190,190,0,226,226,0,0
2015,7568,7568,7578,6271,24375889,19988626,4387263,1932550,874935,1579778,205,190,15,248,233,15,16347943
2016,7568,7568,7578,7138,4890510,4270956,619554,80611,150451,388492,6683,118,6565,6715,144,6571,0
2017,7568,7568,7578,6319,23799618,21251386,2548232,654284,549405,1344543,3242,165,3077,3288,207,3081,105858
2018,7568,7568,7578,6327,31719240,27872811,3846429,1252793,594382,1999254,1828,186,1642,1868,223,1645,0
2019,7568,7568,7578,6323,5400240,4989851,410389,152714,97819,159856,950,198,752,989,234,755,32607073
2020,7568,7568,7578,7262,2917728,2461109,456619,78318,120741,257560,7040,56,6984,7050,58,6992,0
2021,7568,7568,7578,6322,40770828,33167464,7603364,3554331,1346649,2702384,190,190,0,226,226,0,0
2022,7568,7568,7578,6303,39753889,34188966,5564923,3258369,1010853,1295701,183,183,0,227,227,0,1057198
2023,7568,7568,7578,6310,40798458,33081457,7717001,4705693,1321850,1689458,185,185,0,226,226,0,0
2024,7568,7568,7578,6276,40815036,30907195,9907841,5988436,1981155,1938250,182,182,0,226,226,0,0
2025,7568,7568,7578,6414,23977720,19180111,4797609,2214586,1168899,1414124,2975,151,2824,3028,201,2827,1405261
2026,7568,7568,7578,6341,26834256,22334194,4500062,1738900,952563,1808599,2712,166,2546,2753,204,2549,0
2027,7568,7568,7578,6505,16268544,14311122,1957422,435470,577971,943981,4624,139,4485,4647,156,4491,0
2028,7568,7568,7578,6348,22087422,19309624,2777798,844903,539368,1393527,3571,164,3407,3618,206,3412,0
2029,7568,7568,7578,6271,20670012,16272505,4397507,2461659,817885,1117963,246,183,63,290,227,63,19833815
2030,7568,7568,7578,6820,8900383,7778486,1121897,271362,291095,559440,5957,113,5844,5978,125,5853,2003
2031,7568,7568,7578,6322,40185072,31743046,8442026,4138282,1605652,2698092,296,195,101,332,230,102,0
2032,7568,7568,7578,6315,29829676,27287724,2541952,1508215,510171,523566,2078,188,1890,2125,230,1895,508240
2033,7568,7568,7578,6322,39024612,31402236,7622376,3864993,1875112,1882271,506,193,313,543,229,314,0
2034,7568,7568,7578,7209,3536640,3169107,367533,26702,153024,187807,6928,80,6848,6944,91,6853,0
2035,7568,7568,7578,7243,3492432,2911538,580894,94798,136045,350051,6936,85,6851,6944,87,6857,0
2036,7568,7568,7578,6322,40080078,30473125,9606953,5676552,1918778,2011623,315,194,121,350,229,121,0
2037,7568,7568,7578,7457,984556,690922,293634,49145,69903,174586,7368,47,7321,7379,52,7327,120644
2038,7568,7568,7578,6271,19605245,15669454,3935791,2620816,731281,583694,200,183,17,244,227,17,21156218
2039,7568,7568,7578,6323,38119028,32333142,5785886,2670951,1049401,2065534,669,195,474,703,231,472,4846
2040,7568,7568,7578,6322,39983723,33149292,6834431,3451306,1442425,1940700,277,190,87,313,226,87,306343
2041,7568,7568,7578,6366,19716768,17604559,2112209,521662,464177,1126370,4000,146,3854,4047,188,3859,0
2042,7568,7568,7578,7578,0,0,0,0,0,0,7568,46,7522,7578,50,7528,0
2043,7568,7568,7578,6322,19057675,15961161,3096514,1539599,670148,886767,196,190,6,234,226,8,21699537
2044,7568,7568,7578,6335,28414692,23269093,5145599,2779630,1414659,951310,2426,162,2264,2470,203,2267,0
2045,7568,7568,7578,7539,342612,244665,97947,2711,20844,74392,7506,44,7462,7516,46,7470,0
2046,7568,7568,7578,7567,232092,132932,99160,14825,29866,54469,7526,26,7500,7540,28,7512,0
2047,7568,7568,7578,7404,1560202,1240027,320175,43347,90659,186169,7266,72,7194,7274,76,7198,108650
2048,7568,7568,7578,6536,11926752,10300282,1626470,386238,388269,851963,5061,127,4934,5081,142,4939,1934663
2049,7568,7568,7578,7578,0,0,0,0,0,0,7568,52,7516,7578,57,7521,0
2050,7568,7568,7578,6332,37637586,29862629,7774957,3975659,1908421,1890877,757,199,558,795,236,559,0
2051,7568,7568,7578,7503,459330,330542,128788,4541,31301,92946,7443,59,7384,7456,63,7393,231420
2052,7568,7568,7578,7570,66287,39315,26972,2969,8242,15761,7555,22,7533,7564,25,7539,5551
2053,7568,7568,7578,6983,4930048,4582865,347183,12172,80280,254731,6458,82,6376,6485,106,6379,1209087
2054,7568,7568,7578,7578,0,0,0,0,0,0,7568,40,7528,7578,43,7535,0
2055,7568,7568,7578,7578,0,0,0,0,0,0,7568,41,7527,7578,44,7534,0
2056,7568,7568,7578,6984,5758092,5138789,619303,184135,145281,289887,6526,84,6442,6554,103,6451,0
2057,7568,7568,7578,6315,38764890,32031421,6733469,2912145,1694370,2126954,553,191,362,592,229,363,0
2058,7568,7568,7578,7463,1094148,715679,378469,98369,135467,144633,7370,45,7325,7382,50,7332,0
2059,7568,7568,7578,6495,16561422,13866541,2694881,969516,556812,1168553,4571,149,4422,4598,169,4429,0
2060,7568,7568,7578,6310,39314647,30877032,8437615,5023908,1949771,1463936,208,192,16,246,230,16,1357165
2061,7568,7568,7578,7027,5481792,4828254,653538,178314,194690,280534,6576,86,6490,6602,104,6498,0
2062,7568,7568,7578,6297,31144536,24632133,6512403,3412099,1426349,1673955,1932,184,1748,1977,226,1751,0
2063,7568,7568,7578,7153,4520268,3805495,714773,118272,210960,385541,6750,90,6660,6785,120,6665,0
2064,7568,7568,7578,6279,35652788,29149994,6502794,3670560,1208035,1624199,649,191,458,693,234,459,2582914
2065,7568,7568,7578,6546,13251029,11724796,1526233,308060,436680,781493,5063,123,4940,5085,138,4947,593537
2066,7568,7568,7578,6527,13304553,12290973,1013580,165849,307482,540249,5070,127,4943,5096,147,4949,500655
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,51,7517,7578,55,7523,0
2068,7568,7568,7578,7576,13263,8763,4500,4,982,3514,7565,37,7528,7575,40,7535,3315
2069,7568,7568,7578,7578,0,0,0,0,0,0,7568,39,7529,7578,42,7536,0
2070,7568,7568,7578,6437,10552291,9577868,974423,202628,307063,464732,4631,136,4495,4675,171,4504,5701288
2071,7568,7568,7578,7282,1566953,1439386,127567,1534,23130,102903,7058,80,6978,7056,75,6981,1256179
2072,7568,7568,7578,7567,93942,52609,41333,7582,13142,20609,7551,42,7509,7560,45,7515,0
2073,7568,7568,7578,7564,94609,57831,36778,11810,9805,15163,7542,71,7471,7556,73,7483,49067
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,37,7541,0
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,40,7528,7578,45,7533,0
2076,7568,7568,7578,7044,16346837,14195532,2151305,730473,431684,989148,4130,147,3983,4167,175,3992,2658553
2077,7568,7568,7578,6327,32645240,24951432,7693808,4646049,1642014,1405745,1243,194,1049,1281,232,1049,2307112
2078,7568,7568,7578,6832,7896654,7028439,868215,191188,242846,434181,6139,94,6045,6162,112,6050,0
2079,7568,7568,7578,6528,6104615,5355233,749382,179998,218672,350712,4611,166,4445,4635,185,4450,10271682
2080,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,37,7541,0
2081,7568,7568,7578,7578,0,0,0,0,0,0,7568,37,7531,7578,42,7536,0
2082,7568,7568,7578,7578,0,0,0,0,0,0,7568,27,7541,7578,32,7546,0
2083,7568,7568,7578,6339,13059590,10958307,2101283,1136039,495850,469394,3319,164,3155,3363,201,3162,10455124
2084,7568,7568,7578,6340,25491438,21206067,4285371,1875798,1160788,1248785,2955,165,2790,2999,205,2794,0
2085,7568,7568,7578,7574,33156,21808,11348,401,5115,5832,7562,23,7539,7571,26,7545,0
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,19,7549,7578,23,7555,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,37,7531,7578,42,7536,0
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,38,7540,0
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,32,7536,7578,34,7544,0
2090,7568,7568,7578,6993,16022142,13114992,2907150,1741930,590598,574622,1384,190,1194,1415,220,1195,18326268
2091,7568,7568,7578,6837,6721577,6025195,696382,105229,304257,286896,6178,90,6088,6205,109,6096,964309
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,39,7539,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,32,7536,7578,39,7539,0
2094,7568,7568,7578,6695,9133051,8136636,996415,209557,277272,509586,5837,131,5706,5858,146,5712,434263
2095,7568,7568,7578,7578,0,0,0,0,0,0,7568,19,7549,7578,18,7560,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,21,7547,7578,21,7557,0
2097,7568,7568,7578,6345,18155229,15157098,2998131,1384059,681223,932849,3327,166,3161,3371,207,3164,5296259
2098,7568,7568,7578,6529,6561897,5682203,879694,334852,252402,292440,5292,140,5152,5325,166,5159,6039509
2099,7568,5398,7578,5357,513918,77780,0,0,0,0,5305,110,5195,5306,105,5201,0
