"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6322,40770828,35917475,4853353,2030814,716241,2106298,190,190,0,226,226,0,0,2010,35917475,9081792,8069311,0,3285004,7767072,7714296,0,716241,444519,5681,0,0,0,266041,0,7378,6096
2011,7568,7568,7578,6324,36095832,30829960,5265872,2026837,1027872,2211163,1036,192,844,1075,230,845,0,2011,30829960,9588373,3944397,0,3202664,6844414,7250112,0,1027872,499811,226914,0,0,0,301147,0,6532,5249
2012,7568,7568,7578,6322,40770828,35459143,5311685,2782099,888238,1641348,190,190,0,226,226,0,0,2012,35459143,9652062,3589334,0,7161325,7535536,7520886,0,888238,555647,0,0,0,0,332591,0,7378,6096
2013,7568,7568,7578,7010,40815036,33963068,6851968,2539224,1051842,3260902,182,182,0,214,214,0,0,2013,33963068,11962153,5224153,0,3551055,7180263,6045444,0,1051842,657762,0,0,0,0,394080,0,7386,6796
2014,7568,7568,7578,7001,40815036,33368943,7446093,3153224,1150098,3142771,182,182,0,213,213,0,0,2014,33368943,11645318,5878108,0,2913762,6814473,6117282,0,1150098,719209,0,0,0,0,430889,0,7386,6788
2015,7568,7568,7578,7022,27081610,21513431,5568179,3050063,1127527,1390589,173,173,0,214,214,0,13809840,2015,21513431,7106918,2392811,0,2369807,5029274,4614621,0,1127527,587874,186221,0,0,0,353432,0,7395,6808
2016,7568,7568,7578,6322,40212702,33700817,6511885,3230040,1079181,2202664,291,192,99,327,228,99,0,2016,33700817,10072679,4291487,0,4469569,7473294,7393788,0,1079181,671543,5439,0,0,0,402199,0,7277,5995
2017,7568,7568,7578,7032,39986119,34472412,5513707,3236485,1048646,1228576,186,186,0,213,213,0,807140,2017,34472412,9221551,4727616,0,8278355,5774196,6470694,0,1048646,592161,101290,0,0,0,355195,0,7382,6819
2018,7568,7568,7578,6322,40770828,38679996,2090832,1301147,382485,407200,190,190,0,226,226,0,0,2018,38679996,10634149,5305934,0,9215781,6373488,7150644,0,382485,232404,11393,0,0,0,138688,0,7378,6096
2019,7568,7568,7578,7026,15179719,12823971,2355748,1074223,514518,767007,173,173,0,213,213,0,25736623,2019,12823971,3512040,1832797,0,1418929,2881865,3178340,0,514518,245982,120868,0,0,0,147668,0,7395,6813
2020,7568,7568,7578,6322,40759776,34486084,6273692,3719015,1315989,1238688,192,191,1,228,227,1,0,2020,34486084,9237896,3710684,0,6951958,7235966,7349580,0,1315989,676573,232372,0,0,0,407044,0,7376,6094
2021,7568,7568,7578,6322,40770828,33188040,7582788,4646128,1290866,1645794,190,190,0,226,226,0,0,2021,33188040,9830094,4721623,0,4329730,6973591,7333002,0,1290866,807362,0,0,0,0,483504,0,7378,6096
2022,7568,7568,7578,6284,40831614,40659546,172068,142054,26295,3719,179,179,0,227,227,0,0,2022,40659546,8522700,4218293,0,14356103,6422858,7139592,0,26295,16875,17,0,0,0,9403,0,7389,6057
2023,7568,7568,7578,7017,40798458,34471715,6326743,3105150,1086105,2135488,185,182,3,218,215,3,0,2023,34471715,10544022,6405937,0,4805592,6538096,6178068,0,1086105,657933,33951,0,0,0,394221,0,7383,6799
2024,7568,7568,7578,7577,40859244,32055270,8803974,5114000,1488267,2201707,174,174,0,172,172,0,0,2024,32055270,10118960,5720250,0,3170162,6215762,6830136,0,1488267,930651,0,0,0,0,557616,0,7394,7405
2025,7568,7568,7578,7023,40892400,32969360,7923040,3670456,1613721,2638863,168,168,0,214,214,0,0,2025,32969360,11377501,5915963,0,2156708,7048242,6470946,0,1613721,743144,422107,0,0,0,448470,0,7400,6809
2026,7568,7568,7578,6322,40759776,34341595,6418181,2531580,1180200,2706401,192,192,0,227,227,0,0,2026,34341595,11178895,6112201,0,2531599,7180372,7338528,0,1180200,581542,248478,0,0,0,350180,0,7376,6095
