"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2066,28625937,8682564,3924422,0,1404844,6920773,7693334,0,1396912,712121,256305,0,0,0,428486,0,6673,5390
2067,1134238,382037,239225,0,0,512976,0,0,125666,63151,24752,0,0,0,37763,0,282,105
2068,589054,341910,140660,0,13560,92924,0,0,83523,52424,0,0,0,0,31099,0,179,68
2069,26434413,6396641,4877901,0,1706818,5965323,7487730,0,1124273,638156,103112,0,0,0,383005,0,5769,4436
2070,4936349,457476,350880,0,0,1509177,2618816,0,117467,50337,37207,0,0,0,29923,0,1344,527
2071,2211229,475749,380639,0,25994,1049272,279575,0,61717,27848,17283,0,0,0,16586,0,468,185
2072,16909597,3331293,1834182,0,84024,4503928,7156170,0,692296,318573,181690,0,0,0,192033,0,3553,2277
2073,16648815,3331311,1640680,0,170822,4471404,7034598,0,676123,292501,207248,0,0,0,176374,0,3471,2213
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,14843208,4222195,1628059,0,184813,4127766,4680375,0,845524,372491,248205,0,0,0,224828,0,5681,4396
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,350404,187876,108081,0,54447,0,0,0,51486,31724,955,0,0,0,18807,0,102,38
2079,13757525,2060323,1065921,0,397327,3558546,6675408,0,503831,237704,123286,0,0,0,142841,0,2813,1569
2080,15409509,2552918,1187470,0,506790,4050369,7111962,0,568065,245977,173887,0,0,0,148201,0,3144,1879
2081,6381475,810102,492174,0,68522,1564197,3446480,0,173901,88524,32484,0,0,0,52893,0,2171,1064
2082,17911462,3561751,1500133,0,134841,5282267,7432470,0,827109,383810,212033,0,0,0,231266,0,3809,2521
2083,4639788,641579,388165,0,100406,1091877,2417761,0,177216,74710,57844,0,0,0,44662,0,2110,1095
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,12714599,1611934,1657172,0,15073,3301867,6128553,0,373985,173283,96585,0,0,0,104117,0,2977,1702
2086,6345899,696867,472966,0,60225,2065489,3050352,0,173022,87863,32698,0,0,0,52461,0,1261,527
2087,8544,6683,1640,0,221,0,0,0,2222,658,1304,0,0,0,260,0,5,1
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,9524229,1073106,748141,0,1196,2458226,5243560,0,325883,165044,61983,0,0,0,98856,0,2515,1260
2090,2359,1440,633,0,286,0,0,0,183,66,83,0,0,0,34,0,1,0
2091,5158626,576488,461340,0,88393,1134921,2897484,0,208301,68661,98272,0,0,0,41368,0,2113,1013
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
