"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,1524058,493425,200672,0,12228,779051,38682,0,120253,54325,33701,0,0,0,32227,0,351,146
2011,13643058,2075025,586451,0,6548,3901754,7073280,0,510454,225983,148175,0,0,0,136296,0,2788,1529
2012,28106271,7942412,3426559,0,1924007,7248199,7565094,0,980169,448612,260925,0,0,0,270632,0,5962,4677
2013,5710336,879351,338296,0,252058,1930763,2309868,0,112762,61200,15291,0,0,0,36271,0,1135,535
2014,26254485,6952360,3651078,0,1347188,6832707,7471152,0,929953,509096,115163,0,0,0,305694,0,5647,4362
2015,8930155,1518523,667123,0,27414,2452719,4264376,0,258388,114699,74810,0,0,0,68879,0,3064,1798
2016,5679368,782985,440450,0,135869,2087560,2232504,0,138227,72365,22703,0,0,0,43159,0,1131,500
2017,13035746,1939804,893689,0,687674,3474661,6039918,0,258593,109101,83805,0,0,0,65687,0,2559,1440
2018,26705935,6536129,4632730,0,453880,6589734,8493462,0,568728,324355,49883,0,0,0,194490,0,5493,4211
2019,3299470,341490,255904,0,107311,961033,1633732,0,55717,21183,22226,0,0,0,12308,0,4974,3691
2020,1775338,457693,156839,0,31890,847090,281826,0,122144,61992,23210,0,0,0,36942,0,401,160
2021,19422018,5612950,3150670,0,1176541,4490448,4991409,0,744474,405112,96314,0,0,0,243048,0,6367,5083
2022,20679414,3814543,1975441,0,4013515,5546925,5328990,0,604699,364228,22618,0,0,0,217853,0,6092,4780
2023,26763648,6785652,4123669,0,2278866,6168467,7406994,0,975500,602915,11436,0,0,0,361149,0,5959,4659
2024,23203215,6099144,2735505,0,533208,6375258,7460100,0,1313422,654621,264532,0,0,0,394269,0,5242,3900
2025,12433631,2427517,864988,0,12323,3571072,5557731,0,607124,259706,190752,0,0,0,156666,0,2830,1730
2026,14440522,2534559,1292560,0,26775,3679128,6907500,0,476554,225838,114856,0,0,0,135860,0,2963,1724
2027,7132334,948650,612222,0,30914,2103376,3437172,0,206823,69256,95661,0,0,0,41906,0,1402,619
2028,11846267,1939795,752703,0,525106,2958987,5669676,0,312373,146142,78490,0,0,0,87741,0,2378,1317
2029,6881907,1058616,479192,0,13725,2042668,3287706,0,214840,115205,30975,0,0,0,68660,0,3252,1971
2030,869572,365457,259676,0,11425,233014,0,0,106116,52552,22490,0,0,0,31074,0,225,88
2031,24811508,7463084,2643893,0,384638,6870845,7449048,0,1184831,591233,237476,0,0,0,356122,0,5529,4247
2032,10685865,1007531,591200,0,1019131,2517205,5550798,0,156806,91518,10953,0,0,0,54335,0,2095,1010
2033,28250241,8194019,2959469,0,1893449,7571898,7631406,0,1656899,640861,627242,0,0,0,388796,0,6273,4990
2034,1617253,404012,247429,0,119353,802251,44208,0,143077,40383,78348,0,0,0,24346,0,350,143
2035,947117,407516,174368,0,32828,332405,0,0,99403,56493,9466,0,0,0,33444,0,244,98
2036,7508369,1136622,593863,0,11173,1994319,3772392,0,277234,126788,74474,0,0,0,75972,0,2856,1593
2037,166718,94251,49308,0,23159,0,0,0,22508,12602,2530,0,0,0,7376,0,56,22
2038,8092129,1509552,716164,0,493734,2314440,3058239,0,319655,185004,24320,0,0,0,110331,0,4649,3363
2039,18760687,3699802,2235408,0,865431,4726512,7233534,0,552238,285813,94792,0,0,0,171633,0,3863,2587
2040,16763245,3422114,1718506,0,1181853,4379511,6061261,0,637821,295655,164172,0,0,0,177994,0,4357,3074
2041,6370035,739358,749711,0,56127,1934741,2890098,0,99742,45918,26630,0,0,0,27194,0,1230,516
2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,5301705,640430,464389,0,49044,1427064,2720778,0,136425,59915,40955,0,0,0,35555,0,2278,1156
