"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,7359,1939626,1524058,415568,46514,120253,248801,7217,34,7183,7213,24,7189,0
2011,7568,7568,7578,6354,15406488,13643058,1763430,316175,510454,936801,4780,154,4626,4825,190,4635,0
2012,7568,7568,7578,6323,32946012,28106271,4839741,1749543,980169,2110029,1606,196,1410,1646,233,1413,0
2013,7568,7568,7578,6993,6272010,5710336,561674,31690,112762,417222,6433,94,6339,6458,113,6345,0
2014,7568,7568,7578,6322,31205322,26254485,4950837,1961915,929953,2058969,1921,195,1726,1960,231,1729,0
2015,7568,7568,7578,6349,9971623,8930155,1041468,131509,258388,651571,4504,163,4341,4551,201,4350,6988922
2016,7568,7568,7578,6964,6249906,5679368,570538,62859,138227,369452,6437,122,6315,6464,146,6318,0
2017,7568,7568,7578,6483,14121756,13035746,1086010,71334,258593,756083,5009,131,4878,5043,158,4885,19278
2018,7568,7568,7578,6326,30354318,26705935,3648383,1161681,568728,1917974,2075,177,1898,2115,216,1899,0
2019,7568,7568,7578,6324,3503718,3299470,204248,27244,55717,121287,2594,184,2410,2633,220,2413,24053268
2020,7568,7568,7578,7325,2215926,1775338,440588,82090,122144,236354,7167,45,7122,7165,34,7131,0
2021,7568,7568,7578,6322,23388195,19422018,3966177,1736215,744474,1485488,1201,194,1007,1239,230,1009,11828959
2022,7568,7568,7578,6303,23784975,20679414,3105561,1666577,604699,834285,1476,185,1291,1523,230,1293,9907833
2023,7568,7568,7578,6310,32041000,26763648,5277352,2884569,975500,1417283,1609,189,1420,1651,228,1423,889836
2024,7568,7568,7578,6276,28967292,23203215,5764077,2995647,1313422,1455008,2326,185,2141,2376,229,2147,0
2025,7568,7568,7578,6494,14537519,12433631,2103888,529732,607124,967032,4738,135,4603,4764,155,4609,1105085
2026,7568,7568,7578,6374,16373538,14440522,1933016,345261,476554,1111201,4605,143,4462,4650,182,4468,0
2027,7568,7568,7578,6803,7747452,7132334,615118,33339,206823,374956,6166,118,6048,6184,126,6058,0
2028,7568,7568,7578,6530,13140828,11846267,1294561,179285,312373,802903,5190,131,5059,5213,147,5066,0
2029,7568,7568,7578,6334,7782782,6881907,900875,216410,214840,469625,4316,159,4157,4363,199,4164,10230468
2030,7568,7568,7578,7441,1243100,869572,373528,79148,106116,188264,7343,53,7290,7353,58,7295,250
2031,7568,7568,7578,6325,30553254,24811508,5741746,2386196,1184831,2170719,2039,191,1848,2078,228,1850,0
2032,7568,7568,7578,6509,11314851,10685865,628986,232867,156806,239313,5473,133,5340,5499,150,5349,263219
2033,7568,7568,7578,6323,34664598,28250241,6414357,3047876,1656899,1709582,1295,201,1094,1333,237,1096,0
2034,7568,7568,7578,7360,1934100,1617253,316847,35125,143077,138645,7218,65,7153,7217,58,7159,0
2035,7568,7568,7578,7433,1348344,947117,401227,80413,99403,221411,7324,59,7265,7335,67,7268,0
2036,7568,7568,7578,6350,8495608,7508369,987239,232115,277234,477890,4712,152,4560,4757,188,4569,7318330
2037,7568,7568,7578,7544,259980,166718,93262,16344,22508,54410,7512,46,7466,7522,51,7471,49476
2038,7568,7568,7578,6323,9568402,8092129,1476273,815822,319655,340796,2919,186,2733,2960,220,2740,16174415
2039,7568,7568,7578,6337,21346613,18760687,2585926,697552,552238,1336136,3705,163,3542,3750,202,3548,325
2040,7568,7568,7578,6325,19330488,16763245,2567243,898863,637821,1030559,3211,185,3026,3251,221,3030,4762524
2041,7568,7568,7578,6880,6796980,6370035,426945,16461,99742,310742,6338,81,6257,6364,97,6267,0
2042,7568,7568,7578,7578,0,0,0,0,0,0,7568,46,7522,7578,50,7528,0
2043,7568,7568,7578,6481,5783382,5301705,481677,71146,136425,274106,5290,113,5177,5325,140,5185,6823080
2044,7568,7568,7578,6773,8206110,7332404,873706,221133,345109,307464,6083,103,5980,6097,109,5988,0
2045,7568,7568,7578,7562,138150,99005,39145,1158,8202,29785,7543,40,7503,7553,43,7510,0
2046,7568,7568,7578,7573,44208,25812,18396,3648,5580,9168,7560,22,7538,7570,26,7544,0
2047,7568,7568,7578,7562,136323,87520,48803,7849,13854,27100,7541,57,7484,7553,60,7493,12879
2048,7568,7568,7578,6581,10734878,9347618,1387260,291381,338939,756940,5316,122,5194,5341,139,5202,1716704
2049,7568,7568,7578,7578,0,0,0,0,0,0,7568,43,7525,7578,49,7529,0
2050,7568,7568,7578,7149,4796568,4088939,707629,71137,259024,377468,6700,114,6586,6728,139,6589,0
2051,7568,7568,7578,7548,166474,119940,46534,1401,11386,33747,7521,49,7472,7531,51,7480,93248
2052,7568,7568,7578,7571,48980,28840,20140,1820,5881,12439,7558,22,7536,7567,25,7542,6280
2053,7568,7568,7578,7101,3783274,3505076,278198,9093,64089,205016,6684,70,6614,6719,105,6614,1106634
2054,7568,7568,7578,7578,0,0,0,0,0,0,7568,40,7528,7578,42,7536,0
2055,7568,7568,7578,7578,0,0,0,0,0,0,7568,42,7526,7578,47,7531,0
2056,7568,7568,7578,7512,618912,317241,301671,112940,74983,113748,7456,40,7416,7468,43,7425,0
2057,7568,7568,7578,6387,16722052,14953260,1768792,259916,584039,924837,4541,146,4395,4591,191,4400,5150
2058,7568,7568,7578,7565,116046,68040,48006,11990,17933,18083,7547,44,7503,7557,47,7510,0
2059,7568,7568,7578,7373,1818054,1391451,426603,69176,98572,258855,7239,72,7167,7241,68,7173,0
2060,7568,7568,7578,6313,33273281,26409524,6863757,3896012,1700039,1267706,1103,195,908,1147,236,911,2456029
2061,7568,7568,7578,7491,790218,414289,375929,135116,117332,123481,7425,46,7379,7436,49,7387,0
2062,7568,7568,7578,6550,12682170,10957688,1724482,465152,511416,747914,5273,127,5146,5294,144,5150,0
2063,7568,7568,7578,7534,408924,221143,187781,38597,57535,91649,7494,70,7424,7504,74,7430,0
2064,7568,7568,7578,6412,13088990,11833413,1255577,254767,297581,703229,5043,144,4899,5092,189,4903,866449
2065,7568,7568,7578,7367,1752216,1418843,333373,24305,104351,204717,7224,65,7159,7225,57,7168,149155
2066,7568,7568,7578,6943,6079120,5698143,380977,17891,121127,241959,6372,95,6277,6398,112,6286,532538
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,52,7516,7578,56,7522,0
2068,7568,7568,7578,7578,4270,2711,1559,3,319,1237,7567,33,7534,7578,36,7542,1256
2069,7568,7568,7578,7578,0,0,0,0,0,0,7568,37,7531,7578,41,7537,0
2070,7568,7568,7578,6701,6181002,5703549,477453,53305,160840,263308,5870,114,5756,5889,126,5763,3217018
2071,7568,7568,7578,7574,19166,15548,3618,81,357,3180,7561,41,7520,7571,44,7527,19516
2072,7568,7568,7578,7569,77364,43327,34037,6201,10707,17129,7554,44,7510,7564,48,7516,0
2073,7568,7568,7578,7574,24794,15192,9602,3150,1985,4467,7561,71,7490,7571,76,7495,13888
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,36,7532,7578,40,7538,0
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,40,7528,7578,45,7533,0
2076,7568,7568,7578,7054,3834450,3512801,321649,24847,68301,228501,6683,91,6592,6710,112,6598,1060374
2077,7568,7568,7578,6800,7207620,6461695,745925,170135,224053,351737,6159,111,6048,6176,117,6059,579041
2078,7568,7568,7578,7115,4470534,3990553,479981,64957,154226,260798,6759,76,6683,6790,101,6689,0
2079,7568,7568,7578,7242,680699,584035,96664,8085,30879,57700,6955,131,6824,6967,138,6829,2719927
2080,7568,7568,7578,7578,0,0,0,0,0,0,7568,27,7541,7578,34,7544,0
2081,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,38,7540,0
2082,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,28,7550,0
2083,7568,7568,7578,7013,1986324,1758079,228245,68529,72069,87647,6561,103,6458,6585,116,6469,3596193
2084,7568,7568,7578,6719,9084744,8148873,935871,154471,313516,467884,5924,101,5823,5944,115,5829,0
2085,7568,7568,7578,7576,11052,7122,3930,118,1782,2030,7566,23,7543,7575,26,7549,0
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,16,7552,7578,19,7559,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,39,7539,0
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,35,7543,0
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,37,7541,0
2090,7568,7568,7578,7505,199249,103648,95601,33759,26384,35458,7448,66,7382,7459,75,7384,463871
2091,7568,7568,7578,7567,67048,37927,29121,5164,13337,10620,7551,38,7513,7560,46,7514,26894
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,34,7544,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,15,7553,7578,16,7562,0
2094,7568,7568,7578,7443,769988,547289,222699,36302,65022,121375,7360,58,7302,7371,64,7307,379420
2095,7568,7568,7578,7578,0,0,0,0,0,0,7568,16,7552,7578,18,7560,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,16,7552,7578,12,7566,0
2097,7568,7568,7578,6824,5100175,4655991,444184,79980,123637,240567,6251,97,6154,6272,111,6161,2189173
2098,7568,7568,7578,7555,60320,32969,27351,10817,7871,8663,7531,51,7480,7542,57,7485,144142
2099,7568,7395,7578,7397,44208,7654,0,0,0,0,7387,46,7341,7394,50,7344,0
