"cnrmcm3","gfdlcm21","miroc32med","mpiecham5","ncarccsm3","ncarpcm1","meanSFsurv","sdSFsurv"
0.840644820295983,0.525237843551797,0.133192389006343,0.445428118393235,0.328884778012685,0.96419133192389,0.539596546863989,0.285642097963616
0.629360465116279,0.388874207188161,0.43142177589852,0.45877378435518,0.3428911205074,0.41080866807611,0.443688336856942,0.0904598609979588
0.553646934460888,0.4848044397463,0.829149048625793,0.689746300211416,0.739957716701903,0.952167019027484,0.708245243128964,0.157739175259669
0.603197674418605,0.16992600422833,0.162526427061311,0.622885835095137,0.249075052854123,0.632135306553911,0.406624383368569,0.214746741240147
0.962605708245243,0.938028541226216,0.890063424947146,0.274048625792812,0.343816067653277,0.712077167019027,0.686773255813953,0.279625104436726
0.268498942917548,0.629889006342495,0.565671247357294,0.970005285412262,0.00964587737843552,0.834434460887949,0.546357470049331,0.325341118025627
0.530523255813954,0.422832980972516,0.360068710359408,0.204941860465116,0.235993657505285,0.526559196617336,0.380153276955603,0.127639993179287
0.532505285412262,0.749735729386892,0.398916490486258,0,0.226215644820296,0.750132135306554,0.44291754756871,0.271298090670425
0.735332980972516,0.815406976744186,0.723176532769556,0.695824524312896,0.95507399577167,0.966173361522199,0.815164728682171,0.109129349399688
0.520877378435518,0.891649048625793,0.685914376321353,0.941464059196617,0.236390063424947,0.948202959830867,0.704082980972516,0.259408437999366
0.625528541226216,0.239957716701903,0.06553911205074,0.64323467230444,0.0404334038054968,0.665301268498943,0.379999119097956,0.272267189685259
0.922040169133192,0.280655391120507,0.866411205073996,0.46115221987315,0.150105708245243,0.946749471458774,0.604519027484144,0.32105607662964
0.362182875264271,0.300607822410148,0.793868921775899,0.336945031712474,0.610993657505285,0.97264799154334,0.562874383368569,0.25288114917088
0.311310782241015,0.559064482029598,0.838662790697674,0.570031712473573,0.585623678646934,0.460755813953488,0.554241543340381,0.158065287582299
0.620110993657505,0.334698731501057,0.66080866807611,0.889006342494715,0.781976744186046,0.879360465116279,0.694326990838619,0.189641720506032
0.972912262156448,0.531580338266385,0.385042283298097,0.812367864693446,0.793076109936575,0.888874207188161,0.730642177589852,0.205497021761407
0.786865750528541,0.935385835095137,0.403276955602537,0.19053911205074,0.53818710359408,0.823731501057082,0.612997709654686,0.260327875972461
0.0140063424947146,0.215909090909091,0.220005285412262,0.959434460887949,0,0.506474630021142,0.319304968287526,0.331791173715339
0.0899841437632135,0.259910147991543,0.428514799154334,0.389667019027484,0.695692389006342,0.961020084566596,0.470798097251586,0.285411446505242
0.659223044397463,0.155126849894292,0.501189217758985,0.412658562367865,0.850158562367865,0.267177589852008,0.47425563777308,0.232651409067078
0.00303911205073996,0.551136363636364,0.0488900634249471,0.0918340380549683,0.0410940803382664,0.945163847780127,0.280192917547569,0.350846417657361
0.967098308668076,0.625528541226216,0.843287526427061,0.521141649048626,0.587869978858351,0.926268498942918,0.745199083861875,0.173648093263005
0.706131078224101,0.614957716701903,0.363372093023256,0.787922832980973,0.000264270613107822,0.339984143763214,0.468772022551092,0.266696392543883
0.871564482029598,0.392838266384778,0.86588266384778,0.174286469344609,0.451242071881607,0.775766384778013,0.588596723044397,0.26483686416874
0.420850951374207,0.00251057082452431,0.0568181818181818,0.946485200845666,0.281316067653277,0.725290697674419,0.405545278365046,0.340237137075324
0.144952431289641,0.502906976744186,0.0601215644820296,0.833245243128964,0.160676532769556,0.383192389006343,0.347515856236786,0.264540042799725
0.50845665961945,0.477404862579281,0.438821353065539,0.309989429175476,0.274709302325581,0.965909090909091,0.495881782945736,0.226625359118266
0.644820295983087,0.33311310782241,0.00171775898520085,0.886231501057082,0.551929175475687,0.866675475687104,0.547414552501762,0.308205240608472
0.919529598308668,0.0601215644820296,0.697410147991543,0.590116279069767,0.316331923890063,0.724762156448203,0.551378611698379,0.284312988004138
0.549550739957717,0.000792811839323467,0.576374207188161,0.56857822410148,0.427721987315011,0.975422832980973,0.516406800563777,0.286308390695269
0.227008456659619,0.134910147991543,0.825449260042283,0.449524312896406,0.267970401691332,0.73850422832981,0.440561134601832,0.260065417324539
0.678250528541226,0.618657505285412,0.236654334038055,0.194371035940803,0.196353065539112,0.936310782241015,0.476766208597604,0.285173211419628
0.342098308668076,0,0,0.495639534883721,0,0.633588794926004,0.245221106412967,0.259269556063022
0.351215644820296,0.728065539112051,0.404862579281184,0.302589852008457,0.259249471458774,0.883192389006342,0.488195912614517,0.233142937179114
0.742996828752643,0.252114164904863,0.33615221987315,0.790301268498943,0.577431289640592,0.93208245243129,0.605179704016913,0.244243729725445
0.321220930232558,0.373017970401691,0.00647463002114165,0.565803382663848,0.30338266384778,0.691992600422833,0.376982029598309,0.216295622105796
0.402219873150106,0.749207188160677,0.00184989429175476,0.882795983086681,0.257003171247357,0.762024312896406,0.509183403805497,0.314523358491891
0.783298097251586,0.493657505285412,0.028276955602537,0,0.00264270613107822,0.481897463002114,0.298295454545455,0.304522661288508
0.528805496828753,0.645348837209302,0.320428118393235,0.974894291754757,0.307610993657505,0.761099365750529,0.589697850599013,0.236868061824502
0.00251057082452431,0.406580338266385,0,0.946485200845666,0.147463002114165,0.607954545454545,0.351832276250881,0.343944392916123
0.0792811839323467,0.498546511627907,0.266120507399577,0.625264270613108,0.265459830866808,0.409487315010571,0.357359936575053,0.177257675099869
0.725554968287526,0.526823467230444,0.00951374207188161,0.350554968287526,0.301797040169133,0.656051797040169,0.42838266384778,0.240612914745261
0.760835095137421,0.373546511627907,0.00132135306553911,0.352272727272727,0.595930232558139,0.574920718816068,0.443137773079634,0.24150397447287
0.359011627906977,0.402484143763214,0.142177589852008,0.604122621564482,0.27906976744186,0.773784355179704,0.426775017618041,0.208111393785052
0.376717758985201,0.349762156448203,0,0.944503171247357,0.737579281183932,0.698070824524313,0.517772198731501,0.3106803957775
0.283958773784355,0.0457188160676533,0,0.0566860465116279,0.403673361522199,0.397066596194503,0.19785059901339,0.169155259380861
0.4071088794926,0,0.100290697674419,0.378831923890063,0.2651955602537,0.940935517970402,0.348727096546864,0.301478107917323
0.489164904862579,0.27365221987315,0.521405919661734,0.5,0.0527219873150106,0.00488900634249471,0.306972339675828,0.213480436661132
0.646934460887949,0.180232558139535,0.00303911205073996,0,0.779334038054968,0.291094080338266,0.31677237491191,0.300290439778729
0.52973044397463,0.742732558139535,0.0903805496828753,0,0,0.299682875264271,0.277087737843552,0.279755482192978
0.841701902748414,0.76149577167019,0.833641649048626,0.183932346723044,0.232822410147992,0.153673361522199,0.501211240310077,0.312962442579269
0.591701902748414,0.0167811839323467,0.0621035940803383,0.309989429175476,0.87737843551797,0.575184989429176,0.405523255813953,0.306670039181475
0.000924947145877378,0.31791754756871,0.467494714587738,0.0285412262156448,0.269556025369979,0.938821353065539,0.337209302325581,0.31417183055252
0.461945031712474,0.0523255813953488,0.0318446088794926,0.00224630021141649,0.31487843551797,0.854519027484144,0.286293164200141,0.304061081048925
0.000396405919661734,0.158826638477801,0.462605708245243,0.406316067653277,0.390327695560254,0.436707188160677,0.309196617336152,0.170184427138123
0.392441860465116,0.349497885835095,0.152880549682875,0,0.00251057082452431,0.635835095137421,0.255527660324172,0.22805631926846
0.488636363636364,0.00198202959830867,0.248678646934461,0.84896934460888,0.277616279069767,0.696485200845666,0.427061310782241,0.285550257174686
0.00647463002114165,0.135174418604651,0,0.00198202959830867,0.138477801268499,0,0.0470181465821001,0.0635476691369131
0,0.822938689217759,0.000264270613107822,0.0236522198731501,0.50066067653277,0.598440803382664,0.324326109936575,0.330518667706611
0.463266384778013,0.370639534883721,0,0.863900634249471,0.380549682875264,0.233615221987315,0.385328576462297,0.260396868897789
0,0.0166490486257928,0.306553911205074,0.0672568710359408,0.375,0.811310782241015,0.262795102184637,0.283801153680983
0.42534355179704,0,0.0215380549682875,0.0375264270613108,0,0.173625792811839,0.109672304439746,0.153170431958391
0.125264270613108,0.00845665961945032,0.00184989429175476,0.462341437632135,0.296247357293869,0.0914376321353065,0.164266208597604,0.16520123748362
0.00132135306553911,0.462341437632135,0.00290697674418605,0.299418604651163,0.400634249471459,0,0.19443710359408,0.198785638555682
0.216041226215645,0.000132135306553911,0,0,0.00898520084566596,0.461548625792812,0.114451198026779,0.173775351297481
0,0.00303911205073996,0,0,0.400502114164905,0.0364693446088795,0.0733350951374207,0.146897342655752
0,0.27735200845666,0.214059196617336,0.579413319238901,0.600951374207188,0,0.278629316420014,0.242831233957607
0.0364693446088795,0.263609936575053,0.336284355179704,0,0.114825581395349,0.480576109936575,0.205294221282593,0.170866120656069
0.705338266384778,0.267706131078224,0.121828752642706,0.0147991543340381,0.03276955602537,0.642706131078224,0.297524665257223,0.27906073373973
0.0776955602536998,0.0309196617336152,0.276955602536998,0.335755813953488,0,0.851744186046512,0.262178470754052,0.291396594937636
0.190935517970402,0,0,0.396802325581395,0.359408033826638,0.652880549682875,0.266671071176885,0.231896112992797
0.397198731501057,0,0,0.237447145877378,0.044661733615222,0.383060253699789,0.177061310782241,0.170671986155644
