"cnrmcm3","gfdlcm21","miroc32med","mpiecham5","ncarccsm3","ncarpcm1"
4907.06287331028,5526,5526,5526,5526,5526
2418.26390930086,4772.76724430853,5526,5525.94959677419,5526,5526
5526,5526,5526,5526,5526,5526
5378.16779846659,5509.55520995334,5526,5480.00487908358,5514.53315649867,5526
5524.3836650652,5526,5526,5523.10028929605,5521.31629515757,5526
4832.22736220472,43.8793790644011,3335.38589114693,5526,3944,3481.54362628662
3645.7202988792,5526,5526,5526,5526,5526
5526,5300.3345082834,5514.35375952302,NA,4644.35747663551,5195.6794081381
5526,5526,5526,5526,5526,5526
1564.099695586,1425.71013633669,839.122327104604,2104.64954385965,5526,1353.3139632107
3638.53379805661,5526,5526,5526,5526,5526
5526,5526,5520.07991459509,5526,4712.33186619718,5526
5291.35133163079,5526,5363.79360852197,5526,5526,5526
5526,5526,5526,5526,5526,5526
5526,5526,5526,5526,5526,5526
3365.19679478473,5526,5351.72580645161,5094.49316851008,5492.34855048317,5526
5526,5525.20186467015,5526,5526,5526,5526
5526,5526,5526,5526,NA,5526
4767.83847283407,5526,5526,5526,3861.45565052232,5418.24982813144
3311.80837843255,3759.9395229983,2913.82757711574,5526,2357.93378924464,4282.34174085064
5526,5526,5526,5526,5526,5526
5526,5526,5526,5526,5526,5526
5313.51403443114,5526,5522.47345454545,5526,5526,5526
5526,5526,5526,5526,5524.63718887262,5498.52801907682
5526,5526,5526,5526,5162.43776420855,5467.69120058298
5526,5526,5526,5526,5261.78207236842,5526
5521.27286902287,4847.06974813175,5526,5526,4365.90668590669,5526
5526,5230.53708845696,4873,5526,3766.93703615035,5526
5172.47909182354,2369.58681318681,2701.1411519515,4836.46014330497,2170.940267335,5514.18523245214
5526,5526,5525.7512608895,5526,5526,5526
5526,5526,5361.29358091884,5526,5526,5526
5526,5526,5526,5526,5526,5526
4284.70606411742,NA,NA,4959.51612903226,NA,5525.40041710115
4917.03386004515,3922.07822141561,2904.64458224543,5016.4903930131,4497.31906218145,3466.63300418911
5526,5526,5526,5526,5526,5526
5526,5526,5526,5526,5526,5526
5526,5524.33809523809,5526,5526,5526,5526
4238.26568825911,5526,5174.48598130841,NA,5526,5526
5526,5526,4882.09360824742,5426.51504472757,3160.65506872852,2284.7921875
5526,5526,NA,5526,5526,5526
5526,5526,5526,4548.80790363483,5526,5522.69248144563
3778.9501001639,5392.07700025082,3692,3882.77233320769,3610.65893169877,5526
4742.21118443904,5526,5124,5526,4544.49623059867,5526
5498.63636363636,1978.08732764281,4542.03624535316,4954.30708661417,5526,3669.05344945355
5526,5526,NA,5526,5526,5526
4485.32759422987,1715.57225433526,NA,2885.33566433566,4483.74860883797,3904.28352745424
5526,NA,5526,5526,5526,5526
5526,5526,5526,4417.4838794926,5526,5275
2451.23345588235,5525.80425219941,5526,NA,5288.02865378094,5526
3952.51933150412,5391.77975449208,5526,NA,NA,5526
5526,5526,5305.52512284039,5526,5526,5526
5525.94975435462,3545.71653543307,5526,4461.43648763853,3329.14412650602,5328.60624856421
5526,4374.32917705736,5526,5526,4694.15833333333,5526
5526,5526,5526,5526,5524.60847671003,5526
5526,5526,5309.65267066552,4640.19577235772,5435.90216655383,5526
5511.95858585859,2985.03100189036,5313.35004321521,NA,4471,5431.30008312552
5526,5526,5342.1609989373,5298.4166536965,5525.82151356497,5526
5526,5419.67644183773,NA,5526,5526,NA
NA,5155.07080924855,4371,5300.41340782123,4141.15333861177,4206.04791344668
5526,5526,NA,5458.83756500459,5526,5526
NA,3649.77777777778,3639.65086206897,3929.75245579568,5526,5526
5526,NA,3129.79141104294,5300.52464788732,NA,5526
5516.60337552743,5526,5526,5526,3214.13693131133,5526
5526,4968.25235781652,3642,5526,2078.67678100264,NA
5526,4490,NA,NA,5506.88235294118,5526
NA,2143.60869565217,NA,NA,2340.10425602112,873.735507246377
NA,5526,4960.38024691358,3128.64378563284,1498.37510993843,NA
5526,5526,5350.05500982318,NA,4859.4085155351,5526
5526,5526,5526,5526,5526,5526
5526,3159.2094017094,2158.65314885496,5526,NA,5526
5526,NA,NA,5526,5526,4554.27727180733
3189.45209580838,NA,NA,3385.42404006678,4220.94674556213,3884.07312866506
5384.78920680913,3970.64233999421,NA,5526,4360.68542199488,5526
4027.35932072559,NA,3149.19011406844,2396.13035204567,3944,4820.85752042287
5526,5526,5526,NA,5525.86742810524,5526
5149.5,NA,5526,4723.38654650789,NA,5526
5346.51643510674,NA,NA,5526,NA,5526
NA,NA,NA,3425,4672,5526
3677.69083717864,5526,NA,NA,5403.0188003581,5380.71303587052
5526,5526,NA,4048.94310423305,NA,4986.83053630062
4319.30534351145,4838.70313757039,2805.48504983389,3491,1581.78432122371,5526
4747,5526,4728.33070866142,2634.8041958042,3591.80294396961,5526
4996.83333333333,5526,NA,NA,5526,5526
NA,2765.38022813688,NA,NA,1279.64425587467,3587.75662814412
5526,NA,NA,NA,3716.93383270911,5526
2353.44367550942,5526,NA,NA,4773.39450149056,2846.25668963307
NA,NA,NA,NA,NA,5526
4345,5024,4482.3900990099,NA,4467.16786324786,5526
NA,5526,NA,NA,5526,5526
5526,NA,5526,NA,5526,5526
