"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,32779369,9669874,4061030,0,4348324,7179255,7520886,0,1204113,749716,5287,0,0,0,449110,0,7268,5987
2011,34319440,10732053,3415469,0,5683921,7447873,7040124,0,1105663,690778,1194,0,0,0,413691,0,7387,6815
2012,32802845,10885588,6650760,0,2138231,6314708,6813558,0,1607217,770356,372579,0,0,0,464282,0,7387,6815
2013,33112285,10968386,5899766,0,1604155,7218560,7421418,0,2068782,619221,1070270,0,0,0,379291,0,7272,5991
2014,9763,7216,1396,0,1151,0,0,0,1638,544,866,0,0,0,228,0,3,1
2015,34492975,10078564,4330740,0,4184128,8223929,7675614,0,828127,476498,65862,0,0,0,285767,0,7115,5834
2016,262750,29512,86632,0,15383,86108,45115,0,1176,678,155,0,0,0,343,0,6684,5404
2017,34538773,9346835,4411958,0,7280056,6393488,7106436,0,1238837,687426,138716,0,0,0,412695,0,7378,6096
2018,33569691,10005451,4593325,0,4633322,7032221,7305372,0,1597052,743822,404578,0,0,0,448652,0,7378,6096
2019,19810213,5011623,2181683,0,554817,4999862,7062228,0,992418,444427,279627,0,0,0,268364,0,4320,3050
2020,1894829,460081,166686,0,134191,984669,149202,0,86584,45539,14191,0,0,0,26854,0,407,172
2021,34519534,11643723,6032461,0,2056935,7420257,7366158,0,1301338,498877,499809,0,0,0,302652,0,7372,6091
2022,11242055,1856851,743995,0,482112,2743617,5415480,0,422766,203794,96716,0,0,0,122256,0,2323,1302
2023,29399670,9325215,5367812,0,1310157,6427390,6969096,0,1001458,593097,52976,0,0,0,355385,0,7354,6072
2024,29575696,7389865,4897696,0,2997904,6868813,7421418,0,621708,281664,170173,0,0,0,169871,0,5938,4659
2025,8488947,2081136,725615,0,256708,2355112,3070376,0,359837,175815,78652,0,0,0,105370,0,6078,4796
2026,32364515,9915761,3213885,0,3147013,8395664,7692192,0,1459014,731019,287929,0,0,0,440066,0,7189,5907
2027,31187136,10984432,3646255,0,1140101,7840202,7576146,0,2032038,954178,502114,0,0,0,575746,0,7368,6085
2028,7006479,1308098,620042,0,73375,2148022,2856942,0,217901,82670,85411,0,0,0,49820,0,1416,698
2029,7855821,1232556,631493,0,312368,2164868,3514536,0,158080,64939,54219,0,0,0,38922,0,1542,773
2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,31519831,10594245,4291566,0,1679000,7445186,7509834,0,1632143,939596,128534,0,0,0,564013,0,7378,6096
2032,22338507,6087526,3181671,0,473064,5495336,7100910,0,810744,352085,246010,0,0,0,212649,0,4701,3428
2033,2622615,469344,394815,0,125337,1174461,458658,0,83768,47555,8149,0,0,0,28064,0,540,229
2034,28488764,8726780,4953522,0,728116,6958453,7121893,0,1580144,691373,470993,0,0,0,417778,0,7139,6574
2035,39422,29708,7946,0,1768,0,0,0,9188,4471,2247,0,0,0,2470,0,13,5
2036,14134982,3168574,1093459,0,1065091,3835910,4971948,0,516950,232729,144069,0,0,0,140152,0,4569,3302
2037,22615110,7285292,2782807,0,1377303,5575965,5593743,0,1055449,585554,118453,0,0,0,351442,0,7376,6094
2038,21294977,5578720,2453760,0,494053,5612274,7156170,0,1026826,541292,160240,0,0,0,325294,0,4729,3459
2039,15951950,2830970,1472879,0,1168753,3923890,6555458,0,434367,266788,8098,0,0,0,159481,0,3530,2280
2040,32451465,11015508,4501272,0,1524581,7701334,7708770,0,2040437,776297,792938,0,0,0,471202,0,7313,6031
2041,5372603,836187,499070,0,337363,1277900,2422083,0,181147,106205,11797,0,0,0,63145,0,2066,1149
2042,31694544,10918483,4782362,0,1653183,6985410,7355106,0,2011559,886077,590007,0,0,0,535475,0,7333,6051
2043,11474285,1994629,920937,0,328978,2908203,5321538,0,449445,185478,152037,0,0,0,111930,0,2357,1328
2044,40131,25757,7908,0,6466,0,0,0,5822,2824,1624,0,0,0,1374,0,13,5
2045,4042,1976,1316,0,750,0,0,0,193,68,91,0,0,0,34,0,2,1
2046,15873285,2510183,1880498,0,1244613,3622898,6615093,0,498838,265610,74097,0,0,0,159131,0,3657,2405
2047,9133554,1491942,1511106,0,830944,2032382,3267180,0,127982,67980,19817,0,0,0,40185,0,4361,3098
2048,34429331,10754842,7006075,0,1428402,7625184,7614828,0,1307072,536989,445023,0,0,0,325060,0,7324,6042
2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,25850344,6911899,2445377,0,3382384,6081612,7029072,0,1306697,554389,417099,0,0,0,335209,0,5610,5065
2052,7526637,1244641,570188,0,386870,1931443,3393495,0,284001,145475,51473,0,0,0,87053,0,2200,1247
2053,16250817,3690505,1394336,0,184520,4212106,6769350,0,731330,395019,99254,0,0,0,237057,0,3538,2321
2054,8176790,1469445,920575,0,422728,1997962,3366080,0,211228,96287,57347,0,0,0,57594,0,3027,1913
2055,16717387,3488357,1748301,0,572972,4077621,6830136,0,791801,371186,197129,0,0,0,223486,0,3584,2337
2056,15376030,2898791,1612606,0,1058042,3650627,6155964,0,532418,268654,102495,0,0,0,161269,0,3200,2062
2057,9368369,1400882,571874,0,453126,2366959,4575528,0,323474,146722,88563,0,0,0,88189,0,1902,979
2058,19606,10115,7813,0,1678,0,0,0,3680,1059,2253,0,0,0,368,0,7,3
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,10489865,2003370,1862785,0,847655,2457189,3318866,0,459492,215804,114218,0,0,0,129470,0,5189,3917
2062,12236474,2008461,883880,0,433981,3234950,5675202,0,379217,194852,67468,0,0,0,116897,0,2501,1425
2063,1954602,617884,254064,0,46543,920065,116046,0,152490,72097,37261,0,0,0,43132,0,453,214
2064,19764607,4670760,2444682,0,1164749,5203197,6281219,0,1432787,494676,636819,0,0,0,301292,0,5255,3979
2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,3348,2438,910,0,0,0,0,0,614,188,328,0,0,0,98,0,2,1
2067,551622,249556,111400,0,37626,153040,0,0,75786,40137,12036,0,0,0,23613,0,238,98
2068,11099539,1434462,1478803,0,537012,2516137,5133125,0,419745,204112,93214,0,0,0,122419,0,2361,1330
2069,5478309,858834,780698,0,156877,1299026,2382874,0,190602,61351,92391,0,0,0,36860,0,2610,1555
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,645387,212847,142923,0,2968,277305,9344,0,65689,29675,18750,0,0,0,17264,0,369,172
2072,3076,1850,685,0,541,0,0,0,738,111,570,0,0,0,57,0,1,0
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,15980,9134,4134,0,2712,0,0,0,2887,982,1544,0,0,0,361,0,5,1
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,46045,21171,19700,0,5174,0,0,0,8726,3593,3521,0,0,0,1612,0,67,25
2081,869154,274142,147408,0,43376,404228,0,0,87113,38503,25919,0,0,0,22691,0,325,139
2082,5441359,615702,558436,0,569318,1524744,2173159,0,136565,64925,33073,0,0,0,38567,0,1433,698
2083,5021324,826970,528095,0,128395,1435644,2102220,0,239350,117014,52523,0,0,0,69813,0,1510,766
2084,175246,105964,61864,0,7418,0,0,0,49666,23724,11867,0,0,0,14075,0,115,45
2085,108069,51765,40246,0,16058,0,0,0,25319,10108,9230,0,0,0,5981,0,71,29
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,8517,6011,1220,0,1286,0,0,0,1116,467,469,0,0,0,180,0,3,1
2091,683494,176677,132177,0,23726,269349,81565,0,66537,29436,19907,0,0,0,17194,0,604,463
2092,439,281,116,0,42,0,0,0,51,10,36,0,0,0,5,0,1,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,3117572,510706,466834,0,112244,1347924,679864,0,133712,47462,57759,0,0,0,28491,0,700,295
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
