"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2066,19751452,4002260,2492602,0,585762,5260462,7410366,0,1038289,476245,274780,0,0,0,287264,0,4295,3005
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,3588,2774,812,0,2,0,0,0,482,142,264,0,0,0,76,0,2,0
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,24379,14287,6892,0,3200,0,0,0,2072,1382,230,0,0,0,460,0,15,5
2071,24570565,5473054,3545235,0,1736375,6361327,7454574,0,980842,516277,154249,0,0,0,310316,0,5244,3957
2072,15031291,2037619,1917600,0,63837,3949591,7062644,0,655267,272240,218535,0,0,0,164492,0,3232,1949
2073,9679167,1433609,876077,0,101381,2530319,4737781,0,356687,169132,85982,0,0,0,101573,0,2890,1670
2074,14585552,2638689,1520769,0,37607,4024063,6364424,0,614104,239126,230302,0,0,0,144676,0,3538,2257
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,8485078,1699655,1109028,0,441969,2347308,2887118,0,312343,129738,104716,0,0,0,77889,0,5856,4571
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,5067191,574877,360444,0,111399,1377362,2643109,0,118357,68889,8609,0,0,0,40859,0,2532,1345
2081,15545829,2899308,1751172,0,335756,4351087,6208506,0,649907,333913,115483,0,0,0,200511,0,4165,2865
2082,5236246,678261,485536,0,733,1454756,2616960,0,161618,71042,48310,0,0,0,42266,0,1587,729
2083,4599729,585365,400017,0,11842,1618071,1984434,0,128650,68023,20095,0,0,0,40532,0,1160,495
2084,2155276,196562,195347,0,89121,565140,1109106,0,21998,14263,0,0,0,0,7735,0,2798,1563
2085,1035594,76729,81433,0,7534,292854,577044,0,13973,8894,306,0,0,0,4773,0,2512,1239
2086,6681954,980702,904813,0,561965,1641355,2593119,0,181992,78800,56241,0,0,0,46951,0,4130,2826
2087,6887988,862170,765191,0,0,1869427,3391200,0,212912,83338,79601,0,0,0,49973,0,1511,692
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,2276796,296734,424631,0,924,815853,738654,0,55952,27816,11882,0,0,0,16254,0,871,353
2090,1236139,169044,143617,0,31337,538609,353532,0,41239,17511,13705,0,0,0,10023,0,788,320
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,41
2092,5337,2571,2198,0,568,0,0,0,406,67,308,0,0,0,31,0,7,3
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,29554,4963,24591,0,0,0,0,0,0,0,0,0,0,0,0,0,53,21
