"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2067,5984,3828,2156,0,0,0,0,0,878,330,386,0,0,0,162,0,2,0
2068,99655,70501,27058,0,2096,0,0,0,17747,11192,0,0,0,0,6555,0,35,13
2069,20895697,4684759,4110481,0,1215945,4713235,6171277,0,853881,479822,86260,0,0,0,287799,0,5516,4182
2070,1046284,146972,174328,0,0,502770,222214,0,39336,16849,12439,0,0,0,10048,0,650,242
2071,58844,29455,27474,0,1915,0,0,0,4993,2427,1430,0,0,0,1136,0,110,41
2072,16395951,3105899,1774294,0,104340,4271826,7139592,0,656418,299923,175742,0,0,0,180753,0,3431,2159
2073,15755991,3110853,1530638,0,145603,4022715,6946182,0,646841,278723,200280,0,0,0,167838,0,3283,2039
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,141511,14849,68827,0,822,57013,0,0,642,420,17,0,0,0,205,0,4366,3081
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,267161,139808,82932,0,44421,0,0,0,38875,23504,1452,0,0,0,13919,0,77,28
2079,4758492,630009,370660,0,86989,1170077,2500757,0,165347,77148,42237,0,0,0,45962,0,1881,877
2080,11810597,1810365,874281,0,297951,2970440,5857560,0,426758,182403,134625,0,0,0,109730,0,2395,1299
2081,3041122,411601,277439,0,13660,1176867,1161555,0,85083,41985,18098,0,0,0,25000,0,1040,437
2082,9595300,1243200,582448,0,0,2275669,5493983,0,336661,153275,91197,0,0,0,92189,0,2089,984
2083,1621563,231503,164138,0,7020,689422,529480,0,62244,25101,22440,0,0,0,14703,0,845,340
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,9279184,1050331,1179389,0,8166,2173186,4868112,0,251787,117981,63139,0,0,0,70667,0,2421,1239
2086,5407040,623435,429331,0,50854,1993552,2309868,0,151689,76007,30187,0,0,0,45495,0,1076,435
2087,1623,1292,283,0,48,0,0,0,371,93,233,0,0,0,45,0,1,0
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,3524605,333199,283198,0,0,956460,1951748,0,101116,49521,22323,0,0,0,29272,0,1611,671
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,909049,199731,168484,0,1490,434596,104748,0,79297,25208,38817,0,0,0,15272,0,447,178
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
