"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,6342,20849598,18330030,2519568,754530,506300,1258738,3795,151,3644,3841,192,3649,0
2011,7568,7568,7578,6343,20595896,18639093,1956803,248116,329897,1378790,3839,157,3682,3885,197,3688,10558
2012,7568,7568,7578,6321,28259964,23720137,4539827,2319372,900581,1319874,2454,195,2259,2496,231,2265,0
2013,7568,7568,7578,6324,20500088,17797318,2702770,630586,625226,1446958,3330,168,3162,3374,204,3170,2928973
2014,7568,7568,7578,6621,10123055,9545167,577888,13919,95782,468187,5736,131,5605,5758,147,5611,577
2015,7568,7568,7578,6322,39744370,34324589,5419781,1649639,929112,2841030,373,195,178,409,231,178,15200
2016,7568,7568,7578,6626,10189192,9428302,760890,93005,172214,495671,5724,124,5600,5745,142,5603,752
2017,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,38,7540,0
2018,7568,7568,7578,6322,24299725,21639427,2660298,669879,437693,1552726,2633,192,2441,2673,226,2447,2981783
2019,7568,7568,7578,6286,3389217,3004755,384462,145181,63149,176132,499,183,316,546,229,317,35760368
2020,7568,7568,7578,6268,24889104,21804583,3084521,906677,648415,1529429,3064,164,2900,3113,208,2905,0
2021,7568,7568,7578,6432,16334856,14148759,2186097,832298,536127,817672,4612,144,4468,4668,192,4476,0
2022,7568,7568,7578,6480,12074310,11078526,995784,163844,213606,618334,5383,127,5256,5417,155,5262,0
2023,7568,7568,7578,6327,18291060,16436164,1854896,264441,389864,1200591,4258,156,4102,4306,196,4110,0
2024,7568,7568,7578,6299,30555149,25525199,5029950,2078404,855267,2096279,1977,189,1788,2023,230,1793,342830
2025,7568,7568,7578,6322,28991128,24374236,4616892,1810523,1048934,1757435,1339,199,1140,1379,235,1144,5442812
2026,7568,7568,7578,6698,9244998,8455465,789533,90749,176581,522203,5895,129,5766,5915,145,5770,0
2027,7568,7568,7578,6330,38477538,31631784,6845754,3671030,1263616,1911108,605,191,414,643,228,415,0
2028,7568,7568,7578,6430,16285122,15945583,339539,103947,76463,159129,4621,141,4480,4677,190,4487,0
2029,7568,7568,7578,6340,10834324,9773127,1061197,148390,283565,629242,4613,157,4456,4660,198,4462,5519473
2030,7568,7568,7578,7387,1735164,1393592,341572,26532,93227,221813,7254,64,7190,7255,57,7198,0
2031,7568,7568,7578,6347,18915498,16354420,2561078,512683,574440,1473955,4145,146,3999,4193,189,4004,0
2032,7568,7568,7578,6304,28779408,24763738,4015670,1849812,1032713,1133145,2360,190,2170,2406,231,2175,0
2033,7568,7568,7578,6707,8172954,7606578,566376,89524,140212,336640,6089,125,5964,6106,135,5971,0
2034,7568,7568,7578,6322,38869884,32800774,6069110,3180127,1084701,1804282,534,191,343,569,227,342,0
2035,7568,7568,7578,6309,29607134,23173749,6433385,3359425,1245957,1828003,1462,195,1267,1504,234,1270,4147839
2036,7568,7568,7578,6639,9924696,8931129,993567,180390,237739,575438,5772,112,5660,5794,129,5665,0
2037,7568,7568,7578,6323,36311346,30111014,6200332,2738248,1099423,2362661,997,206,791,1031,240,791,0
2038,7568,7568,7578,6335,21046923,19107395,1939528,434778,328847,1175903,3080,172,2908,3122,208,2914,3764613
2039,7568,7568,7578,6344,23059998,20043318,3016680,1116736,591021,1308923,3395,165,3230,3441,207,3234,0
2040,7568,7568,7578,6357,14378652,13129803,1248849,150784,300876,797189,4966,156,4810,5013,195,4818,0
2041,7568,7568,7578,6886,6188133,5725890,462243,49385,93945,318913,6395,120,6275,6417,137,6280,295622
2042,7568,7568,7578,6294,15429269,13773641,1655628,331625,407522,916481,4099,154,3945,4154,200,3954,3757705
2043,7568,7568,7578,6543,10615262,9681439,933823,157212,222563,554048,5426,96,5330,5446,110,5336,1224592
2044,7568,7568,7578,6306,29017026,24642086,4374940,1725506,891490,1757944,2317,193,2124,2361,232,2129,0
2045,7568,7568,7578,6326,21529296,18279659,3249637,1592030,736403,921204,3672,167,3505,3715,202,3513,0
2046,7568,7568,7578,6323,24441929,20236062,4205867,2269052,1080093,856722,2718,188,2530,2758,222,2536,2367528
2047,7568,7568,7578,7578,0,0,0,0,0,0,7568,21,7547,7578,24,7554,0
2048,7568,7568,7578,6322,32842747,26186158,6656589,3742120,1348317,1566152,190,190,0,226,226,0,7946846
2049,7568,7568,7578,6322,38936196,34429286,4506910,2569602,860270,1077038,522,193,329,560,229,331,0
2050,7568,7568,7578,6324,10077579,8747869,1329710,380175,304730,644805,3203,177,3026,3247,215,3032,14094926
2051,7568,7568,7578,6521,6948399,6281769,666630,134850,177115,354665,5500,129,5371,5535,162,5373,4503129
2052,7568,7568,7578,6741,8190531,7273442,917089,147417,212162,557510,5952,117,5835,5974,133,5841,743101
2053,7568,7568,7578,6325,16564687,14698992,1865695,518744,357837,989114,3769,172,3597,3812,209,3603,4446170
2054,7568,7568,7578,6285,34682364,29165965,5516399,2784422,1098123,1633854,620,181,439,669,228,441,3716300
2055,7568,7568,7578,7458,434986,279786,155200,43464,45545,66191,7376,50,7326,7385,51,7334,626006
2056,7568,7568,7578,6516,11532762,10539250,993512,192181,260847,540484,5481,110,5371,5512,134,5378,0
2057,7568,7568,7578,6343,12224830,10839466,1385364,250763,419874,714727,4255,162,4093,4296,199,4097,6106088
