"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2067,7568,7568,7578,6283,34691559,28100176,6591383,3410496,1365012,1815875,1221,185,1036,1267,229,1038,381963
2068,7568,7568,7578,6324,36316872,31323709,4993163,1750251,864766,2378146,996,203,793,1032,238,794,0
2069,7568,7568,7578,6440,15664879,13703025,1961854,522019,388369,1051466,4209,128,4081,4263,178,4085,2906882
2070,7568,7568,7578,6330,31763448,26392786,5370662,2365722,1344667,1660273,1820,194,1626,1860,229,1631,0
2071,7568,7568,7578,7569,77364,46763,30601,4299,7874,18428,7554,54,7500,7564,63,7501,0
2072,7568,7568,7578,6322,40185072,33271287,6913785,4058640,1287422,1567723,296,198,98,331,233,98,0
2073,7568,7568,7578,6322,40145874,32865105,7280769,4072111,1420790,1787868,191,191,0,227,227,0,619428
2074,7568,7568,7578,6323,1093630,1035421,58209,13931,14490,29788,994,189,805,1032,223,809,35327310
2075,7568,7568,7578,6344,17240522,14574482,2666040,1232066,519804,914170,2746,166,2580,2792,207,2585,9432973
2076,7568,7568,7578,6276,39124080,31609567,7514513,4676930,1306481,1531102,488,186,302,533,230,303,0
2077,7568,7568,7578,7023,40815036,34196578,6618458,3004615,1457145,2156698,182,182,0,214,214,0,0
2078,7568,7568,7578,7520,484400,285302,199098,31526,62701,104871,7472,37,7435,7482,41,7441,46096
2079,7568,7568,7578,7576,13188,7633,5555,423,1599,3533,7565,10,7555,7575,13,7562,3390
2080,7568,7568,7578,7207,3672457,3278479,393978,59691,99954,234333,6903,75,6828,6921,87,6834,2333
2081,7568,7568,7578,6322,34761717,30383525,4378192,2985084,881944,511164,193,190,3,229,226,3,5997457
2082,7568,7568,7578,6330,32012118,27394334,4617784,1634065,1032846,1950873,1775,187,1588,1818,225,1593,0
2083,7568,7568,7578,7202,3685842,3466854,218988,538,45468,172982,6901,80,6821,6929,99,6830,0
2084,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,12,7566,0
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,66,7502,7578,72,7506,0
2086,7568,7568,7578,6542,12588228,11508273,1079955,190060,286498,603397,5290,115,5175,5315,132,5183,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,46,7522,7578,50,7528,0
2088,7568,7568,7578,6309,20984990,17923268,3061722,1801669,531681,728372,250,189,61,291,230,61,19499033
2089,7568,7568,7578,6277,39289860,30398636,8891224,6156132,1585601,1149491,458,189,269,503,233,270,0
2090,7568,7568,7578,6324,29072892,24510041,4562851,3023223,880267,659361,1401,191,1210,1442,226,1216,5017756
2091,7568,7568,7578,6539,15743574,13825689,1917885,481638,411803,1024444,4719,151,4568,4746,176,4570,0
2092,7568,7568,7578,6267,40582944,31777320,8805624,5831663,1784864,1189097,224,189,35,268,233,35,0
2093,7568,7568,7578,6285,29564100,24537548,5026552,3025984,1022050,978518,2218,170,2048,2263,211,2052,0
2094,7568,7568,7578,7183,9194803,7713499,1481304,618363,419275,443666,5734,113,5621,5753,124,5629,941789
2095,7568,7568,7578,7282,3039300,2507359,531941,130381,154171,247389,7018,84,6934,7012,72,6940,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,14,7554,7578,16,7562,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,39,7529,7578,46,7532,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,37,7541,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,20,7548,7578,21,7557,0
