"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2064,32477435,10412948,5428089,0,2142957,7138335,7355106,0,1549171,836378,210171,0,0,0,502622,0,7374,6092
2065,31196721,10425231,4764729,0,476098,7915544,7615119,0,1179977,638519,157657,0,0,0,383801,0,7162,5880
2066,16521060,3940847,1952285,0,2008640,4159057,4460231,0,425917,266697,0,0,0,0,159220,0,7093,5770
2067,28100176,8175041,5141578,0,1845839,5847860,7089858,0,1365012,686374,265458,0,0,0,413180,0,6347,5016
2068,31323709,9480516,5037243,0,1810249,7485867,7509834,0,864766,441919,157004,0,0,0,265843,0,6572,5292
2069,13703025,2733300,949275,0,717779,3633535,5669136,0,388369,211427,50382,0,0,0,126560,0,3359,2177
2070,26392786,7201482,4081052,0,1674033,6191633,7244586,0,1344667,542087,474391,0,0,0,328189,0,5748,4470
2071,46763,30642,10164,0,5957,0,0,0,7874,4001,1736,0,0,0,2137,0,14,5
2072,33271287,10247482,4067702,0,3397639,7927058,7631406,0,1287422,730574,118203,0,0,0,438645,0,7272,5991
2073,32865105,10118488,5400543,0,3754893,6519626,7071555,0,1420790,744850,228087,0,0,0,447853,0,7377,6095
2074,1035421,91436,122324,0,47168,282721,491772,0,14490,5753,5788,0,0,0,2949,0,6574,5291
2075,14574482,3445102,1468656,0,1192408,3707472,4760844,0,519804,304788,32677,0,0,0,182339,0,4822,3552
2076,31609567,9495139,3986430,0,5073040,6081146,6973812,0,1306481,816516,827,0,0,0,489138,0,7080,5743
2077,34196578,10540881,6693232,0,2778808,7021961,7161696,0,1457145,633079,441499,0,0,0,382567,0,7386,6809
2078,285302,194941,76656,0,13705,0,0,0,62701,26539,20298,0,0,0,15864,0,96,38
2079,7633,5201,1378,0,1054,0,0,0,1599,399,1015,0,0,0,185,0,3,1
2080,3278479,638555,249835,0,168041,1387622,834426,0,99954,53276,14950,0,0,0,31728,0,665,286
2081,30383525,8557384,3628537,0,5648896,6061587,6487121,0,881944,465202,137370,0,0,0,279372,0,7375,6093
2082,27394334,7769711,4491300,0,1462392,6420819,7250112,0,1032846,428447,345082,0,0,0,259317,0,5793,4512
2083,3466854,539538,446320,0,184014,1545446,751536,0,45468,19603,14290,0,0,0,11575,0,667,273
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,11508273,1675853,1065225,0,724422,2782021,5260752,0,286498,125562,85458,0,0,0,75478,0,2278,1227
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,17923268,4650387,2216888,0,3224394,3786027,4045572,0,531681,332603,364,0,0,0,198714,0,7318,6018
2089,30398636,8980964,4720899,0,3443039,6373864,6879870,0,1585601,963825,43922,0,0,0,577854,0,7110,5774
2090,24510041,5614341,3182031,0,3395549,5704714,6613406,0,880267,531519,30317,0,0,0,318431,0,6167,4882
2091,13825689,2896720,1683885,0,653124,3193058,5398902,0,411803,220266,59515,0,0,0,132022,0,2849,1793
2092,31777320,9231876,4674067,0,2528735,7738866,7603776,0,1784864,953951,257264,0,0,0,573649,0,7344,5999
2093,24537548,5574617,3861025,0,2615200,5590258,6896448,0,1022050,591207,76317,0,0,0,354526,0,5350,4022
2094,7713499,1383051,1122579,0,395280,2025541,2787048,0,419275,212764,78978,0,0,0,127533,0,1834,1430
2095,2507359,596510,460072,0,172879,1056858,221040,0,154171,73520,36827,0,0,0,43824,0,550,270
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
