"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2077,7568,7568,7578,7023,40815036,34196578,6618458,3004615,1457145,2156698,182,182,0,214,214,0,0,2077,34196578,10540881,6693232,0,2778808,7021961,7161696,0,1457145,633079,441499,0,0,0,382567,0,7386,6809
2078,7568,7568,7578,7520,484400,285302,199098,31526,62701,104871,7472,37,7435,7482,41,7441,46096,2078,285302,194941,76656,0,13705,0,0,0,62701,26539,20298,0,0,0,15864,0,96,38
2079,7568,7568,7578,7576,13188,7633,5555,423,1599,3533,7565,10,7555,7575,13,7562,3390,2079,7633,5201,1378,0,1054,0,0,0,1599,399,1015,0,0,0,185,0,3,1
2080,7568,7568,7578,7207,3672457,3278479,393978,59691,99954,234333,6903,75,6828,6921,87,6834,2333,2080,3278479,638555,249835,0,168041,1387622,834426,0,99954,53276,14950,0,0,0,31728,0,665,286
2081,7568,7568,7578,6322,34761717,30383525,4378192,2985084,881944,511164,193,190,3,229,226,3,5997457,2081,30383525,8557384,3628537,0,5648896,6061587,6487121,0,881944,465202,137370,0,0,0,279372,0,7375,6093
2082,7568,7568,7578,6330,32012118,27394334,4617784,1634065,1032846,1950873,1775,187,1588,1818,225,1593,0,2082,27394334,7769711,4491300,0,1462392,6420819,7250112,0,1032846,428447,345082,0,0,0,259317,0,5793,4512
2083,7568,7568,7578,7202,3685842,3466854,218988,538,45468,172982,6901,80,6821,6929,99,6830,0,2083,3466854,539538,446320,0,184014,1545446,751536,0,45468,19603,14290,0,0,0,11575,0,667,273
2084,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,12,7566,0,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,66,7502,7578,72,7506,0,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,7568,7568,7578,6542,12588228,11508273,1079955,190060,286498,603397,5290,115,5175,5315,132,5183,0,2086,11508273,1675853,1065225,0,724422,2782021,5260752,0,286498,125562,85458,0,0,0,75478,0,2278,1227
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,46,7522,7578,50,7528,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,7568,7568,7578,6309,20984990,17923268,3061722,1801669,531681,728372,250,189,61,291,230,61,19499033,2088,17923268,4650387,2216888,0,3224394,3786027,4045572,0,531681,332603,364,0,0,0,198714,0,7318,6018
2089,7568,7568,7578,6277,39289860,30398636,8891224,6156132,1585601,1149491,458,189,269,503,233,270,0,2089,30398636,8980964,4720899,0,3443039,6373864,6879870,0,1585601,963825,43922,0,0,0,577854,0,7110,5774
2090,7568,7568,7578,6324,29072892,24510041,4562851,3023223,880267,659361,1401,191,1210,1442,226,1216,5017756,2090,24510041,5614341,3182031,0,3395549,5704714,6613406,0,880267,531519,30317,0,0,0,318431,0,6167,4882
2091,7568,7568,7578,6539,15743574,13825689,1917885,481638,411803,1024444,4719,151,4568,4746,176,4570,0,2091,13825689,2896720,1683885,0,653124,3193058,5398902,0,411803,220266,59515,0,0,0,132022,0,2849,1793
2092,7568,7568,7578,6267,40582944,31777320,8805624,5831663,1784864,1189097,224,189,35,268,233,35,0,2092,31777320,9231876,4674067,0,2528735,7738866,7603776,0,1784864,953951,257264,0,0,0,573649,0,7344,5999
2093,7568,7568,7578,6285,29564100,24537548,5026552,3025984,1022050,978518,2218,170,2048,2263,211,2052,0,2093,24537548,5574617,3861025,0,2615200,5590258,6896448,0,1022050,591207,76317,0,0,0,354526,0,5350,4022
2094,7568,7568,7578,7183,9194803,7713499,1481304,618363,419275,443666,5734,113,5621,5753,124,5629,941789,2094,7713499,1383051,1122579,0,395280,2025541,2787048,0,419275,212764,78978,0,0,0,127533,0,1834,1430
2095,7568,7568,7578,7282,3039300,2507359,531941,130381,154171,247389,7018,84,6934,7012,72,6940,0,2095,2507359,596510,460072,0,172879,1056858,221040,0,154171,73520,36827,0,0,0,43824,0,550,270
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,14,7554,7578,16,7562,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,39,7529,7578,46,7532,0,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,37,7541,0,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,20,7548,7578,21,7557,0,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
