"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,21220692,6109427,3631712,0,752050,4977837,5749666,0,821286,491562,35366,0,0,0,294358,0,6251,4943
2011,16835633,5233849,2218594,0,774997,4154433,4453760,0,960355,529146,113674,0,0,0,317535,0,6668,5369
2012,21490796,5042216,2216395,0,869733,5941034,7421418,0,787280,410638,129775,0,0,0,246867,0,4547,3258
2013,31577913,10042892,5573482,0,872534,7584697,7504308,0,1243409,436823,540821,0,0,0,265765,0,6689,5409
2014,236228,180118,54544,0,1566,0,0,0,47990,26338,5968,0,0,0,15684,0,77,28
2015,28225505,9003452,2449144,0,2419265,7080877,7272767,0,2044161,934673,545279,0,0,0,564209,0,7238,5955
2016,377372,227537,97558,0,7585,44692,0,0,35959,22602,0,0,0,0,13357,0,171,67
2017,2063194,349880,157836,0,65839,1036630,453009,0,71894,29684,24686,0,0,0,17524,0,647,256
2018,18615380,4046561,2048750,0,161143,4976190,7382736,0,907546,406018,256622,0,0,0,244906,0,3994,2708
2019,6804185,1029320,494323,0,393,1810079,3470070,0,151778,58746,57844,0,0,0,35188,0,2446,1296
2020,1790157,463776,316297,0,109935,811733,88416,0,46663,16884,19737,0,0,0,10042,0,360,159
2021,1092327,336969,150866,0,91623,507343,5526,0,46652,19788,15208,0,0,0,11656,0,233,93
2022,6664684,919037,299013,0,170124,1789604,3486906,0,199908,96607,45594,0,0,0,57707,0,1339,607
2023,15883703,3064930,1130974,0,500105,4202830,6984864,0,579212,260959,161064,0,0,0,157189,0,3282,2030
2024,32156413,10173568,4719768,0,1330313,8212942,7719822,0,1109961,569770,197564,0,0,0,342627,0,6946,5652
2025,12513037,1636036,645654,0,552563,3445456,6233328,0,300604,102091,136784,0,0,0,61729,0,2440,1302
2026,1407813,422998,149448,0,35728,716749,82890,0,92716,43181,23743,0,0,0,25792,0,317,126
2027,23787558,5131741,3018899,0,2074140,6130884,7431894,0,889812,497383,93928,0,0,0,298501,0,5194,3911
2028,11954697,1969223,972139,0,90721,3186712,5735902,0,400733,162975,139416,0,0,0,98342,0,2938,1702
2029,4376885,551693,254667,0,50821,1190495,2329209,0,100302,51955,17713,0,0,0,30634,0,1758,822
2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,6008924,886126,408028,0,0,2123076,2591694,0,130822,61772,32322,0,0,0,36728,0,1190,512
2032,14832227,4080015,1805260,0,655747,3850282,4440923,0,471720,261589,53455,0,0,0,156676,0,6260,4983
2033,15883746,2935857,1755298,0,271737,4268255,6652599,0,676044,360829,98545,0,0,0,216670,0,3960,2661
2034,3098471,497458,332522,0,0,1393637,874854,0,73613,36821,14895,0,0,0,21897,0,745,287
2035,13608006,1758074,1142892,0,442863,3345625,6918552,0,288354,158635,34815,0,0,0,94904,0,2686,1445
2036,7264136,1044136,669840,0,4214,1905626,3640320,0,165896,81408,35991,0,0,0,48497,0,2855,1594
2037,7633991,941310,646809,0,197557,2167999,3680316,0,112838,61952,13927,0,0,0,36959,0,1484,670
2038,126251,74393,31989,0,19869,0,0,0,20203,11259,2346,0,0,0,6598,0,135,51
2039,6786008,796057,638018,0,115014,2136833,3100086,0,76929,31851,25989,0,0,0,19089,0,1292,550
2040,4725665,629692,441199,0,153528,1777134,1724112,0,71814,34227,17380,0,0,0,20207,0,917,387
2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,16619801,2941229,1467416,0,405157,4627725,7178274,0,486917,247597,90572,0,0,0,148748,0,3402,2127
2045,12008410,1542368,750735,0,5192,3089967,6620148,0,404513,219633,53335,0,0,0,131545,0,2452,1246
2046,12192740,1714995,696648,0,194033,3215586,6371478,0,494140,165885,227459,0,0,0,100796,0,2450,1274
2047,13745249,2036923,1084063,0,5627,3700084,6918552,0,448451,181501,157183,0,0,0,109767,0,2762,1519
2048,4993359,797016,362168,0,15722,1949378,1869075,0,177891,101050,16558,0,0,0,60283,0,1077,485
2049,4965077,678608,519957,0,204,1909572,1856736,0,130315,64646,26994,0,0,0,38675,0,991,408
2050,5083609,759147,335886,0,175221,2083717,1729638,0,180415,58620,86296,0,0,0,35499,0,1011,447
2051,1254939,365087,166262,0,97748,599717,26125,0,97230,31967,46075,0,0,0,19188,0,292,119
2052,701197,342918,147738,0,84469,126072,0,0,85793,39512,22722,0,0,0,23559,0,182,69
2053,1305581,142821,160778,0,12833,375049,614100,0,23429,10002,8237,0,0,0,5190,0,2929,1761
2054,888721,321295,97154,0,89600,380672,0,0,70525,34297,15864,0,0,0,20364,0,208,83
2055,14033368,1869493,743816,0,1455915,3797791,6166353,0,169025,97677,13215,0,0,0,58133,0,3185,1909
2056,10494133,1304528,1042715,0,20824,2519976,5606090,0,271335,140204,47468,0,0,0,83663,0,2476,1274
2057,5439607,569821,421163,0,0,1398135,3050488,0,157552,44047,86854,0,0,0,26651,0,1705,733
2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,12349,6475,2073,0,3801,0,0,0,926,272,537,0,0,0,117,0,3,1
2061,8955583,1225638,511902,0,337937,2335236,4544870,0,292053,163891,30322,0,0,0,97840,0,2346,1262
2062,13274435,1701121,1063453,0,365148,3302527,6842186,0,404732,180803,115151,0,0,0,108778,0,2718,1470
2063,17689957,3793001,1678968,0,144954,4883708,7189326,0,995594,374951,393348,0,0,0,227295,0,3786,2514
2064,4800,3726,860,0,214,0,0,0,778,244,406,0,0,0,128,0,2,1
2065,18526,11359,7167,0,0,0,0,0,3038,1080,1533,0,0,0,425,0,7,3
2066,2261163,539403,429480,0,171507,960519,160254,0,117768,26952,74379,0,0,0,16437,0,459,207
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,7062,4144,1872,0,1046,0,0,0,745,248,363,0,0,0,134,0,2,0
2070,1718911,272832,187196,0,47893,856108,354882,0,58490,25659,17721,0,0,0,15110,0,603,233
2071,2118,1526,379,0,213,0,0,0,220,77,104,0,0,0,39,0,1,0
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,2986908,452888,192928,0,1685,1407392,932015,0,129647,49575,50473,0,0,0,29599,0,782,304
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,230428,122981,72666,0,34781,0,0,0,25925,9960,10049,0,0,0,5916,0,63,23
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,224730,104370,85799,0,34561,0,0,0,41332,12053,21988,0,0,0,7291,0,60,23
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,2937077,263724,317273,0,17709,904131,1434240,0,64983,23266,28200,0,0,0,13517,0,1370,556
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,13063,8984,4058,0,21,0,0,0,4118,1358,2332,0,0,0,428,0,10,4
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,2710515,284032,285625,0,21808,671385,1447665,0,120095,47703,44191,0,0,0,28201,0,1914,906
2088,163818,95628,68190,0,0,0,0,0,48290,15692,23123,0,0,0,9475,0,69,26
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,735827,181471,90484,0,12116,395596,56160,0,80761,17685,52127,0,0,0,10949,0,404,156
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
