"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2064,10954,7353,2290,0,1311,0,0,0,612,422,0,0,0,0,190,0,3,1
2065,23028869,5978306,2371936,0,1717346,5882475,7078806,0,1127391,548117,249150,0,0,0,330124,0,5120,3854
2066,32048577,10711174,4571148,0,1424867,7787346,7554042,0,1745266,842773,394500,0,0,0,507993,0,7331,6729
2067,2394765,628367,564894,0,188049,897409,116046,0,126372,28194,80972,0,0,0,17206,0,489,244
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,30834997,9735001,5478954,0,2257774,6245780,7117488,0,1623039,803527,335570,0,0,0,483942,0,7013,5733
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,33748556,9229196,6542387,0,4374683,6805310,6796980,0,1424509,695120,310831,0,0,0,418558,0,7354,6008
2072,13728656,2690445,1486025,0,878390,3109114,5564682,0,545533,240684,159877,0,0,0,144972,0,2884,1808
2073,108541,70371,15332,0,22838,0,0,0,14478,7194,3187,0,0,0,4097,0,30,20
2074,19007646,5168235,2210298,0,839513,4451278,6338322,0,905929,342494,355737,0,0,0,207698,0,4074,2877
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,1823745,589902,233433,0,21403,851909,127098,0,92315,57799,267,0,0,0,34249,0,415,196
2078,32920650,9013817,5722952,0,2967502,7601551,7614828,0,1666941,780355,415874,0,0,0,470712,0,7354,6074
2079,11384384,2102159,1128419,0,1089331,2417109,4647366,0,368403,163230,107140,0,0,0,98033,0,2303,1344
2080,21337852,5574299,2413966,0,976898,5398877,6973812,0,1117610,547986,239695,0,0,0,329929,0,4733,3480
2081,13418339,3191663,1540010,0,697293,3627448,4361925,0,560749,285244,104177,0,0,0,171328,0,5421,4091
2082,25367881,6439849,2847632,0,3009460,6037240,7033700,0,978346,537495,118121,0,0,0,322730,0,5801,4529
2083,21654554,6415660,3315446,0,1537934,4965749,5419765,0,1166127,660688,109202,0,0,0,396237,0,7099,5816
2084,32799640,9875509,6504087,0,2545894,6679298,7194852,0,1351711,620675,356641,0,0,0,374395,0,7104,5822
2085,67362,35167,17686,0,14509,0,0,0,6820,3060,2341,0,0,0,1419,0,18,7
2086,30522314,9515576,5814151,0,925289,6909435,7357863,0,1257698,603289,290831,0,0,0,363578,0,7194,5852
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,4290424,709888,477757,0,253047,1367504,1482228,0,114686,47199,39397,0,0,0,28090,0,1278,652
2089,13286454,3152515,1165983,0,463062,3443078,5061816,0,347700,217637,0,0,0,0,130063,0,2760,2286
2090,22098830,5643600,3181472,0,1530964,5621835,6120959,0,959131,498818,160557,0,0,0,299756,0,6317,5008
2091,1148865,365039,229701,0,104990,449135,0,0,101219,57105,10370,0,0,0,33744,0,317,142
2092,19887456,4782684,3219164,0,1054705,4607148,6223755,0,1248960,357145,672774,0,0,0,219041,0,4823,3557
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,4420482,965885,517308,0,458667,1588936,889686,0,129952,79417,3445,0,0,0,47090,0,909,459
2095,14832632,4332231,2350995,0,1705042,3018060,3426304,0,820411,402483,175903,0,0,0,242025,0,7386,6044
2096,6378,4230,1650,0,498,0,0,0,1103,292,667,0,0,0,144,0,2,1
2097,11937,9389,2064,0,484,0,0,0,3659,810,2515,0,0,0,334,0,5,1
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,11892,2671,9027,0,194,0,0,0,0,0,0,0,0,0,0,0,13,5
