"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,37,7531,7578,40,7538,0
2068,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,33,7545,0
2069,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,15,7563,0
2070,7568,7568,7578,7576,4320,2764,1556,392,116,1048,7566,45,7521,7575,48,7527,6732
2071,7568,7568,7578,6451,13732110,12348124,1383986,406580,385734,591672,5083,150,4933,5129,187,4942,0
2072,7568,7568,7578,6422,11765948,10582757,1183191,424299,404655,354237,5082,123,4959,5136,172,4964,1978602
2073,7568,7568,7578,6510,8279460,7320386,959074,299647,272916,386511,5244,127,5117,5270,146,5124,4583963
2074,7568,7568,7578,6346,13540368,11959466,1580902,337538,493180,750184,4389,153,4236,4436,195,4241,4042589
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,42,7526,7578,47,7531,0
2076,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,33,7545,0
2077,7568,7568,7578,7578,0,0,0,0,0,0,7568,14,7554,7578,15,7563,0
2078,7568,7568,7578,6346,5962416,5435418,526998,115126,160105,251767,4195,181,4014,4239,219,4020,12727922
2079,7568,7568,7578,7578,0,0,0,0,0,0,7568,18,7550,7578,23,7555,0
2080,7568,7568,7578,7344,665286,530970,134316,40740,35255,58321,7205,78,7127,7208,74,7134,1344319
2081,7568,7568,7578,6345,12275238,10920454,1354784,413769,374384,566631,4708,149,4559,4753,187,4566,3544364
2082,7568,7568,7578,7424,833408,594718,238690,52580,72447,113663,7309,105,7204,7318,109,7209,597826
2083,7568,7568,7578,7338,1604321,1267920,336401,77587,89727,169087,7168,44,7124,7166,35,7131,606079
2084,7568,7568,7578,6465,1375899,1310110,65789,20705,12215,32869,5147,139,5008,5181,170,5011,12055671
2085,7568,7568,7578,6492,607359,576443,30916,12407,6004,12505,5557,117,5440,5589,148,5441,10557047
2086,7568,7568,7578,6350,4261007,3968031,292976,105546,97527,89903,4714,165,4549,4762,205,4557,11562295
2087,7568,7568,7578,7210,2953721,2589433,364288,40804,121616,201868,6925,75,6850,6941,84,6857,603213
2088,7568,7568,7578,7578,0,0,0,0,0,0,7568,37,7531,7578,41,7537,0
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,50,7518,7578,55,7523,0
2090,7568,7568,7578,7404,400236,302854,97382,28831,31554,36997,7288,63,7225,7296,63,7233,1147044
2091,7568,7568,7578,7574,0,0,0,0,0,0,7560,44,7516,7571,48,7523,44208
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,37,7541,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,36,7542,0
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,19,7549,7578,22,7556,0
2095,7568,7568,7578,7576,0,0,0,0,0,0,7566,48,7518,7575,52,7523,11052
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,41,7527,7578,46,7532,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,36,7532,7578,38,7540,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,36,7542,0
2099,7568,7534,7578,7543,1758,304,0,0,0,0,7532,81,7451,7542,88,7454,167292
