"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6305,28394724,23360399,5034325,2363694,899298,1771333,1317,188,1129,1363,231,1132,6163951,2010,23360399,6728928,3956249,0,824792,5489220,6361210,0,899298,539275,36912,0,0,0,323111,0,6251,4942
2011,7568,7568,7578,6310,23378774,18142465,5236309,3102018,1031786,1102505,857,188,669,900,228,672,13742201,2011,18142465,5670171,2351874,0,835287,4490399,4794734,0,1031786,569546,120449,0,0,0,341791,0,6711,5410
2012,7568,7568,7578,6323,27265284,23185040,4080244,1616501,859624,1604119,2634,175,2459,2676,213,2463,0,2012,23185040,5746410,2507568,0,1089624,6397916,7443522,0,859624,451431,136827,0,0,0,271366,0,4934,3647
2013,7568,7568,7578,6322,38195712,32619366,5576346,1694628,1267728,2613990,656,192,464,696,228,468,0,2013,32619366,10513047,5906502,0,923465,7760992,7515360,0,1267728,448331,546664,0,0,0,272733,0,6912,5626
2014,7568,7568,7578,7549,259722,143914,115808,19848,29185,66775,7521,76,7445,7532,80,7452,0,2014,143914,109836,33080,0,998,0,0,0,29185,16080,3551,0,0,0,9554,0,47,17
2015,7568,7568,7578,6322,37287247,28581816,8705431,5425314,2062611,1217506,245,191,54,281,227,54,3183421,2015,28581816,9219708,2463561,0,2488512,7136393,7273642,0,2062611,945525,546317,0,0,0,570769,0,7323,6041
2016,7568,7568,7578,7205,2372853,2097047,275806,6055,48166,221585,6890,110,6780,6911,126,6785,1381811,2016,2097047,434758,214177,0,13705,1005333,429074,0,48166,30309,0,0,0,0,17857,0,678,294
2017,7568,7568,7578,6934,4214314,3899819,314495,16523,88553,209419,6430,101,6329,6455,119,6336,2085128,2017,3899819,480047,218087,0,98392,1449228,1654065,0,88553,36050,31078,0,0,0,21425,0,1138,479
2018,7568,7568,7578,6322,26889516,22369811,4519705,1907596,1123046,1489063,2702,182,2520,2744,218,2526,0,2018,22369811,5676823,2790212,0,439432,6014296,7449048,0,1123046,508370,307960,0,0,0,306716,0,4866,3578
2019,7568,7568,7578,6422,8649864,7964310,685554,20848,168188,496518,4903,128,4775,4960,180,4780,6103146,2019,7964310,1217790,584578,0,1064,2175065,3985813,0,168188,65115,63931,0,0,0,39142,0,2665,1462
2020,7568,7568,7578,7172,4150026,3915105,234921,162,53065,181694,6817,84,6733,6852,112,6740,0,2020,3915105,601991,424516,0,147302,1641622,1099674,0,53065,19190,22376,0,0,0,11499,0,751,320
2021,7568,7568,7578,7210,3573636,3326781,246855,1450,56792,188613,6921,76,6845,6936,87,6849,1686,2021,3326781,488123,234766,0,133467,1426011,1044414,0,56792,23982,18527,0,0,0,14283,0,647,274
2022,7568,7568,7578,6484,13566330,12249827,1316503,199653,343055,773795,5113,118,4995,5146,148,4998,0,2022,12249827,1775376,558304,0,423276,3038503,6454368,0,343055,165671,77892,0,0,0,99492,0,2455,1338
2023,7568,7568,7578,6328,24496758,20935534,3561224,1210625,832802,1517797,3135,172,2963,3176,207,2969,0,2023,20935534,4997058,1735978,0,982018,5859848,7360632,0,832802,385047,215558,0,0,0,232197,0,4433,3152
2024,7568,7568,7578,6312,39671154,33292993,6378161,2478790,1096340,2803031,389,190,199,426,228,198,0,2024,33292993,10821183,4968699,0,1414173,8363590,7725348,0,1096340,565377,191087,0,0,0,339876,0,7179,5886
2025,7568,7568,7578,6361,16478532,15169397,1309135,108949,381187,818999,4586,135,4451,4635,179,4456,0,2025,15169397,2240538,889718,0,755561,4155040,7128540,0,381187,132566,168237,0,0,0,80384,0,2982,1726
2026,7568,7568,7578,6973,5829930,5333407,496523,21706,125134,349683,6513,79,6434,6536,96,6440,0,2026,5333407,695314,266647,0,63332,1738524,2569590,0,125134,57515,33136,0,0,0,34483,0,1055,437
2027,7568,7568,7578,6323,30340175,25575976,4764199,2325618,955900,1482681,2070,200,1870,2109,235,1874,41773,2027,25575976,5828484,3228626,0,2419334,6600750,7498782,0,955900,535764,98548,0,0,0,321588,0,5498,4214
2028,7568,7568,7578,6337,17836065,15675215,2160850,462036,564008,1134806,3932,166,3766,3979,204,3775,2263501,2028,15675215,3094461,1459322,0,212211,4325853,6583368,0,564008,233800,189046,0,0,0,141162,0,3636,2358
2029,7568,7568,7578,6500,6491059,5890516,600543,78337,139556,382650,5330,122,5208,5353,142,5211,5904311,2029,5890516,796254,329352,0,77310,1548724,3138876,0,139556,72793,23514,0,0,0,43249,0,2238,1147
