"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,6305,28394724,23360399,5034325,2363694,899298,1771333,1317,188,1129,1363,231,1132,6163951
2011,7568,7568,7578,6310,23378774,18142465,5236309,3102018,1031786,1102505,857,188,669,900,228,672,13742201
2012,7568,7568,7578,6323,27265284,23185040,4080244,1616501,859624,1604119,2634,175,2459,2676,213,2463,0
2013,7568,7568,7578,6322,38195712,32619366,5576346,1694628,1267728,2613990,656,192,464,696,228,468,0
2014,7568,7568,7578,7549,259722,143914,115808,19848,29185,66775,7521,76,7445,7532,80,7452,0
2015,7568,7568,7578,6322,37287247,28581816,8705431,5425314,2062611,1217506,245,191,54,281,227,54,3183421
2016,7568,7568,7578,7205,2372853,2097047,275806,6055,48166,221585,6890,110,6780,6911,126,6785,1381811
2017,7568,7568,7578,6934,4214314,3899819,314495,16523,88553,209419,6430,101,6329,6455,119,6336,2085128
2018,7568,7568,7578,6322,26889516,22369811,4519705,1907596,1123046,1489063,2702,182,2520,2744,218,2526,0
2019,7568,7568,7578,6422,8649864,7964310,685554,20848,168188,496518,4903,128,4775,4960,180,4780,6103146
2020,7568,7568,7578,7172,4150026,3915105,234921,162,53065,181694,6817,84,6733,6852,112,6740,0
2021,7568,7568,7578,7210,3573636,3326781,246855,1450,56792,188613,6921,76,6845,6936,87,6849,1686
2022,7568,7568,7578,6484,13566330,12249827,1316503,199653,343055,773795,5113,118,4995,5146,148,4998,0
2023,7568,7568,7578,6328,24496758,20935534,3561224,1210625,832802,1517797,3135,172,2963,3176,207,2969,0
2024,7568,7568,7578,6312,39671154,33292993,6378161,2478790,1096340,2803031,389,190,199,426,228,198,0
2025,7568,7568,7578,6361,16478532,15169397,1309135,108949,381187,818999,4586,135,4451,4635,179,4456,0
2026,7568,7568,7578,6973,5829930,5333407,496523,21706,125134,349683,6513,79,6434,6536,96,6440,0
2027,7568,7568,7578,6323,30340175,25575976,4764199,2325618,955900,1482681,2070,200,1870,2109,235,1874,41773
2028,7568,7568,7578,6337,17836065,15675215,2160850,462036,564008,1134806,3932,166,3766,3979,204,3775,2263501
2029,7568,7568,7578,6500,6491059,5890516,600543,78337,139556,382650,5330,122,5208,5353,142,5211,5904311
2030,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,32,7546,0
2031,7568,7568,7578,6496,12284298,11162351,1121947,63167,258528,800252,5345,126,5219,5368,144,5224,0
2032,7568,7568,7578,6322,20675358,17579209,3096149,1240916,535021,1320212,760,195,565,797,231,566,16983173
2033,7568,7568,7578,6315,20534216,17376793,3157423,1435468,743351,978604,3466,173,3293,3512,212,3300,2137955
2034,7568,7568,7578,6596,9119877,8435953,683924,54407,152476,477041,5771,118,5653,5796,133,5663,812605
2035,7568,7568,7578,6342,17053236,15562212,1491024,239610,334157,917257,4482,155,4327,4531,198,4333,0
2036,7568,7568,7578,6324,12085105,10844271,1240834,188858,266893,785083,3953,162,3791,3998,199,3799,7919307
2037,7568,7568,7578,6532,11886426,11009313,877113,50738,173732,652643,5417,119,5298,5440,136,5304,0
2038,7568,7568,7578,7290,833733,724672,109061,9486,24673,74902,7112,72,7040,7103,57,7046,1697216
2039,7568,7568,7578,6347,15960084,15071644,888440,16140,188318,683982,4678,145,4533,4727,184,4543,10056
2040,7568,7568,7578,6681,9361044,8790778,570266,12242,119604,438420,5874,105,5769,5901,123,5778,0
2041,7568,7568,7578,7578,0,0,0,0,0,0,7568,51,7517,7578,59,7519,0
2042,7568,7568,7578,7578,0,0,0,0,0,0,7568,47,7521,7578,52,7526,0
2043,7568,7568,7578,7577,9294,6692,2602,4,218,2380,7566,11,7555,7577,14,7563,1758
2044,7568,7568,7578,6333,20379888,17875024,2504864,626504,534767,1343593,3880,166,3714,3922,199,3723,0
2045,7568,7568,7578,6345,16743780,14586903,2156877,673099,545187,938591,4538,143,4395,4589,185,4404,0
2046,7568,7568,7578,6342,17075340,15153570,1921770,377319,673617,870834,4478,145,4333,4526,186,4340,0
2047,7568,7568,7578,6344,16583526,14893560,1689966,209209,488903,991854,4567,144,4423,4615,182,4433,0
2048,7568,7568,7578,6611,10708764,9388861,1319903,390432,318010,611461,5629,130,5499,5654,146,5508,6150
2049,7568,7568,7578,6555,10792278,9815176,977102,136190,243806,597106,5615,125,5490,5635,139,5496,0
2050,7568,7568,7578,6650,9797598,9046304,751294,58254,262310,430730,5795,123,5672,5823,141,5682,0
2051,7568,7568,7578,7097,4641740,4327862,313878,9508,107420,196950,6728,87,6641,6758,116,6642,100
2052,7568,7568,7578,7209,3541791,3189266,352525,10858,90591,251076,6927,54,6873,6947,68,6879,375
2053,7568,7568,7578,6323,2350447,2190685,159762,26271,38612,94879,3031,180,2851,3072,217,2855,22794066
2054,7568,7568,7578,7180,3752154,3484098,268056,13782,67116,187158,6889,73,6816,6920,100,6820,0
2055,7568,7568,7578,6324,17523569,16532462,991107,532340,222467,236300,3882,169,3713,3926,203,3723,2855268
2056,7568,7568,7578,6417,13171127,11849046,1322081,318050,332152,671879,4968,141,4827,5015,182,4833,1201597
2057,7568,7568,7578,6482,8420900,7681398,739502,73162,291472,374868,5412,118,5294,5446,144,5302,3510844
2058,7568,7568,7578,7578,4170,2674,1496,59,249,1188,7567,42,7525,7578,45,7533,1356
2059,7568,7568,7578,7578,0,0,0,0,0,0,7568,28,7540,7578,34,7544,0
2060,7568,7568,7578,7548,254196,182928,71268,7499,21273,42496,7522,36,7486,7531,42,7489,0
2061,7568,7568,7578,6339,15455359,13648726,1806633,693566,433270,679797,4317,156,4161,4362,193,4169,2518657
2062,7568,7568,7578,6334,18611544,16602447,2009097,580998,552905,875194,4189,161,4028,4234,202,4032,60810
2063,7568,7568,7578,6322,30365370,24707481,5657889,2617019,1521032,1519838,2073,193,1880,2112,229,1883,0
2064,7568,7568,7578,7566,87714,50302,37412,3863,11199,22350,7550,43,7507,7559,47,7512,11754
2065,7568,7568,7578,7526,387204,238383,148821,24993,47867,75961,7486,56,7430,7495,58,7437,65928
2066,7568,7568,7578,6900,7023546,6623494,400052,12030,163612,224410,6297,99,6198,6322,116,6206,0
2067,7568,7568,7578,7578,0,0,0,0,0,0,7568,46,7522,7578,53,7525,0
2068,7568,7568,7578,7578,0,0,0,0,0,0,7568,24,7544,7578,28,7550,0
2069,7568,7568,7578,7562,132624,84841,47783,6477,13049,28257,7544,43,7501,7553,48,7505,0
2070,7568,7568,7578,6639,6245919,5816811,429108,71937,122513,234658,5841,112,5729,5864,129,5735,3316323
2071,7568,7568,7578,7548,184632,112620,72012,10785,19578,41649,7519,48,7471,7530,50,7480,86142
2072,7568,7568,7578,7578,10450,6232,4218,1419,705,2094,7566,38,7528,7578,42,7536,602
2073,7568,7568,7578,6489,9940893,8887777,1053116,195002,350429,507685,5428,119,5309,5460,145,5315,1894141
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,34,7544,0
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,9,7559,7578,12,7566,0
2076,7568,7568,7578,7287,2557738,2311146,246592,2073,68854,175665,7105,85,7020,7106,79,7027,800
2077,7568,7568,7578,7578,0,0,0,0,0,0,7568,8,7560,7578,12,7566,0
2078,7568,7568,7578,7176,3829518,3556995,272523,12298,113623,146602,6875,87,6788,6904,111,6793,0
2079,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,11,7567,0
2080,7568,7568,7578,7567,93942,60907,33035,7390,10066,15579,7551,55,7496,7560,54,7506,0
2081,7568,7568,7578,6347,7234045,6663567,570478,98472,192120,279886,4771,149,4622,4820,189,4631,8242750
2082,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,27,7551,0
2083,7568,7568,7578,7557,98179,52240,45939,15407,17608,12924,7533,56,7477,7544,61,7483,95231
2084,7568,7568,7578,7576,8088,4346,3742,1501,938,1303,7566,44,7522,7575,51,7524,2964
2085,7568,7568,7578,7573,20527,13728,6799,4438,1248,1113,7560,23,7537,7570,28,7542,23681
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,37,7541,0
2087,7568,7568,7578,6493,3662965,3280344,382621,183651,139223,59747,5451,141,5310,5479,165,5314,8073752
2088,7568,7568,7578,7307,1841826,1536456,305370,35904,127988,141478,7142,71,7071,7135,62,7073,514662
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,38,7540,0
2090,7568,7568,7578,7380,774561,615862,158699,9443,86592,62664,7259,66,7193,7263,60,7203,936012
2091,7568,7568,7578,7578,0,0,0,0,0,0,7568,15,7553,7578,20,7558,0
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,25,7553,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,32,7536,7578,37,7541,0
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,25,7553,0
2095,7568,7568,7578,7578,0,0,0,0,0,0,7568,5,7563,7578,7,7571,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,0,7578,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,1,7567,7578,3,7575,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,19,7549,7578,23,7555,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,29,7539,7578,35,7543,0
