"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2036,7568,7568,7578,6310,24056077,20669121,3386956,1300081,567985,1518890,1841,195,1646,1882,232,1650,7610824,2036,20669121,5595813,2111599,0,1277422,5559917,6124370,0,567985,355382,0,0,0,0,212603,0,5727,4428
2037,7568,7568,7578,6294,29365164,25016203,4348961,1316800,765631,2266530,2254,193,2061,2302,237,2065,0,2037,25016203,6927335,3194583,0,509936,6907671,7476678,0,765631,414508,102138,0,0,0,248985,0,5314,3992
2038,7568,7568,7578,7333,2436966,2058925,378041,3841,93641,280559,7127,74,7053,7125,69,7056,0,2038,2058925,617155,227359,0,123687,980204,110520,0,93641,37913,32966,0,0,0,22762,0,441,208
2039,7568,7568,7578,6328,21577142,19989834,1587308,280794,290732,1015782,3659,177,3482,3700,210,3490,23992,2039,19989834,3393040,2008120,0,1437643,5486469,7664562,0,290732,142608,62382,0,0,0,85742,0,3909,2628
2040,7568,7568,7578,6345,13352762,12081869,1270893,145616,263976,861301,4469,167,4302,4513,205,4308,3787478,2040,12081869,1839974,1180440,0,59233,3363632,5638590,0,263976,149616,24812,0,0,0,89548,0,3099,1832
2041,7568,7568,7578,6323,28934136,25680775,3253361,1519241,586409,1147711,1428,196,1232,1466,229,1237,5008035,2041,25680775,7102093,2580801,0,3331384,6114793,6551704,0,586409,353079,22061,0,0,0,211269,0,6140,4857
2042,7568,7568,7578,6277,36692640,30363114,6329526,2789888,1431202,2108436,928,188,740,973,232,741,0,2042,30363114,9112078,5577977,0,905413,7241234,7526412,0,1431202,617177,441100,0,0,0,372925,0,6640,5304
2043,7568,7568,7578,6707,4779745,4460638,319107,6802,78574,233731,5952,93,5859,5978,110,5868,4169559,2043,4460638,551437,283074,0,44080,1288717,2293330,0,78574,31812,27769,0,0,0,18993,0,1616,729
2044,7568,7568,7578,6360,13682262,12782875,899387,317682,216766,364939,4532,154,4378,4578,196,4382,3106677,2044,12782875,1579754,985031,0,1000834,3227144,5990112,0,216766,122628,21181,0,0,0,72957,0,3036,1782
2045,7568,7568,7578,6290,30892409,26908460,3983949,1373011,822731,1788207,1439,190,1249,1489,235,1254,2980795,2045,26908460,7579189,3650338,0,1585740,6746037,7347156,0,822731,388791,199725,0,0,0,234215,0,6129,4801
2046,7568,7568,7578,6323,33846750,27200964,6645786,3011092,1290161,2344533,1443,194,1249,1484,232,1252,0,2046,27200964,8525738,2148888,0,1543389,7456537,7526412,0,1290161,699171,170806,0,0,0,420184,0,6125,4839
2047,7568,7568,7578,6324,21871908,18318066,3553842,1418646,880599,1254597,3610,181,3429,3653,216,3437,0,2047,18318066,3890815,1410696,0,371819,5245422,7399314,0,880599,437556,179827,0,0,0,263216,0,3958,2671
2048,7568,7568,7578,6312,22009684,19259982,2749702,1124449,547183,1078070,3538,173,3365,3584,214,3370,260096,2048,19259982,3568456,1918906,0,1298353,5052849,7421418,0,547183,342399,0,0,0,0,204784,0,4030,2728
2049,7568,7568,7578,6290,30177486,24560396,5617090,2967218,1413382,1236490,2107,188,1919,2155,232,1923,0,2049,24560396,6066412,3295873,0,1085023,6641936,7471152,0,1413382,648520,373229,0,0,0,391633,0,5461,4135
2050,7568,7568,7578,7571,40092,27452,12640,884,3013,8743,7556,37,7519,7567,42,7525,26220,2050,27452,15565,9444,0,2443,0,0,0,3013,1341,1179,0,0,0,493,0,12,4
2051,7568,7568,7578,7558,182358,115502,66856,3725,14579,48552,7535,34,7501,7546,39,7507,0,2051,115502,80013,30115,0,5374,0,0,0,14579,8143,1684,0,0,0,4752,0,33,12
2052,7568,7568,7578,7576,11052,7980,3072,6,567,2499,7566,67,7499,7575,71,7504,0,2052,7980,4692,2762,0,526,0,0,0,567,184,301,0,0,0,82,0,2,1
2053,7568,7568,7578,7443,1022892,796491,226401,2724,54453,169224,7348,45,7303,7357,51,7306,192828,2053,796491,350432,178957,0,22492,244610,0,0,54453,23815,16461,0,0,0,14177,0,220,86
2054,7568,7568,7578,6324,26359020,22477683,3881337,1771909,894649,1214779,2798,174,2624,2841,213,2628,0,2054,22477683,5311768,1904501,0,1522053,6306891,7432470,0,894649,454705,166440,0,0,0,273504,0,4770,3483
2055,7568,7568,7578,6322,31475212,26528012,4947200,2096847,1116506,1733847,1254,195,1059,1293,230,1063,3423515,2055,26528012,7718181,5269615,0,499939,6081980,6958297,0,1116506,474584,354983,0,0,0,286939,0,6314,5029
2056,7568,7568,7578,7578,0,0,0,0,0,0,7568,50,7518,7578,53,7525,0,2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,7568,7568,7578,6312,20049891,17544659,2505232,1721636,502825,280771,1470,192,1278,1512,230,1282,13684053,2057,17544659,3664579,1794676,0,3092353,4226447,4766604,0,502825,308668,9711,0,0,0,184446,0,6098,4800
2058,7568,7568,7578,6348,15500430,13956853,1543577,170213,311968,1061396,4763,156,4607,4809,195,4614,0,2058,13956853,2070572,891214,0,3324,3879781,7111962,0,311968,187423,12504,0,0,0,112041,0,2805,1539
2059,7568,7568,7578,6322,32979168,27330454,5648714,2147843,1197158,2303713,1600,192,1408,1640,228,1412,0,2059,27330454,8326486,3625824,0,587245,7292117,7498782,0,1197158,550634,314332,0,0,0,332192,0,5968,4682
2060,7568,7568,7578,6444,12300606,11124461,1176145,282478,253964,639703,5214,123,5091,5264,164,5100,710910,2060,11124461,1427292,733129,0,171423,2739367,6053250,0,253964,159145,0,0,0,0,94819,0,2354,1180
2061,7568,7568,7578,6314,28127265,26146497,1980768,1057048,426777,496943,2478,193,2285,2519,230,2289,75,2061,26146497,4321884,2672008,0,5438626,6275983,7437996,0,426777,243839,37232,0,0,0,145706,0,5090,3795
2062,7568,7568,7578,6321,24369969,21329228,3040741,838051,706367,1496323,3143,186,2957,3185,222,2963,82581,2062,21329228,4860658,3505226,0,274306,5267620,7421418,0,706367,304194,218673,0,0,0,183500,0,4425,3136
2063,7568,7568,7578,6586,11542464,10487187,1055277,216711,261652,576914,5479,131,5348,5504,151,5353,1350,2063,10487187,1434065,844269,0,551549,2451812,5205492,0,261652,134094,47245,0,0,0,80313,0,2089,1082
2064,7568,7568,7578,6324,20606454,17789820,2816634,850655,647484,1318495,3839,177,3662,3880,211,3669,0,2064,17789820,3467986,1744027,0,162051,5027494,7388262,0,647484,335208,110923,0,0,0,201353,0,3729,2444
2065,7568,7568,7578,6338,23318311,19997283,3321028,936626,645253,1739149,3272,177,3095,3313,216,3097,421460,2065,19997283,4979666,2105660,0,136698,5564004,7211255,0,645253,344223,94159,0,0,0,206871,0,4296,3025
2066,7568,7568,7578,6323,14328744,12704995,1623749,884834,293111,445804,2118,193,1925,2158,229,1929,15831466,2066,12704995,2627007,1289420,0,1254715,3408291,4125562,0,293111,183598,0,0,0,0,109513,0,5450,4165
2067,7568,7568,7578,6395,14246000,12686440,1559560,314098,430006,815456,4986,155,4831,5033,195,4838,22132,2067,12686440,1893236,1260031,0,30341,3125828,6377004,0,430006,195609,116742,0,0,0,117655,0,2582,1362
2068,7568,7568,7578,6348,17876610,16392524,1484086,113787,293736,1076563,4333,160,4173,4380,197,4183,0,2068,16392524,2855686,1473141,0,291225,4654984,7117488,0,293736,144848,61963,0,0,0,86925,0,3235,1968
2069,7568,7568,7578,6524,10854444,9840777,1013667,110910,220328,682429,5300,108,5192,5326,131,5195,1686257,2069,9840777,1408640,508558,0,349808,2519267,5054504,0,220328,118692,30814,0,0,0,70822,0,2268,1198
2070,7568,7568,7578,6361,16158024,14526156,1631868,244924,511687,875257,4644,150,4494,4694,192,4502,0,2070,14526156,2215637,1290101,0,228618,3762728,7029072,0,511687,188865,208367,0,0,0,114455,0,2924,1667
2071,7568,7568,7578,7578,5526,3262,2264,183,389,1692,7567,44,7523,7578,50,7528,0,2071,3262,2244,604,0,414,0,0,0,389,134,183,0,0,0,72,0,1,0
2072,7568,7568,7578,6337,16384590,14869954,1514636,328107,372815,813714,4603,163,4440,4648,200,4448,0,2072,14869954,2160364,880825,0,399243,4240196,7189326,0,372815,199035,54462,0,0,0,119318,0,2965,1689
2073,7568,7568,7578,6329,20645851,17978500,2667351,846548,705922,1114881,3811,177,3634,3854,213,3641,115331,2073,17978500,3473634,1924467,0,359300,4893623,7327476,0,705922,319378,194075,0,0,0,192469,0,3757,2475
2074,7568,7568,7578,6527,250116,243171,6945,137,1738,5070,5681,95,5586,5704,109,5595,10236853,2074,243171,16480,34778,0,0,85521,106392,0,1738,559,985,0,0,0,194,0,1887,823
2075,7568,7568,7578,6476,8947585,8017744,929841,205474,211729,512638,5137,121,5016,5174,151,5023,4506020,2075,8017744,1178947,541863,0,155134,2053100,4088700,0,211729,122074,16859,0,0,0,72796,0,2431,1302
2076,7568,7568,7578,6312,16787988,14743090,2044898,697927,439820,907151,4530,172,4358,4582,215,4367,0,2076,14743090,2339309,1062027,0,241164,3999680,7100910,0,439820,274946,527,0,0,0,164347,0,3038,1730
2077,7568,7568,7578,6307,31028490,26601020,4427470,1605413,1059860,1762197,1953,194,1759,1995,234,1761,0,2077,26601020,6957398,4333946,0,1024015,6820035,7465626,0,1059860,450375,337248,0,0,0,272237,0,5615,4312
2078,7568,7568,7578,7574,35168,20033,15135,3140,4026,7969,7561,32,7529,7571,36,7535,3514,2078,20033,14413,5620,0,0,0,0,0,4026,1730,1698,0,0,0,598,0,7,3
2079,7568,7568,7578,7577,8742,5158,3584,1155,898,1531,7566,10,7556,7577,12,7565,2310,2079,5158,3086,1256,0,816,0,0,0,898,218,566,0,0,0,114,0,2,0
2080,7568,7568,7578,7276,2811384,2401915,409469,45881,103919,259669,7059,74,6985,7067,71,6996,1350,2080,2401915,536690,208079,0,67401,1092405,497340,0,103919,55011,16211,0,0,0,32697,0,509,209
2081,7568,7568,7578,6324,19221736,17389214,1832522,1018088,451765,362669,3458,174,3284,3501,210,3291,3496281,2081,17389214,3377782,1548042,0,1627842,4444093,6391455,0,451765,225534,90825,0,0,0,135406,0,4110,2823
2082,7568,7568,7578,6370,16450902,14948367,1502535,145770,461816,894949,4591,153,4438,4641,195,4446,0,2082,14948367,2532656,1441986,0,152450,3869567,6951708,0,461816,151685,217876,0,0,0,92255,0,2977,1729
2083,7568,7568,7578,7370,1834632,1658970,175662,430,37428,137804,7236,64,7172,7239,57,7182,0,2083,1658970,398767,305196,0,132813,772460,49734,0,37428,16249,11490,0,0,0,9689,0,332,131
2084,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,12,7566,0,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,61,7507,7578,66,7512,0,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,7568,7568,7578,7055,5211018,4848203,362815,17599,98820,246396,6625,86,6539,6651,107,6544,0,2086,4848203,633570,430550,0,214480,1944959,1624644,0,98820,41701,32185,0,0,0,24934,0,943,404
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,46,7522,7578,50,7528,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,7568,7568,7578,6312,9756546,8888329,868217,239010,181600,447607,4184,168,4016,4230,206,4024,8985208,2088,8888329,1287916,667138,0,445637,2577845,3909793,0,181600,113708,257,0,0,0,67635,0,3384,2082
2089,7568,7568,7578,6308,14992038,13316424,1675614,651711,410722,613181,4855,153,4702,4905,194,4711,0,2089,13316424,1675072,1034104,0,103246,3480456,7023546,0,410722,244165,20602,0,0,0,145955,0,2713,1403
2090,7568,7568,7578,6433,12200226,11091997,1108229,465042,274320,368867,5073,128,4945,5126,174,4952,1594380,2090,11091997,1315917,792136,0,385857,2813562,5784525,0,274320,161705,16134,0,0,0,96481,0,2495,1307
2091,7568,7568,7578,7573,38682,24661,14021,1629,2697,9695,7561,88,7473,7570,93,7477,0,2091,24661,16328,7757,0,576,0,0,0,2697,1637,488,0,0,0,572,0,7,3
2092,7568,7568,7578,6324,26187714,21641986,4545728,2483107,1071961,990660,2829,179,2650,2871,214,2657,0,2092,21641986,4772990,2460146,0,974279,6013153,7421418,0,1071961,555540,182341,0,0,0,334080,0,4739,3453
2093,7568,7568,7578,6506,11936160,10710321,1225839,426821,319132,479886,5408,120,5288,5435,144,5291,0,2093,10710321,1289958,932564,0,133960,2540487,5813352,0,319132,176844,36486,0,0,0,105802,0,2160,1071
2094,7568,7568,7578,7419,1296434,912587,383847,134142,116801,132904,7312,52,7260,7321,60,7261,118222,2094,912587,322514,240315,0,1392,348366,0,0,116801,58289,23706,0,0,0,34806,0,256,98
2095,7568,7568,7578,7505,646542,396847,249695,70835,77976,100884,7451,43,7408,7462,49,7413,0,2095,396847,218580,134858,0,43409,0,0,0,77976,37044,18810,0,0,0,22122,0,117,43
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,13,7555,7578,16,7562,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,43,7535,0,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,31,7537,7578,33,7545,0,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,11,7557,7578,16,7562,0,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
