"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2064,10954,7353,2290,0,1311,0,0,0,612,422,0,0,0,0,190,0,3,1
2065,23695755,6276073,2473748,0,1848991,5984981,7111962,0,1215548,570932,300286,0,0,0,344330,0,5302,4032
2066,31655618,10430312,4451996,0,2015328,7286830,7471152,0,1701005,818925,388322,0,0,0,493758,0,7215,5935
2067,2627033,638352,573996,0,172441,1004626,237618,0,127126,27986,82030,0,0,0,17110,0,531,263
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,31221677,9900936,5553357,0,2314671,6324173,7128540,0,1643903,814387,339036,0,0,0,490480,0,7106,5823
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,33208892,9643408,6616732,0,3303355,6422915,7222482,0,1553464,743234,362354,0,0,0,447876,0,7337,6055
2072,13082780,2536154,1399096,0,595784,3042324,5509422,0,523863,230412,154633,0,0,0,138818,0,2760,1703
2073,90786,58685,12883,0,19218,0,0,0,12271,6149,2573,0,0,0,3549,0,25,9
2074,24999543,7413549,3200220,0,1299643,6018377,7067754,0,1224316,467518,473182,0,0,0,283616,0,5422,4152
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,1595138,550941,210968,0,18887,731452,82890,0,87590,54771,246,0,0,0,32573,0,369,170
2078,32925733,9088761,5773778,0,2826149,7589061,7647984,0,1689705,789173,424445,0,0,0,476087,0,7371,6091
2079,9794525,1861889,1000109,0,857067,2163052,3912408,0,333192,147759,96632,0,0,0,88801,0,1991,1132
2080,19438105,4850604,2105186,0,827480,4780491,6874344,0,1040799,491483,253190,0,0,0,296126,0,4286,3034
2081,13285713,3147953,1506880,0,690747,3583352,4356781,0,555409,282249,103621,0,0,0,169539,0,5349,4069
2082,26273961,6693171,2990650,0,3169281,6201408,7219451,0,1008840,557898,115999,0,0,0,334943,0,5891,4616
2083,22333546,6577594,3417923,0,1629317,5090262,5618450,0,1196091,677290,112504,0,0,0,406297,0,7058,5776
2084,32776314,9950277,6520308,0,2109975,6857226,7338528,0,1368134,625929,364619,0,0,0,377586,0,7110,5827
2085,78732,40607,21253,0,16872,0,0,0,8330,3769,2602,0,0,0,1959,0,21,8
2086,30874644,9710947,5896072,0,936524,6924241,7406860,0,1279065,613585,295805,0,0,0,369675,0,7288,6006
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,3986192,640141,437499,0,222378,1372782,1313392,0,102004,41786,35343,0,0,0,24875,0,1156,567
2089,13189612,3080535,1140250,0,462201,3411654,5094972,0,341577,213839,0,0,0,0,127738,0,2735,2256
2090,23765109,5827804,3304176,0,1886854,6017133,6729142,0,1034666,514901,210005,0,0,0,309760,0,6365,5782
2091,1159227,367913,232986,0,97214,461114,0,0,108228,57304,16938,0,0,0,33986,0,318,143
2092,20857574,5226970,3463701,0,754316,4876826,6535761,0,1409106,391130,777689,0,0,0,240287,0,5066,3790
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,351310,211493,92354,0,47463,0,0,0,48266,29670,1294,0,0,0,17302,0,101,100
2095,14950938,4532519,2465281,0,1806521,3178815,2967802,0,872438,426501,189402,0,0,0,256535,0,7387,6800
2096,6108,4436,1672,0,0,0,0,0,1226,306,762,0,0,0,158,0,2,1
2097,14204,10704,2695,0,805,0,0,0,4369,1161,2759,0,0,0,449,0,6,3
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,12618,2854,9570,0,194,0,0,0,0,0,0,0,0,0,0,0,14,5
