"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,32309953,9629434,4172324,0,3701577,7363096,7443522,0,1352680,807304,61383,0,0,0,483993,0,7221,5939
2011,19549066,4506850,2314415,0,3577256,4488347,4662198,0,723558,452200,980,0,0,0,270378,0,7004,5721
2012,32990974,11306373,4517155,0,3808005,6838761,6520680,0,1378092,808561,84552,0,0,0,484979,0,7403,6812
2013,32838555,10893411,6625901,0,1398038,6582677,7338528,0,1542676,760754,323640,0,0,0,458282,0,7378,6096
2014,2482699,707474,290302,0,120384,1099291,265248,0,128997,69443,18502,0,0,0,41052,0,549,275
2015,29239925,8485143,5136235,0,2153265,6452887,7012395,0,1047281,534134,191925,0,0,0,321222,0,7279,5996
2016,34033972,10505978,5324206,0,3722594,7087406,7393788,0,1699367,660819,637768,0,0,0,400780,0,7377,6095
2017,594783,336317,115289,0,13795,129382,0,0,85242,40021,21478,0,0,0,23743,0,212,87
2018,27728045,8947728,3564794,0,2552631,5760918,6901974,0,1717424,750473,513286,0,0,0,453665,0,6322,5061
2019,20621006,5051230,1775031,0,792776,5779487,7222482,0,845724,392621,216418,0,0,0,236685,0,4400,3117
2020,34953544,9994357,7051770,0,3676035,6843120,7388262,0,1024775,577833,100275,0,0,0,346667,0,7378,6096
2021,32244286,10178993,5810856,0,1675722,7102037,7476678,0,1510789,657365,456064,0,0,0,397360,0,7097,5815
2022,16175357,3445452,1619788,0,299801,4011538,6798778,0,697550,281835,245311,0,0,0,170404,0,3518,2265
2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2269896,646711,312366,0,149873,1022796,138150,0,82840,37217,23341,0,0,0,22282,0,477,229
2025,3525697,718793,219244,0,84428,1552760,950472,0,118807,68478,9777,0,0,0,40552,0,733,322
2026,31931757,10349759,4987735,0,1876448,7682491,7035324,0,2085297,774724,839860,0,0,0,470713,0,7370,6504
2027,3160925,758306,381187,0,55857,1424027,541548,0,134074,58563,40569,0,0,0,34942,0,665,321
2028,327007,206357,110250,0,10400,0,0,0,86570,44964,15046,0,0,0,26560,0,116,47
2029,7525772,1220970,560669,0,278414,2008727,3456992,0,162177,96490,8246,0,0,0,57441,0,2518,1450
2030,21022703,4496461,2736958,0,1894471,5059151,6835662,0,660981,245467,266563,0,0,0,148951,0,4246,3007
2031,130886,77400,34642,0,18844,0,0,0,25308,6928,14329,0,0,0,4051,0,35,16
2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,19189122,6015203,2447808,0,1782964,4162787,4780360,0,759992,424562,80853,0,0,0,254577,0,7337,6054
2034,31384125,9082740,8100833,0,1769593,5837065,6593894,0,1580655,519641,744064,0,0,0,316950,0,7381,6819
2035,122938,94481,21023,0,7434,0,0,0,21140,10138,5041,0,0,0,5961,0,43,19
2036,712729,320506,113491,0,83496,195236,0,0,78970,35537,22360,0,0,0,21073,0,209,84
2037,34789380,6825213,4069779,0,7473264,8878134,7542990,0,939713,525473,98950,0,0,0,315290,0,7204,5924
2038,33257525,9990624,6636858,0,2187981,7070378,7371684,0,1028113,375842,424088,0,0,0,228183,0,6866,5582
2039,332232,172126,111932,0,48174,0,0,0,19316,6045,9651,0,0,0,3620,0,74,30
2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,26828111,6229413,5974272,0,2516331,5548733,6559362,0,528463,210407,190864,0,0,0,127192,0,5345,4141
2042,2576,1664,514,0,398,0,0,0,184,66,86,0,0,0,32,0,2,0
2043,1334484,471354,179205,0,217945,465980,0,0,115324,62735,15296,0,0,0,37293,0,320,145
2044,22718438,4842263,3550215,0,1595015,5501306,7229639,0,827400,416250,160837,0,0,0,250313,0,5037,3761
2045,34567999,9426492,5306123,0,5489989,6929503,7415892,0,935682,483373,161813,0,0,0,290496,0,7088,5806
2046,23331651,5252677,3333365,0,2309432,5329741,7106436,0,960169,522127,124579,0,0,0,313463,0,5031,3761
2047,31104540,8762753,5422972,0,3082020,6570105,7266690,0,1309711,752096,106160,0,0,0,451455,0,6905,5626
2048,22582955,6538239,3425391,0,2402220,4930237,5286868,0,785988,425298,105514,0,0,0,255176,0,7195,5911
2049,17838704,4609373,2070638,0,903930,4750867,5503896,0,871951,495265,79615,0,0,0,297071,0,3978,3415
2050,1068899,373391,321201,0,82459,291848,0,0,92452,32391,40660,0,0,0,19401,0,258,108
2051,1826036,476056,242017,0,125765,877204,104994,0,137085,60481,40476,0,0,0,36128,0,409,177
2052,745429,257070,119762,0,144092,224505,0,0,36719,22347,1225,0,0,0,13147,0,241,94
2053,23806146,7019070,4863425,0,2287579,4870407,4765665,0,1339724,718536,189536,0,0,0,431652,0,7039,6463
2054,16788925,3771427,3173799,0,735598,3824489,5283612,0,733161,387713,112712,0,0,0,232736,0,5079,3822
2055,142733,84789,52513,0,5431,0,0,0,24904,10973,7462,0,0,0,6469,0,41,16
2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,17942227,4217380,1819564,0,877736,4396347,6631200,0,652060,302123,167946,0,0,0,181991,0,3752,2533
2058,12957754,2392861,1594649,0,1034793,2846005,5089446,0,445588,206192,115362,0,0,0,124034,0,2636,1643
2059,9795207,2169580,1383526,0,256928,2476121,3509052,0,394390,142336,166062,0,0,0,85992,0,4879,3608
2060,3718183,563958,414629,0,162642,1593326,983628,0,89908,41624,23531,0,0,0,24753,0,737,308
2061,32203992,9097310,6178594,0,2479219,6964721,7484148,0,1191258,483249,415501,0,0,0,292508,0,7054,5774
