"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,7373,1795950,1390306,405644,43526,117771,244347,7243,34,7209,7241,24,7217,0
2011,7568,7568,7578,6395,14544432,12912792,1631640,283848,475121,872671,4936,146,4790,4984,184,4800,0
2012,7568,7568,7578,6323,32702868,27951185,4751683,1713424,963379,2074880,1650,194,1456,1690,232,1458,0
2013,7568,7568,7578,7024,5934924,5392904,542020,29218,109102,403700,6494,94,6400,6518,113,6405,0
2014,7568,7568,7578,6322,33752808,28240090,5512718,2280857,1022537,2209324,1460,195,1265,1497,231,1266,0
2015,7568,7568,7578,6343,10616838,9487255,1129583,147463,276586,705534,4340,166,4174,4383,204,4179,7249346
2016,7568,7568,7578,6965,6233328,5666110,567218,62542,137749,366927,6440,118,6322,6467,140,6327,0
2017,7568,7568,7578,6491,13831062,12761991,1069071,68517,255227,745327,5044,132,4912,5073,156,4917,116562
2018,7568,7568,7578,6326,30061440,26455166,3606274,1141423,562693,1902158,2128,181,1947,2164,219,1945,0
2019,7568,7568,7578,6442,2747818,2585553,162265,15442,45655,101168,4552,163,4389,4598,203,4395,13976101
2020,7568,7568,7578,7348,2000412,1563047,437365,85625,121926,229814,7206,44,7162,7203,32,7171,0
2021,7568,7568,7578,6322,21967410,18310297,3657113,1586836,688826,1381451,1273,195,1078,1309,231,1078,12855440
2022,7568,7568,7578,6303,19927862,17325773,2602089,1401546,507521,693022,1549,187,1362,1596,232,1364,13370908
2023,7568,7568,7578,6310,18306631,15312603,2994028,1648839,554553,790636,1711,192,1519,1753,230,1523,14103237
2024,7568,7568,7578,6276,24684665,19680651,5004014,2637156,1133868,1232990,2249,186,2063,2298,230,2068,4724460
2025,7568,7568,7578,6499,14192799,12154507,2038292,503463,590631,944198,4779,135,4644,4802,153,4649,1223839
2026,7568,7568,7578,6386,16102764,14211774,1890990,321536,468386,1101068,4654,138,4516,4703,182,4521,0
2027,7568,7568,7578,6851,7592724,6906487,686237,50937,230053,405247,6194,111,6083,6216,126,6090,0
2028,7568,7568,7578,6559,12472182,11245404,1226778,159501,297635,769642,5311,130,5181,5335,150,5185,0
2029,7568,7568,7578,6330,8163911,7207835,956076,234624,227507,493945,4251,164,4087,4294,200,4094,10213608
2030,7568,7568,7578,7467,994680,644710,349970,77204,99784,172982,7388,55,7333,7397,60,7337,0
2031,7568,7568,7578,6324,31757922,25672111,6085811,2603830,1243487,2238494,1821,196,1625,1859,233,1626,0
2032,7568,7568,7578,6520,11096254,10470231,626023,233369,156274,236380,5496,131,5365,5525,146,5379,355279
2033,7568,7568,7578,6323,34333038,27966519,6366519,3018431,1647748,1700340,1355,197,1158,1395,234,1161,0
2034,7568,7568,7578,7386,1707534,1384211,323323,38474,146165,138684,7259,61,7198,7259,54,7205,0
2035,7568,7568,7578,7441,1259928,860620,399308,81773,99312,218223,7340,60,7280,7349,67,7282,0
2036,7568,7568,7578,6374,7917924,7001012,916912,216164,258243,442505,4784,150,4634,4832,193,4639,7499540
2037,7568,7568,7578,7546,228600,146275,82325,13687,20176,48462,7518,46,7472,7527,51,7476,47700
2038,7568,7568,7578,6323,8873116,7504843,1368273,755763,296170,316340,2891,181,2710,2930,214,2716,17027170
2039,7568,7568,7578,6336,21998522,19283736,2714786,767408,575012,1372366,3587,159,3428,3634,199,3435,484
2040,7568,7568,7578,6329,15610654,13582314,2028340,671100,511951,845289,3471,177,3294,3515,216,3299,7055971
2041,7568,7568,7578,6913,6465420,6049598,415822,15114,97105,303603,6398,80,6318,6424,98,6326,0
2042,7568,7568,7578,7578,0,0,0,0,0,0,7568,46,7522,7578,50,7528,0
2043,7568,7568,7578,6454,5890509,5420243,470266,67004,133323,269939,5249,111,5138,5292,144,5148,6942519
2044,7568,7568,7578,6804,7880076,7031909,848167,212245,336168,299754,6142,98,6044,6158,105,6053,0
2045,7568,7568,7578,7567,93942,66899,27043,618,5382,21043,7551,40,7511,7560,43,7517,0
2046,7568,7568,7578,7574,27630,15386,12244,1012,3354,7878,7563,22,7541,7571,26,7545,0
2047,7568,7568,7578,7473,877282,616248,261034,43032,75236,142766,7396,57,7339,7405,60,7345,73190
2048,7568,7568,7578,6592,10423292,9080151,1343141,280239,329464,733438,5373,121,5252,5394,139,5255,1713558
