"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2070,5424345,643924,373963,0,242187,1414021,2750250,0,151450,52252,67928,0,0,0,31270,0,1613,763
2071,32395,14865,11222,0,6308,0,0,0,1062,496,361,0,0,0,205,0,15,6
2072,39994,29103,10271,0,620,0,0,0,10157,4266,3501,0,0,0,2390,0,13,5
2073,8542,5121,1362,0,2059,0,0,0,1031,334,544,0,0,0,153,0,4,1
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,3200850,435060,266702,0,68151,1372773,1058164,0,68441,41194,3083,0,0,0,24164,0,844,334
2077,5420412,757109,461681,0,182,1890672,2310768,0,208091,94550,57039,0,0,0,56502,0,1186,522
2078,3738620,567832,381650,0,55843,1644673,1088622,0,150422,61628,51858,0,0,0,36936,0,761,303
2079,1443280,168206,152470,0,3556,348047,771001,0,38905,14276,16612,0,0,0,8017,0,2092,1036
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,2309892,234651,152640,0,15012,691493,1216096,0,69108,31436,19194,0,0,0,18478,0,1469,627
2084,6126869,853357,663451,0,0,1946529,2663532,0,230546,86711,91604,0,0,0,52231,0,1233,550
2085,7126,4924,2184,0,18,0,0,0,1784,248,1404,0,0,0,132,0,2,1
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,74581,54330,18626,0,1625,0,0,0,19217,10309,2794,0,0,0,6114,0,87,34
2091,27836,19621,8215,0,0,0,0,0,9808,2669,5861,0,0,0,1278,0,13,4
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,774975,247181,187389,0,20682,319723,0,0,64550,30248,16335,0,0,0,17967,0,283,104
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,4212131,491649,289648,0,1925,1421729,2007180,0,112856,53746,27078,0,0,0,32032,0,1240,511
2098,16821,10752,5854,0,215,0,0,0,3536,1677,1267,0,0,0,592,0,20,7
2099,8566,1940,6626,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
