"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,16597927,2688683,1511969,0,570454,4620917,7205904,0,388901,212259,49797,0,0,0,126845,0,3339,2062
2011,19981325,4368524,2395580,0,268688,5322653,7625880,0,354296,170416,81440,0,0,0,102440,0,4004,2729
2012,24883636,5891200,2641870,0,2370789,6519677,7460100,0,949722,573721,32268,0,0,0,343733,0,5391,4105
2013,23891815,6329284,2933472,0,505526,6652381,7471152,0,903083,396511,267070,0,0,0,239502,0,5079,3793
2014,10971561,1326945,1041718,0,398899,2545375,5658624,0,112919,70378,748,0,0,0,41793,0,2111,1056
2015,35105744,11407788,6555273,0,896868,8542571,7703244,0,943509,436740,243280,0,0,0,263489,0,7372,6090
2016,11724759,1502490,880389,0,537985,2996069,5807826,0,220112,120184,28309,0,0,0,71619,0,2303,1223
2017,5406,4010,1396,0,0,0,0,0,569,266,161,0,0,0,142,0,2,0
2018,24599037,5763321,4272623,0,813764,6294755,7454574,0,492861,294476,22039,0,0,0,176346,0,5003,3714
2019,14557917,3902454,2743158,0,429138,3441923,4041244,0,365787,226149,4913,0,0,0,134725,0,7227,5899
2020,28532580,8415797,4902325,0,642827,7056271,7515360,0,967170,482375,194440,0,0,0,290355,0,6066,4716
2021,18438198,3635171,2579692,0,297144,4692657,7233534,0,754045,403774,107745,0,0,0,242526,0,3937,2648
2022,18735128,3363071,2130923,0,536874,5271790,7432470,0,411992,251461,10210,0,0,0,150321,0,3773,2484
2023,21823935,5058765,2658544,0,645088,6001438,7460100,0,570195,311286,72128,0,0,0,186781,0,4494,3195
2024,29477913,9232697,4514503,0,862460,7369471,7498782,0,1039951,649673,1066,0,0,0,389212,0,6515,5200
2025,30145660,9078514,4457208,0,1168061,7796923,7644954,0,1315144,556428,422194,0,0,0,336522,0,6773,5489
2026,11121349,1503897,748448,0,281814,2795942,5791248,0,228613,127410,25088,0,0,0,76115,0,2204,1120
2027,33190938,10387926,5372604,0,2300585,7487365,7642458,0,1303323,741781,116337,0,0,0,445205,0,7319,6031
2028,21484027,2998543,1276501,0,4790409,5151884,7266690,0,104457,62015,5847,0,0,0,36595,0,3976,2696
2029,17338418,2997077,1681021,0,178395,5093663,7388262,0,526939,242091,139083,0,0,0,145765,0,3521,2227
2030,7067488,906105,832974,0,26740,1991595,3310074,0,157340,70686,44263,0,0,0,42391,0,1388,619
2031,22143233,6072955,1823274,0,365116,6454944,7426944,0,859554,439525,155608,0,0,0,264421,0,4784,3497
2032,32055584,8216611,2344593,0,5180529,8732179,7581672,0,1389513,639031,364971,0,0,0,385511,0,6884,5577
2033,7753060,744951,364665,0,42328,2290836,4310280,0,127796,70892,14640,0,0,0,42264,0,1502,609
2034,33722856,10558716,4001424,0,4081044,7599468,7482204,0,1068626,646899,33968,0,0,0,387759,0,7232,5950
2035,28832535,10034613,3800536,0,308274,7206908,7482204,0,1593355,870017,200410,0,0,0,522928,0,6774,5473
2036,14804574,2491640,807402,0,349096,4027896,7128540,0,393842,221989,39012,0,0,0,132841,0,3003,1734
2037,32084698,10213488,5379318,0,1582537,7416099,7493256,0,1162739,669792,91027,0,0,0,401920,0,7027,5748
2038,25427815,6020316,3343483,0,2106641,6562382,7394993,0,447458,250893,46180,0,0,0,150385,0,5332,4048
2039,19799979,3944197,3346502,0,734790,4607268,7167222,0,559087,315268,54918,0,0,0,188901,0,4105,2838
2040,14013812,1963413,1049466,0,76053,3774236,7150644,0,315631,157636,63439,0,0,0,94556,0,2784,1513
2041,14401540,1918220,1530969,0,192918,3625367,7134066,0,269478,168944,0,0,0,0,100534,0,2847,1579
2042,20525877,4492168,2951305,0,292575,5313151,7476678,0,726969,340367,181515,0,0,0,205087,0,4298,2968
2043,13487698,1915113,1007485,0,454583,3603367,6507150,0,293083,161960,34229,0,0,0,96894,0,2845,1620
2044,28812695,8317137,4733410,0,1408151,6871793,7482204,0,1048570,579406,121243,0,0,0,347921,0,6209,4903
2045,24765020,5819530,4158404,0,960879,6349529,7476678,0,1154964,679215,68528,0,0,0,407221,0,5523,4236
2046,26003662,6541877,4927021,0,673337,6390275,7471152,0,1500666,701134,376486,0,0,0,423046,0,5847,4560
2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,32294672,10478362,5547370,0,1520279,7266457,7482204,0,1678855,833192,343964,0,0,0,501699,0,7378,6096
2049,35438612,9556300,3767380,0,6701850,7825884,7587198,0,857969,509835,42681,0,0,0,305453,0,7252,5970
2050,20990026,5206018,2642478,0,446102,5777261,6918167,0,718621,325795,196450,0,0,0,196376,0,4893,3609
2051,10569131,1426288,658885,0,241618,2888060,5354280,0,279876,143398,50733,0,0,0,85745,0,2836,1572
2052,12602813,1703961,792937,0,4,3253671,6852240,0,296775,164284,34259,0,0,0,98232,0,2522,1286
2053,23047828,5296509,2193957,0,1990002,6237748,7329612,0,634182,396704,0,0,0,0,237478,0,5132,3843
2054,33422254,10337403,5774770,0,2401047,7415778,7493256,0,1303304,698237,185567,0,0,0,419500,0,7277,5945
2055,2863514,384455,223396,0,45706,1148637,1061320,0,83615,41477,17518,0,0,0,24620,0,1016,432
2056,15872054,2341471,1627064,0,562339,4146328,7194852,0,394603,204590,67408,0,0,0,122605,0,3166,1889
2057,20168129,4810730,2673234,0,337569,5565336,6781260,0,897225,332941,362230,0,0,0,202054,0,4881,3593
2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,13448990,1598877,1186024,0,547420,3424683,6691986,0,294085,124129,95203,0,0,0,74753,0,2626,1446
2061,15221188,1970173,1368614,0,950151,4243381,6688869,0,238384,93693,88281,0,0,0,56410,0,3268,1989
2062,4443170,643644,341985,0,21050,1612911,1823580,0,131894,49841,52121,0,0,0,29932,0,884,361
2063,367845,222455,73301,0,72089,0,0,0,41144,22281,5649,0,0,0,13214,0,99,40
2064,19962347,3875487,2499369,0,1475490,5307536,6804465,0,554323,216748,206590,0,0,0,130985,0,4549,3261
2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,30254173,9548417,4127812,0,1584252,7262818,7730874,0,1474740,751718,270600,0,0,0,452422,0,6835,5554
2067,3421374,518949,355361,0,0,1613170,933894,0,126261,60737,29293,0,0,0,36231,0,699,259
2068,1567240,494744,221745,0,32148,768869,49734,0,92303,58005,0,0,0,0,34298,0,361,152
2069,27474465,6875354,4996070,0,1925773,6178486,7498782,0,1146515,651360,104240,0,0,0,390915,0,5995,4661
2070,6725373,582467,409211,0,0,1773705,3959990,0,147127,63760,45106,0,0,0,38261,0,1677,679
2071,5529590,658892,524935,0,36554,2015919,2293290,0,73953,33188,21012,0,0,0,19753,0,1059,420
2072,18356859,4005616,2067124,0,133581,4878322,7272216,0,772497,359194,196866,0,0,0,216437,0,3899,2617
2073,19819250,4610477,2234586,0,394679,5285188,7294320,0,826631,364204,242581,0,0,0,219846,0,4195,2918
2074,14526,8977,3118,0,2431,0,0,0,1728,584,880,0,0,0,264,0,4,1
2075,1619,581,125,0,913,0,0,0,0,0,0,0,0,0,0,0,1,0
2076,16739736,4909274,1837395,0,217853,4645577,5129637,0,946480,419440,273931,0,0,0,253109,0,5898,4611
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,1353579,372871,253336,0,110563,611283,5526,0,71108,44138,981,0,0,0,25989,0,303,126
2079,15429280,2513835,1214965,0,528476,4060042,7111962,0,574091,272813,137258,0,0,0,164020,0,3175,1873
