"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2068,7568,7568,7578,7368,1930748,1473940,456808,79531,100594,276683,7206,65,7141,7207,64,7143,69840
2069,7568,7568,7578,6285,40263762,33629224,6634538,4336099,1237682,1060757,181,180,1,230,229,1,558150
2070,7568,7568,7578,6295,20046588,16271613,3774975,2021989,914670,838316,2589,167,2422,2632,207,2425,7490828
2071,7568,7568,7578,6722,8652813,7985939,666874,29087,162139,475648,5927,95,5832,5941,101,5840,416935
2072,7568,7568,7578,6324,35349822,28174861,7174961,3724881,1513151,1936929,1171,189,982,1210,225,985,0
2073,7568,7568,7578,6316,26281656,21952624,4329032,1741313,1042280,1545439,2812,179,2633,2858,222,2636,0
2074,7568,7568,7578,7578,0,0,0,0,0,0,7568,53,7515,7578,58,7520,0
2075,7568,7568,7578,7578,0,0,0,0,0,0,7568,43,7525,7578,47,7531,0
2076,7568,7568,7578,6266,24763829,19246582,5517247,2962195,1211399,1343653,182,182,0,226,226,0,16086926
2077,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,14,7564,0
2078,7568,7568,7578,7477,900738,600683,300055,81190,71318,147547,7405,52,7353,7414,55,7359,0
2079,7568,7568,7578,6309,30553254,25226763,5326491,2979146,1181126,1166219,2039,175,1864,2087,220,1867,0
2080,7568,7568,7578,6335,30868236,25680278,5187958,2609488,1160594,1417876,1982,187,1795,2025,227,1798,0
2081,7568,7568,7578,6301,13592127,11676921,1915206,827983,432198,655025,3344,158,3186,3392,199,3193,9764117
2082,7568,7568,7578,6322,40754250,31493031,9261219,5445556,1906487,1909176,193,191,2,229,227,2,0
2083,7568,7568,7578,6458,8191527,7085020,1106507,435440,302143,368924,4199,145,4054,4243,184,4059,10460486
2084,7568,7568,7578,7578,0,0,0,0,0,0,7568,33,7535,7578,37,7541,0
2085,7568,7568,7578,6323,29340882,24516044,4824838,2645888,1048717,1130233,1107,190,917,1146,227,919,6364614
2086,7568,7568,7578,6623,11820114,10213032,1607082,620668,422193,564221,5429,111,5318,5453,126,5327,0
