"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2067,27233267,6892917,3411852,0,1832006,7465086,7631406,0,1402338,528123,553693,0,0,0,320522,0,5842,4559
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,287445,163388,108853,0,15204,0,0,0,48820,16212,22845,0,0,0,9763,0,105,39
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,1323540,340934,345431,0,86832,550343,0,0,93577,40776,28277,0,0,0,24524,0,306,117
2074,47284,31413,12222,0,3649,0,0,0,12290,4846,4750,0,0,0,2694,0,15,5
2075,14328,8012,5435,0,881,0,0,0,2649,1005,1276,0,0,0,368,0,8,4
2076,3257918,368784,231260,0,179882,1039972,1438020,0,84853,35260,28784,0,0,0,20809,0,1330,605
2077,1510390,200728,154913,0,2462,659947,492340,0,45735,23906,7885,0,0,0,13944,0,810,312
2078,1505629,154142,138251,0,0,426456,786780,0,23758,10244,7698,0,0,0,5816,0,2739,1485
2079,1865502,262101,271062,0,128654,859588,344097,0,43143,17779,15114,0,0,0,10250,0,622,247
2080,875339,404431,269418,0,0,201490,0,0,99399,31497,48831,0,0,0,19071,0,210,81
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,6744428,832028,578111,0,95828,1629254,3609207,0,190432,108808,16798,0,0,0,64826,0,2033,1001
2085,6845432,897433,862961,0,0,1732418,3352620,0,213204,61193,114724,0,0,0,37287,0,1576,729
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,598740,315655,178874,0,8735,95476,0,0,154388,59822,58524,0,0,0,36042,0,181,69
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,6116970,549928,391725,0,92135,1998287,3084895,0,113357,45283,41106,0,0,0,26968,0,1272,502
2092,958705,284858,199673,0,22568,451606,0,0,90617,45707,17835,0,0,0,27075,0,310,125
2093,1293033,236859,256408,0,1064,610492,188210,0,80280,35049,24193,0,0,0,21038,0,478,183
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,60445,8651,51794,0,0,0,0,0,0,0,0,0,0,0,0,0,43,16
