"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2010,7568,7568,7578,6354,16830472,15146875,1683597,624830,405970,652797,4403,150,4253,4448,188,4260,661106
2011,7568,7568,7578,6322,31474634,25641348,5833286,3118116,1023826,1691344,960,192,768,999,228,771,5050317
2012,7568,7568,7578,6298,17009028,15214313,1794715,200166,564432,1030117,4490,167,4323,4541,210,4331,0
2013,7568,7568,7578,6322,32208999,25697519,6511480,3706674,1201631,1603175,679,197,482,717,233,484,5871146
2014,7568,7568,7578,6320,24816329,20605168,4211161,2244364,737980,1228817,470,191,279,505,227,278,14436881
2015,7568,7568,7578,6314,40676886,33689792,6987094,3649206,1182646,2155242,207,188,19,245,226,19,0
2016,7568,7568,7578,6272,10934912,10019494,915418,606091,180795,128532,233,183,50,278,227,51,29665882
2017,7568,7568,7578,6268,31961477,27150623,4810854,1587077,1013576,2210201,1784,186,1598,1832,230,1602,907
2018,7568,7568,7578,6348,14269922,12759776,1510146,245931,295751,968464,4649,146,4503,4697,187,4510,1867862
2019,7568,7568,7578,6288,36195300,31800588,4394712,1543714,809795,2041203,1018,183,835,1066,228,838,0
2020,7568,7568,7578,6313,36548964,33806928,2742036,1181293,493678,1067065,954,199,755,991,235,756,0
2021,7568,7568,7578,6317,28916860,23758035,5158825,2724800,986654,1447371,765,192,573,805,230,575,8695712
2022,7568,7568,7578,6268,23330583,19056868,4273715,2835178,798750,639787,597,187,410,643,231,412,15223616
2023,7568,7568,7578,6310,36924732,34275840,2648892,1336180,534475,778237,886,190,696,928,229,699,0
2024,7568,7568,7578,6322,22928894,22788745,140149,42419,31478,66252,2795,186,2609,2838,221,2617,3455927
2025,7568,7568,7578,6285,28077418,24517568,3559850,1970300,756378,833172,1938,185,1753,1988,231,1757,3040339
2026,7568,7568,7578,6330,12826341,11391904,1434437,264211,301570,868656,4063,163,3900,4110,200,3910,6571783
2027,7568,7568,7578,6421,14892570,13814590,1077980,30163,238660,809157,4873,127,4746,4929,175,4754,0
2028,7568,7568,7578,7570,71838,46953,24885,685,5352,18848,7555,22,7533,7565,25,7540,0
2029,7568,7568,7578,6616,9886014,9165822,720192,30307,151967,537918,5779,113,5666,5805,134,5671,0
2030,7568,7568,7578,6322,22126939,18458503,3668436,1492427,758864,1417145,2321,189,2132,2362,225,2137,6887948
2031,7568,7568,7578,6286,38345780,31007800,7337980,3758882,1699030,1880068,628,183,445,677,229,448,4660
2032,7568,7568,7578,6337,19205711,16672574,2533137,885647,527386,1120104,4057,161,3896,4103,199,3904,196225
2033,7568,7568,7578,6312,36979992,30291820,6688172,3209149,1531863,1947160,876,187,689,917,227,690,0
2034,7568,7568,7578,6566,13522122,12088170,1433952,305545,328463,799944,5121,123,4998,5143,139,5004,0
2035,7568,7568,7578,6280,31796604,25906517,5890087,2559224,1264563,2066300,1814,189,1625,1862,233,1629,0
2036,7568,7568,7578,6322,39383802,33597498,5786304,2350792,977267,2458245,441,197,244,475,231,244,0
2037,7568,7568,7578,6363,13866826,12684373,1182453,143122,260339,778992,4455,150,4305,4505,192,4313,3347666
2038,7568,7568,7578,6310,29332008,24177451,5154557,2146620,1080294,1927643,2260,191,2069,2305,230,2075,0
2039,7568,7568,7578,6292,22595814,18810832,3784982,1481814,832667,1470501,3479,185,3294,3526,224,3302,0
2040,7568,7568,7578,6339,16815519,14893603,1921916,490917,478735,952264,3525,164,3361,3572,204,3368,5542071
2041,7568,7568,7578,6334,24878052,22053390,2824662,844485,690002,1290175,3066,196,2870,3108,232,2876,0
2042,7568,7568,7578,7514,569178,328830,240348,28623,53913,157812,7465,15,7450,7474,16,7458,0
2043,7568,7568,7578,6448,14616270,13059208,1557062,255948,475235,825879,4923,142,4781,4972,186,4786,0
2044,7568,7568,7578,7467,989348,754700,234648,8361,64672,161615,7382,37,7345,7392,40,7352,38488
2045,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,27,7551,0
2046,7568,7568,7578,7038,5454162,5200043,254119,6250,64379,183490,6581,80,6501,6608,100,6508,0
2047,7568,7568,7578,6815,7371684,6992153,379531,13804,99197,266530,6234,109,6125,6255,123,6132,0
2048,7568,7568,7578,6378,14859414,13815150,1044264,128229,286747,629288,4879,147,4732,4929,189,4740,0
2049,7568,7568,7578,6324,23347350,20505454,2841896,874811,578398,1388687,3343,185,3158,3383,221,3162,0
2050,7568,7568,7578,6320,34468477,30604093,3864384,2255655,877304,731425,1179,183,996,1219,220,999,837489
2051,7568,7568,7578,6323,30464838,25989749,4475089,1950701,993505,1530883,2055,201,1854,2093,234,1859,0
2052,7568,7568,7578,6324,20976696,18178342,2798354,1118269,574783,1105302,3772,163,3609,3814,196,3618,0
2053,7568,7568,7578,6354,15610950,14157368,1453582,128534,331322,993726,4743,140,4603,4795,184,4611,0
2054,7568,7568,7578,7578,5526,3294,2232,182,209,1841,7567,40,7527,7578,43,7535,0
2055,7568,7568,7578,6305,23112632,20556143,2556489,1104896,582371,869222,2814,175,2639,2859,216,2643,3165007
2056,7568,7568,7578,6322,27423800,22959552,4464248,1684312,1140825,1639111,1647,192,1455,1688,228,1460,5309307
2057,7568,7568,7578,6355,12697499,11643828,1053671,71553,406384,575734,4620,151,4469,4666,184,4482,3608065
2058,7568,7568,7578,7404,1558332,1355780,202552,742,39130,162680,7286,33,7253,7296,34,7262,0
2059,7568,7568,7578,7578,0,0,0,0,0,0,7568,49,7519,7578,57,7521,0
2060,7568,7568,7578,7578,0,0,0,0,0,0,7568,3,7565,7578,5,7573,0
2061,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,0,7578,0
2062,7568,7568,7578,7578,0,0,0,0,0,0,7568,25,7543,7578,28,7550,0
2063,7568,7568,7578,7516,563652,368234,195418,13978,45139,136301,7466,29,7437,7477,34,7443,0
2064,7568,7568,7578,7569,55835,53764,2071,510,403,1158,7555,50,7505,7564,51,7513,16003
2065,7568,7568,7578,6384,12504019,11474290,1029729,95262,273540,660927,4862,144,4718,4908,183,4725,2460615
2066,7568,7568,7578,7578,0,0,0,0,0,0,7568,17,7551,7578,23,7555,0
2067,7568,7568,7578,6322,32282892,27233267,5049625,2233251,1402338,1414036,1726,198,1528,1763,234,1529,0
2068,7568,7568,7578,7578,0,0,0,0,0,0,7568,15,7553,7578,19,7559,0
