"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2066,12540076,2132985,981045,0,456300,3067978,5901768,0,510367,246932,114947,0,0,0,148488,0,2611,1504
2067,15005249,2747102,1328617,0,620778,3727286,6581466,0,561439,265659,135905,0,0,0,159875,0,3112,1911
2068,24858048,7195385,3662123,0,3059860,5338172,5602508,0,944054,554592,57051,0,0,0,332411,0,7386,6050
2069,29555126,7370504,2627748,0,4838566,7318994,7399314,0,1475600,818231,165993,0,0,0,491376,0,6664,5381
2070,25098495,7367642,3575878,0,937861,6083048,7134066,0,1334297,539200,468466,0,0,0,326631,0,5521,4205
2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,17645513,4279478,2624350,0,1935730,4016469,4789486,0,702607,381898,91658,0,0,0,229051,0,6889,5608
2073,15377990,2874477,1027611,0,998324,4123101,6354477,0,573804,266348,147417,0,0,0,160039,0,6327,5720
2074,522541,335481,125953,0,43468,17639,0,0,101516,41636,35193,0,0,0,24687,0,154,59
2075,11924177,2276842,946997,0,2643411,2690550,3366377,0,212333,132169,1744,0,0,0,78420,0,6214,4880
2076,9521177,1940347,2012840,0,1022273,2259099,2286618,0,307389,178193,23043,0,0,0,106153,0,7375,6809
2077,11994368,2438652,1606287,0,675622,2791348,4482459,0,647923,275132,206874,0,0,0,165917,0,2927,2418
2078,1842880,496444,390029,0,123968,771653,60786,0,146703,57764,54269,0,0,0,34670,0,412,188
2079,6946,5726,1220,0,0,0,0,0,1377,553,607,0,0,0,217,0,3,1
2080,21907494,4107301,2878429,0,2204145,5517241,7200378,0,720065,333290,186089,0,0,0,200686,0,4490,3214
2081,3851919,514356,413250,0,154146,1494887,1275280,0,64864,28503,19576,0,0,0,16785,0,974,397
2082,24149206,6112085,3115578,0,2662150,5968087,6291306,0,924750,478578,158588,0,0,0,287584,0,6686,5406
2083,271476,174392,60906,0,36178,0,0,0,49392,26388,7345,0,0,0,15659,0,114,42
2084,34491270,10322974,7952327,0,1589059,7155758,7471152,0,1392505,541716,522263,0,0,0,328526,0,7364,6082
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,4896,3178,1576,0,142,0,0,0,427,283,0,0,0,0,144,0,2,1
2088,30230674,8004313,5621452,0,2572413,6568675,7463821,0,1178588,365129,590345,0,0,0,223114,0,6503,5177
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,7462332,1640999,810898,0,654048,1962386,2394001,0,294558,167508,27463,0,0,0,99587,0,6887,5545
2091,14753398,3670209,1885575,0,926412,3656083,4615119,0,714118,388614,92303,0,0,0,233201,0,5135,4535
2092,16545599,3179676,1249548,0,1100551,4075168,6940656,0,710171,381243,100028,0,0,0,228900,0,3529,2283
2093,6327003,1227406,491489,0,1170042,1506165,1931901,0,105224,66373,0,0,0,0,38851,0,6108,4791
2094,22147814,5917919,3342712,0,2647713,4801127,5438343,0,1141871,591256,195143,0,0,0,355472,0,7094,6290
2095,26033255,8364811,4396402,0,550483,6206460,6515099,0,1230436,544653,356932,0,0,0,328851,0,6883,5540
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,26172967,8193002,4621409,0,1498719,5864313,5995524,0,851908,371136,256898,0,0,0,223874,0,7132,5793
2098,1636143,580007,205087,0,50015,745774,55260,0,153563,81676,23364,0,0,0,48523,0,399,183
2099,202236,57988,143294,0,954,0,0,0,0,0,0,0,0,0,0,0,279,225
